,title,artist_display,date_display,date_start,date_end,medium,image_id,url,intro,overview,style,style_tags,theme,theme_tags,main_objects,other_objects,movement,object_tags,tags
2442,The Banks of the River Durance at Saint Paul,"Paul Camille Guigou (French, 1834-1871)",1864,1864.0,1864.0,Oil on canvas,ARTIC-c7686c63-3aca-64b6-6710-02f34ccd0767,"https://www.artic.edu/iiif/2/c7686c63-3aca-64b6-6710-02f34ccd0767/full/1686,/0/default.jpg",A serene panorama depicts the tranquil banks of the River Durance at Saint Paul.,"This painting portrays a calm river scene with gentle waters and a broad riverbed. The landscape includes a prominent rocky outcrop to the left, with a small building nestled at its base. Several figures in period attire are visible across the expanse, conveying a sense of scale and the daily life of the time. The distant horizon showcases rolling hills and sparse vegetation, under a sky with soft, wispy clouds.","Guigou employs a realistic approach to capture the natural beauty and ambient light of this pastoral scene. The painting features a detailed foreground with carefully rendered textures of the river and its banks. As the perspective recedes, the details become softer, assisting in the creation of depth. The brushwork appears controlled yet lively, creating a harmonious blend of colors. The emphasis on the naturalistic depiction of light and the landscape's mood are indicative of the influence of the Barbizon school and realism.","['Realism', 'Naturalism', 'Light', 'Depth', 'Controlled Brushwork', 'Pastoral']","The artwork captures a typical day along the River Durance, reflecting the beauty of the natural environment and the serene pace of life in 19th-century rural France. It conveys a sense of tranquility and timelessness, inviting reflection on the relationship between humans and nature.","['Natural Environment', 'Tranquility', 'Rural Life', '19th Century', 'Human-Nature Relationship', 'French Landscape']","{'River': 'A gentle blue river flows through the center, surrounded by a sandy riverbed and rocks, reflecting the sky.', 'Rocky Outcrop': 'To the left, a green-covered rocky outcrop stands with a small secluded building at its base, illustrating rural isolation.', 'Figures': 'Scattered figures in period clothing add life to the scene, engaged in various activities by the river.'}","['Sky', 'Clouds', 'Hills', 'Vegetation', 'Riverbed']","['Realism', 'Barbizon School']","['River', 'Rocky Outcrop', 'Figures', 'Sky', 'Clouds', 'Hills', 'Vegetation', 'Riverbed']","['Realism', 'Naturalism', 'Depth', 'Controlled Brushwork', 'Pastoral', 'Tranquility', 'Rural Life', 'Human-Nature Relationship', 'River', 'Figures', 'Sky', 'Clouds', 'Hills', 'Vegetation', 'Barbizon School']"
2439,Assumption of the Virgin,"Marcellus Coffermans (Netherlandish, active after 1578/79)",16th century,1501.0,1600.0,Oil on panel,ARTIC-2f7bd26c-ffdf-0b4a-f1e2-8acd09554023,"https://www.artic.edu/iiif/2/2f7bd26c-ffdf-0b4a-f1e2-8acd09554023/full/1686,/0/default.jpg","A serene religious depiction, crafted during the Northern Renaissance.","The artwork portrays the Virgin Mary, hands clasped in prayer, ascending to heaven surrounded by angels. Below, apostles and figures gather around an empty tomb, aghast at the miracle.","Marcellus Coffermans' painting exhibits the meticulous detail, vibrant colors, and complex iconography characteristic of the Northern Renaissance. The use of fine lines and attention to texture are evident, especially in the drapery and the figures' expressive faces.","['Northern Renaissance', 'Detailed', 'Vibrant Colors', 'Fine Lines', 'Iconography', 'Texture']","The Assumption of the Virgin focuses on the spiritual event of Mary's ascension to heaven and the shock and amazement of the witnesses below, showcasing deep religious reverence and theological storytelling.","['Religion', 'Christianity', 'Miracle', 'Ascension', 'Apostles', 'Spirituality']","{'Virgin Mary': 'Central to the scene, the Virgin Mary is depicted rising to heaven, enveloped by clouds and celestial beings, exuding divine grace.', 'Apostles': 'The apostles, dressed in various hues, exhibit a range of emotional responses as they surround an empty sepulcher, emphasizing the miraculous event.'}","['Tomb', 'Clouds', 'Halo', 'Angelic beings']",['Northern Renaissance'],"['Virgin Mary', 'Apostles', 'Tomb', 'Clouds', 'Halo', 'Angelic beings']","['Northern Renaissance', 'Detailed', 'Vibrant Colors', 'Iconography', 'Religion', 'Christianity', 'Miracle', 'Spirituality', 'Virgin Mary', 'Clouds', 'Halo']"
2372,William Brown,"Attributed to John Trumbull (American, 1756-1843)",1804���8,1804.0,1808.0,Oil on canvas,ARTIC-963399d1-1ad6-e4ef-fa4b-1107fb0d1622,"https://www.artic.edu/iiif/2/963399d1-1ad6-e4ef-fa4b-1107fb0d1622/full/1686,/0/default.jpg","A dignified portrait of a gentleman, contemplative and poised, exuding early 19th-century elegance.","This artwork portrays a man with powdered hair, likely a wig, who is seated near a table with books. He is dressed in a dark coat and a white high-collared shirt with a cravat, gazing slightly to the left of the viewer. His right hand holds a pen and rests upon a piece of paper, suggesting he may have been interrupted from writing.","Attributed to John Trumbull, this portrait demonstrates the Neoclassical style prevalent in the early 1800s. It emphasizes realism and attention to detail, particularly noticeable in the rendering of textures like fabric and hair. The use of chiaroscuro — the contrast between light and dark — draws attention to the subject's face and hands, while the subdued color palette exudes a formality befitting the era.","['Neoclassical', 'Realism', 'Chiaroscuro', 'Formality', 'Subdued Color Palette', 'Attention to Detail']","The theme of the artwork is a portraiture of distinction, capturing the essence and social stature of the individual, William Brown. The setting and attire indicate a person of education and possibly of influence during the early 19th century.","['Portraiture', 'Social Stature', 'Education', 'Influence', '19th Century', 'Dignity']","{'Subject': 'The main subject, William Brown, appears as a refined gentleman, his expression contemplative, caught in a moment of scholarly pursuit or thoughtful correspondence.', 'Table with Books': 'A table adorned with leather-bound books signifies culture and learning, enhancing the intellectual aura of the subject.'}","['Pen', 'Paper', 'Cravat', 'Coat', 'Chair']",['Neoclassicism'],"['Subject', 'Table with Books', 'Pen', 'Paper', 'Cravat', 'Coat', 'Chair']","['Neoclassical', 'Realism', 'Chiaroscuro', 'Formality', 'Subdued Color Palette', 'Attention To Detail', 'Portraiture', 'Social Stature', 'Education', 'Dignity', 'Paper', 'Cravat', 'Coat', 'Chair', 'Neoclassicism']"
1279,"Packet Ship Passing Castle Williams, New York Harbor","Thomas Chambers (American, 1808-1866 or after)",mid 19th century,1825.0,1874.0,Oil on canvas,NGA-c0788a80-4d14-4e0a-af63-74f00d8e2140,"https://api.nga.gov/iiif/c0788a80-4d14-4e0a-af63-74f00d8e2140/full/1686,/0/default.jpg",A majestic ship sails past an iconic New York fortress under a vibrant sky.,"The painting depicts a large packet ship with sails fully unfurled, cutting through the waters of New York Harbor. In the background, Castle Williams sits prominently on an island, accompanied by other smaller boats and structures. The sky is painted with warm hues of sunset, suggesting either dawn or dusk, as the ship embarks on or returns from a voyage.","Thomas Chambers' painting showcases a folk art style, with bold, defined lines and vivid colors elevating the maritime scene into a dramatized, almost theatrical representation. The ship and the fortress are imbued with romanticized grandeur, standing out against the simplified, stylized waves and the painting's overall lack of strict, realistic perspective. This distortion and the use of flat color areas are characteristic of Chambers' unique interpretation of the marine genre.","['Folk Art', 'Vivid Colors', 'Bold Lines', 'Romanticized', 'Theatrical', 'Simplified Waves', 'Stylized']","The theme captures the majesty of sea travel during the mid-19th century, highlighting the importance of maritime trade and defense structures like Castle Williams. The portrayal of the ship in such a powerful and commanding manner reflects the pride and optimism of the era's seafaring endeavors.","['Majesty', 'Sea Travel', 'Maritime Trade', 'Defense', 'Optimism', 'Seafaring', '19th Century']","{'Packet Ship': ""A dominant packet ship sails forcefully through the harbor, its sails reflecting the sunlight, symbolizing the era's maritime prowess."", 'Castle Williams': 'The historic Castle Williams stands on the island, overseeing the harbor and representing a strategic military defense point for the bustling port city.'}","['Smaller Boats', 'Other Structures', 'Sunset/Sunrise Sky', 'Waves', 'Clouds']",['American Folk Art'],"['Packet Ship', 'Castle Williams', 'Smaller Boats', 'Other Structures', 'Sunset/Sunrise Sky', 'Waves', 'Clouds']","['Folk', 'Vivid Colors', 'Romanticized', 'Theatrical', 'Stylized', 'Majesty', 'Seafaring', 'Small Boats', 'Waves', 'Clouds', 'American Folk']"
2142,Meditation (Seated Woman),"Adolphe-Joseph-Thomas Monticelli (French, 1824-1886)",c. 1878/79,1873.0,1879.0,Oil on canvas,ARTIC-d12a2ca4-02f7-e678-3c3f-5aed87096b6d,"https://www.artic.edu/iiif/2/d12a2ca4-02f7-e678-3c3f-5aed87096b6d/full/1686,/0/default.jpg","A contemplative woman sits, lost in thought, in a rich, textured setting.","The artwork captures a solitary female figure seated with her body angled to the right. She appears deep in contemplation, surrounded by undefined forms. The broad, visible brushstrokes give the scene a dynamic texture, with the figure's dress and surrounding elements blending into each other.","Monticelli's painting is characterized by thick impasto and a vibrant palette, recalling the emotive energy of Romanticism while anticipating elements of Impressionism. The heavy brushstrokes and richly textured surface create a sense of immediacy, as though the painted forms are alive with movement. The artist's disregard for fine detail in favor of a sensory, almost abstract quality, predates modernist expression.","['Impasto', 'Thick Brushstrokes', 'Vibrant Palette', 'Romanticism', 'Impressionism', 'Textured Surface', 'Abstract Quality']","The theme revolves around introspection and the inner world of the subject. It invites viewers to ponder the woman's thoughts, emotions, and the quietude of her solitary moment. Such images often evoke a universal sense of reflection and the passage of time.","['Introspection', 'Inner World', 'Contemplation', 'Solitude', 'Reflection', 'Time']","{'Seated Woman': 'The main focal point is a seated woman, dressed in a textured gown, lost in a pensive state as she occupies the foreground.'}","['Dress', 'Undefined Forms']","['Romanticism', 'Impressionism']","['Seated Woman', 'Dress', 'Undefined Forms']","['Impasto', 'Thick Brushstrokes', 'Vibrant Palette', 'Romanticism', 'Impressionism', 'Introspection', 'Contemplation', 'Solitude', 'Reflection', 'Time', 'Seated', 'Dress']"
256,Wife of Man with Vial,"Erastus Salisbury Field (American, 1805-1900)",c. 1827,1827.0,1827.0,Oil on canvas,NGA-9d2cbcd0-9be6-488c-bb12-61cf96af2095,"https://api.nga.gov/iiif/9d2cbcd0-9be6-488c-bb12-61cf96af2095/full/1686,/0/default.jpg","A stern depiction of dignity and reservation, enshrined in period attire.","A portrait of a seated woman dressed in early 19th-century attire. Her gaze confronts the viewer with a forthright expression, framed by a bonnet with orange ribbon. She wears a black dress adorned with lace, and her hand gently rests on her lap.","This artwork exhibits characteristics of early American folk portraiture. It lacks the detailed realism or anatomical precision of academic portraiture, instead presenting the subject with stylized features and a flattened perspective. The artist employs bold colors and clear, stately forms to create a dignified representation of the woman.","['Folk Art', 'American', '19th Century', 'Portrait', 'Stylized', 'Flat Perspective']",The theme revolves around individual identity and status during the 19th century. The attire and poise of the woman suggest a degree of social standing and decorum prevalent in the era. The portrait serves as a testament to the character and social representation of its subject.,"['Identity', 'Social Status', '19th Century', 'Character', 'Dignity', 'Portraiture']","{'woman': 'The central figure is a woman with a composed expression, wearing a bonnet and lace-trimmed dress, indicative of her social standing.', 'dress': 'The black dress with lace accents suggests a nuanced elegance and formality, hinting at the fashion of the time.', 'bonnet': 'Her head is adorned with a white bonnet with a vibrant orange ribbon, framing her face and adding to her regal demeanor.'}","['chair', 'background']","['American Folk Art', 'Portraiture']","['woman', 'dress', 'bonnet', 'chair', 'background']","['Folk', 'American', 'Portrait', 'Stylized', 'Flat Perspective', 'Social Status', 'Character', 'Dignity', 'Portraiture', 'Woman', 'Dress', 'Bonnet', 'Chair', 'Background', 'American Folk']"
873,"""We Go for the Union""",American 19th Century,c. 1840/1850,1840.0,1850.0,Oil on canvas,NGA-75ce21fa-ce44-41c5-a4af-835ee8f4ea6f,"https://api.nga.gov/iiif/75ce21fa-ce44-41c5-a4af-835ee8f4ea6f/full/1686,/0/default.jpg",A richly detailed scene capturing an artist at work in a 19th-century setting.,"This painting presents an artist painting a sign that reads 'WE GO FOR THE UNION' as a gentleman observes. An assistant or an apprentice, dripped in paint, is holding a can. In the foreground, another person is seen washing something in a basin by the window, where the sunset glows through the glass panes, indicating it might be the end of a working day. The interior setting is a workshop with various tools and items related to painting and sign making.","The artwork reflects a detailed, quasi-genre painting style characteristic of 19th-century American art. It focuses on everyday scenes and includes elements of realism, noted in the depiction of the characters, the room's interior, and the objects. Diverse textures are represented, from the soft glow of the sunset to the rough surfaces of the work materials. The use of color and light suggests a time of day and lends the scene a sense of authenticity.","['American Art', '19th Century', 'Realism', 'Genre Painting', 'Detailed', 'Textural']","The painting captures a moment in a sign painter's shop, emphasizing the value of manual labor and craft. Its patriotic theme, inferred from the sign, likely comments on the social or political context of the time, potentially alluding to sentiments surrounding the Union during a period of increasing tensions that would lead to the American Civil War.","['Workshop', 'Patriotism', 'Labor', 'Craftsmanship', 'Political', 'American History']","{'artist and sign': 'The focal point is an artist painting a pro-Union sign, reflecting themes of patriotism and political engagement in the era.', 'observer with palette': 'A well-dressed observer holds a palette, signifying his role in directing or approving the project.', 'assistant with paint': 'Next to them, an assistant covered in paint is attentively holding a can, suggesting involvement and perhaps learning.'}","['sunset through window', 'washing basin', 'painting tools', 'containers']",['Realism'],"['artist and sign', 'observer with palette', 'assistant with paint', 'sunset through window', 'washing basin', 'painting tools', 'containers']","['American', 'Realism', 'Genre', 'Detailed', 'Textural', 'Patriotism', 'Labor', 'Craftsmanship', 'Political', 'American History']"
1877,Ginevra de' Benci [obverse],"Leonardo da Vinci (Florentine, 1452-1519)",c. 1474/1478,1474.0,1478.0,Oil on panel,NGA-8f29e3c9-a289-4d53-abf0-31a66e9e98fa,"https://api.nga.gov/iiif/8f29e3c9-a289-4d53-abf0-31a66e9e98fa/full/1686,/0/default.jpg",A serene and enigmatic portrait of a young woman by Leonardo da Vinci.,"This artwork presents a half-length portrait of a young woman, Ginevra de' Benci, set against a backdrop of a distant landscape. Her gaze is introspective and slightly downward, and her expression is calm and composed. Her hair is styled in tight curls that frame her face, and she wears a red dress with a dark cloak.","Leonardo da Vinci's painting is an exquisite example of the Early Renaissance style, with an emphasis on naturalism, delicate chiaroscuro, and a soft transition of tones. The meticulous attention to detail, especially in Ginevra's curls and the foliage, and the serene landscape showcase Leonardo's skill in capturing both the beauty of nature and the nuances of human expression.","['Renaissance', 'Chiaroscuro', 'Naturalism', 'Portrait']","The portrait likely explores themes of beauty, individuality, and possibly the character or ideals of the subject, Ginevra de' Benci. There may be an undercurrent of intellectual or philosophical inquiry, as suggested by her thoughtful gaze.","['Beauty', 'Intellect', 'Philosophy', 'Individuality']","{""Ginevra de' Benci"": 'Depicted against a dreamlike landscape, Ginevra exudes a contemplative aura, with her attire and hairstyle reflecting the fashion of her time.'}","['Trees', 'Sky', 'Lake', 'Foliage']",['High Renaissance'],"[""Ginevra de' Benci"", 'Trees', 'Sky', 'Lake', 'Foliage']","['Renaissance', 'Chiaroscuro', 'Naturalism', 'Portrait', 'Intellect', 'Philosophy', 'Individuality', 'Trees', 'Sky', 'Lake', 'Foliage', 'High Renaissance']"
1846,"Rouen Cathedral, West Fa��ade","Claude Monet (French, 1840-1926)",1894,1894.0,1894.0,Oil on canvas,NGA-413faf9b-5d86-468a-8363-eea43c7fe9ba,"https://api.nga.gov/iiif/413faf9b-5d86-468a-8363-eea43c7fe9ba/full/1686,/0/default.jpg",An impressionist vision of the Rouen Cathedral radiates serene pastel hues.,"This artwork captures the façade of Rouen Cathedral, focusing on the intricate architecture highlighted by the play of light and shadow. The cathedral's grand presence is softened by the dappled brushwork, creating an ethereal and almost dissolving impression of the stonework. The façade rises majestically, while the brushstrokes break the form into shimmering colors that change with the light.","Monet's style in this artwork is characteristically impressionist, characterized by short, thick strokes of paint that capture the essence of the subject rather than its details. The composition relies on color and light to convey the atmosphere and experience of the moment, rather than precise architectural features. The painting's loose brushwork, the interplay between light and color, and its fleeting impression suggest that what is captured is a single, transient moment.","['Impressionism', 'Brushwork', 'Light', 'Color', 'Atmosphere']","The theme revolves around the transient effects of light on architecture. Monet explores how different times of day and weather conditions change the appearance of the cathedral. It is an investigation into perception and the impermanent nature of the visual experience, emphasizing how light and weather condition human vision and the emotional ambiance of a scene.","['Light', 'Architecture', 'Perception', 'Transience', 'Emotion']","{'Rouen Cathedral': 'The Rouen Cathedral dominates the canvas as its central subject, portrayed with a myriad of pastel hues reflecting the changing light.'}",['Sky'],['Impressionism'],"['Rouen Cathedral', 'Sky']","['Impressionism', 'Atmosphere', 'Architecture', 'Perception', 'Transience', 'Emotion', 'Sky']"
122,The Trawlers,"Eug��ne Boudin (French, 1824-1898)",1885,1885.0,1885.0,Oil on wood,NGA-fe7c8fe5-d009-4871-ba43-99d0de40deb9,"https://api.nga.gov/iiif/fe7c8fe5-d009-4871-ba43-99d0de40deb9/full/1686,/0/default.jpg","A vivid portrayal of maritime life, with boats moored and industry bustling.","The painting depicts a busy harbor scene with several tall-masted trawler boats. They appear to be docked at a pier, with industrial elements and figures suggesting the daily activities of a working port. The masts rise dramatically against a muted sky, creating a sense of depth and bustle.","Boudin's style in 'The Trawlers' showcases loose brushwork and a naturalistic color palette, capturing the light and atmosphere of the marine scene with a sense of immediacy. The composition is balanced yet dynamic, with a textured application of paint that gives a lively surface to the canvas. It emphasizes the interaction of sky and sea with human industry, portrayed in a somewhat Impressionistic manner.","['Naturalistic', 'Loose Brushwork', 'Impressionistic', 'Atmospheric', 'Textured', 'Dynamic Composition']","The theme of 'The Trawlers' revolves around the maritime industry and life at the harbor. It speaks to the relationship between humans and the sea, the toil of those who work within this environment, and the ever-present influence of nature on man-made industry.","['Maritime', 'Industry', 'Harbor Life', 'Human-Nature Relationship', 'Work', 'Seascape']","{'Trawler Boats': 'Tall-masted trawler boats dominate the scene, with their intricate rigging and looming presence suggesting the essence of maritime labor.', 'Industrial Elements': 'Chimneys emitting smoke and various harbor structures, such as warehouses or piers, set the stage for human industry adjacent to the sea.', 'Humans': 'Figures are scattered throughout, hinting at the daily bustle and laborious activities at the port, grounding the scene in human experience.'}","['Sky', 'Sea', 'Dock', 'Cargo']",['Impressionism'],"['Trawler Boats', 'Industrial Elements', 'Humans', 'Sky', 'Sea', 'Dock', 'Cargo']","['Naturalistic', 'Loose Brushwork', 'Impressionism', 'Atmospheric', 'Dynamic Composition', 'Maritime', 'Industry', 'Human-Nature Relationship', 'Work', 'Seascape', 'Sky', 'Sea']"
1735,Coriolanus Taking Leave of his Family,"Anne-Louis Girodet de Roussy-Trioson (French, 1767-1824)",1786,1786.0,1786.0,Oil on canvas,NGA-eedab1c0-c052-4a82-9c63-e03f95d1ca0e,"https://api.nga.gov/iiif/eedab1c0-c052-4a82-9c63-e03f95d1ca0e/full/1686,/0/default.jpg",A poignant portrayal of goodbye between a warrior and his kin.,"The painting captures the Roman hero Coriolanus as he bids farewell to his family before exile. The composition is emotionally charged, depicting the family in various states of grief, with Coriolanus in the center demonstrating stoic resolve. The backdrop features classical architecture with a distant view of a cityscape, suggesting the Rome he must leave behind.","Girodet's painting exhibits the Neoclassical style, characterized by its clarity of form, sober colors, and strong emphasis on the delineation of the figures. There is a sense of idealized realism in the way the characters are rendered, reflecting the influences of the Enlightenment's valorization of classical antiquity. The artist's careful attention to the folds of the garments and the anatomical precision of the figures further emphasizes this classical inspiration.","['Neoclassical', 'Realism', 'Idealized', 'Classical', 'Enlightenment', 'Anatomical Precision', 'Sobriety']","The theme of the artwork revolves around valor, duty, and the personal sacrifice associated with leadership and exile. It exemplifies the tension between the public sphere of political action and the private sphere of family, underlining the human cost of political decisions.","['Valor', 'Duty', 'Sacrifice', 'Leadership', 'Exile', 'Political', 'Family', 'Personal', 'Tension']","{'Coriolanus': 'The central figure, Coriolanus, is shown with a dignified demeanor amidst familial sorrow, embodying the Roman virtues of bravery and stoicism.', 'Family Members': 'Displaying despair and mourning, the family members are depicted in a range of emotional states as they grapple with the impending separation.'}","['Classical architecture', 'Roman garments', 'Cityscape', 'Interior elements', 'Curtains', 'Armor']",['Neoclassicism'],"['Coriolanus', 'Family Members', 'Classical architecture', 'Roman garments', 'Cityscape', 'Interior elements', 'Curtains', 'Armor']","['Neoclassical', 'Realism', 'Idealized', 'Classical', 'Enlightenment', 'Valor', 'Duty', 'Sacrifice', 'Leadership', 'Political', 'Family', 'Classical Architecture', 'Cityscape', 'Curtains', 'Armor', 'Neoclassicism']"
1747,The Rest on the Flight into Egypt,"Gerard David (Netherlandish, c. 1460-1523)",c. 1510,1510.0,1510.0,Oil on panel,NGA-a4fca2ec-d54a-4508-9347-856d4bce46c3,"https://api.nga.gov/iiif/a4fca2ec-d54a-4508-9347-856d4bce46c3/full/1686,/0/default.jpg",A serene depiction of a biblical rest during a consequential journey.,"The painting illustrates a tranquil scene where the Virgin Mary sits holding the Christ Child, with a landscape backdrop. Joseph can be seen in the distance, while a donkey rests nearby.","Gerard David's work is characteristic of the Northern Renaissance, with fine attention to detail, naturalistic proportions, and vivid, rich colors. The drapery's intricate folds, the serene composition, and the calm expressions reflect the artist's meticulous technique and his ability to infuse spiritual narratives with a sense of peace and dignity.","['Northern Renaissance', 'Detail', 'Naturalism', 'Vivid colors', 'Intricate folds', 'Calm', 'Spiritual']","The artwork centers on the Holy Family's escape to Egypt, capturing a moment of rest and contemplation with spiritual undertones and symbolisms, reflecting the divine nature of the figures depicted.","['Holy Family', 'Biblical narrative', 'Flight into Egypt', 'Spirituality', 'Contemplation', 'Divinity']","{'Virgin Mary': 'Dressed in a blue robe, the Virgin Mary is depicted sitting, symbolically nurturing and protecting the Christ Child.', 'Christ Child': 'Jesus is portrayed as a young child, engaging with flowers, a common symbol of purity and divinity.', 'Joseph': 'In the background, Joseph stands watchful and alert, gazing into the distance, ensuring the safety of his family.', 'Donkey': 'The faithful donkey, part of many nativity and flight narratives, is seen resting, symbolizing humility and service.'}","['Basket', 'Trees', 'Village', 'River', 'Rocks', 'Grass']",['Northern Renaissance'],"['Virgin Mary', 'Christ Child', 'Joseph', 'Donkey', 'Basket', 'Trees', 'Village', 'River', 'Rocks', 'Grass']","['Northern Renaissance', 'Detail', 'Naturalism', 'Vivid Colors', 'Calm', 'Spiritual', 'Holy Family', 'Spirituality', 'Contemplation', 'Divinity', 'Virgin Mary', 'Christ Child', 'Joseph', 'Basket', 'Trees', 'Village', 'River', 'Rocks', 'Grass']"
547,The Forest of Coubron,"Jean-Baptiste-Camille Corot (French, 1796-1875)",1872,1872.0,1872.0,Oil on canvas,NGA-ad77030c-3690-4f50-a062-e762e23c393b,"https://api.nga.gov/iiif/ad77030c-3690-4f50-a062-e762e23c393b/full/1686,/0/default.jpg","A serene depiction of nature's embrace, harmonizing human and natural elements.","The painting 'The Forest of Coubron' illustrates a tranquil forest scene, featuring tall, leafy trees and a single horse rider journeying down a winding path. The image evokes a sense of quietude and communion with the forest, with warm light filtering through the canopy and illuminating the path ahead of the traveler.","Jean-Baptiste-Camille Corot's painting manifests the Realist style, with a touch of early Impressionist influences, seen in the loose brushwork and the portrayal of light. His technique captures the forest's essence and atmosphere, emphasizing the play of natural light and shadow rather than meticulous detail. This creates a nearly ethereal quality, as the trees and foliage merge into a cohesive, organic whole.","['Realism', 'Impressionism', 'Naturalism', 'Atmospheric', 'Light', 'Loose Brushwork']","The central theme of 'The Forest of Coubron' is the symbiotic relationship between humans and nature, showcasing the immersion of the individual within the broader, more powerful context of the natural world. It conveys a reflective and almost spiritual contemplation of nature.","['Nature', 'Harmony', 'Contemplation', 'Journey', 'Tranquility', 'Spirituality']","{'forest': 'The forest is depicted with a multitude of vibrant trees, dense foliage, and diffused sunlight, creating a sense of depth and tranquility.', 'horse rider': 'The horse rider, central to the composition, is portrayed as a harmonious element within the forest, gently making their way on the path.'}","['path', 'light']","['Realism', 'Impressionism']","['forest', 'horse rider', 'path', 'light']","['Realism', 'Impressionism', 'Naturalism', 'Atmospheric', 'Loose Brushwork', 'Nature', 'Harmony', 'Contemplation', 'Tranquility', 'Spirituality', 'Forest', 'Path']"
1067,Woman with a Sunflower,"Mary Cassatt (American, 1844-1926)",c. 1905,1905.0,1905.0,Oil on canvas,NGA-6ee124da-972a-4f02-83b8-7dc09c33f17c,"https://api.nga.gov/iiif/6ee124da-972a-4f02-83b8-7dc09c33f17c/full/1686,/0/default.jpg",A tender depiction of maternal affection flowered with hints of nature's beauty.,"The painting portrays a woman and a child sharing an intimate moment. The child, holding a mirror, is captivated by their own reflection, while the woman, adorned with a sunflower, looks on with gentle amusement. Soft, warm tones envelop the figures, creating an atmosphere of affection and maternal warmth.","Mary Cassatt's style in this work is reflective of the Impressionist movement, characterized by loose brushwork, bright colors, and an emphasis on the depiction of light and its changing qualities. The painting's strokes are dynamic yet delicate, allowing the texture of the oil paint to contribute to the overall impression of a fleeting, tender moment captured on canvas. The composition's intimacy and the treatment of the figures' skin tones are particularly evocative of the Impressionist focus on the everyday and the personal.","['Impressionism', 'Loose Brushwork', 'Bright Colors', 'Light', 'Texture', 'Intimacy']","This artwork explores themes of maternity, the innocence of childhood, and the beauty of everyday moments. The presence of the sunflower and the mirror introduces elements of nature and self-discovery, respectively, suggesting a connection between the natural world and personal growth.","['Maternity', 'Childhood', 'Nature', 'Personal Growth', 'Everyday Moments', 'Innocence']","{'Woman': 'A standing woman clothed in a yellow dress with a large sunflower adorning her chest, looking down at the child.', 'Child': 'A young child, unclothed, held by the woman, gazes at their reflection in a small handheld mirror.'}","['Mirror', 'Chair']",['Impressionism'],"['Woman', 'Child', 'Mirror', 'Chair']","['Impressionism', 'Loose Brushwork', 'Bright Colors', 'Intimacy', 'Childhood', 'Nature', 'Innocence', 'Woman', 'Child', 'Mirror', 'Chair']"
2450,The Fall of Man with Scenes of the Creation,"Attributed to Augustus Cordus (German, c. 1520-1584 or later)",1544,1544.0,1544.0,Oil on panel,ARTIC-f9017423-3a2d-2f9c-b114-951678d4929b,"https://www.artic.edu/iiif/2/f9017423-3a2d-2f9c-b114-951678d4929b/full/1686,/0/default.jpg",A vivid portrayal of Biblical narrative encompassing the Edenic beginning and fateful transgression.,"The painting illustrates the Biblical story of Adam and Eve in the Garden of Eden. In this lush, green paradise, various animals coexist peacefully. The scene prominently features Adam and Eve in the foreground, with Eve taking the forbidden fruit from the serpent. In the background, various smaller scenes convey parts of the Creation story, showing the abundance and tranquility before the Fall.","This artwork is characterized by meticulous brushwork and a rich color palette typical of Northern Renaissance art. It reflects the detailed observation of nature and a strong interest in landscape that was common among German Renaissance painters. The figures are rendered with attention to anatomy and exhibit a contemplative look, while the background is filled with scenes that provide a narrative context, highlighting the artist's skill in composition and storytelling.","['Northern Renaissance', 'Detailed', 'Narrative', 'Religious', 'Oil Painting', 'Landscape', 'Figurative']","The central theme is the Fall of Man, depicting Adam and Eve's original sin that led to mankind's expulsion from Paradise. The painting also explores themes of temptation, innocence, guilt, and the harmony of creation, as well as the consequences of disobedience to divine commandment.","['Biblical', 'The Fall of Man', 'Creation', 'Temptation', 'Innocence', 'Sin', 'Divine Law']","{'Adam and Eve': 'Central figures Adam and Eve are portrayed in the act of the original sin, Eve with the forbidden fruit and Adam beside her.', 'The Serpent': 'The serpent, a symbol of temptation and evil, is shown coaxing Eve to take the fruit, thus leading to the Fall.', 'Garden of Eden': 'A lush, vibrant landscape represents the Garden of Eden, filled with diverse animals and plants, before the Fall.'}","['Animals', 'Trees', 'Mountains', 'Grass', 'Smaller scenes of creation']",['Northern Renaissance'],"['Adam and Eve', 'The Serpent', 'Garden of Eden', 'Animals', 'Trees', 'Mountains', 'Grass', 'Smaller scenes of creation']","['Northern Renaissance', 'Detailed', 'Narrative', 'Religious', 'Oil', 'Landscape', 'Figurative', 'Biblical', 'Temptation', 'Innocence', 'Animals', 'Trees', 'Mountains', 'Grass']"
