,artwork_id,title,creation_year_start,creation_year_end,medium,genre,dimension,full_image_url,display_name,last_name,birth_year,death_year,nationality,location,source,mediums,surfaces,original_url,compressed_url,thumbnail_url,intro,overview,style,style_tags,theme,theme_tags,main_objects,other_objects,movements,artist_family_name,artist_given_name,object_tags,tags,artist_display
12046,TCMA-0411a7f8-fbd2-4ec3-98f2-f3071258e707,Leaf from a Kalighat album: Woman Playing Music (recto); Krishna Stroking Radha's Feet (verso),1875.0,1905.0,"Gum tempera, graphite, and ink on paper",Painting,"{'secondary support': {'height': 0.477, 'width': 0.291}}",https://openaccess-cdn.clevelandart.org/2003.133/2003.133_print.jpg,,,,,,,TCMA,"['Tempera', 'Graphite', 'Ink']",['Paper'],https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-0411a7f8-fbd2-4ec3-98f2-f3071258e707.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-0411a7f8-fbd2-4ec3-98f2-f3071258e707.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-0411a7f8-fbd2-4ec3-98f2-f3071258e707.jpg,Vivid depictions of cultural and divine scenes.,"On one side, a woman in a vibrant saree plays a musical instrument, set against a serene background. The reverse depicts Krishna gently stroking Radha's feet under a tree, amidst a peaceful atmosphere.","This work is in the Kalighat style, noted for its fluid brushstrokes and bold use of color. The paintings exhibit a smooth finish with minimal detailing, characteristic of Kalighat's focus on form over fine details. The use of flat colors and strong outlines creates a striking contrast, emphasizing the graceful gestures of the figures, both in divine and everyday contexts. The simple yet expressive lines enhance the emotional depth and intimacy of the scenes.","['Kalighat', 'flat colors', 'bold outlines']","The artwork juxtaposes mortal pleasures with divine devotion, highlighting both the cultural aspects of music and the tenderness of divine love. This duality reflects the coexistence of mundane and spiritual life.","['divine love', 'music', 'cultural life']","{'woman': 'A woman in a red saree playing a stringed instrument, representing cultural richness and artistic talent.', 'Krishna': 'A dark-skinned deity depicted with adoration, symbolizing divine love and devotion.', 'Radha': 'A fair-skinned figure receiving affection, embodying tenderness and spiritual beauty.'}","['instrument', 'tree', 'lantern']",['Kalighat painting'],,,"['woman', 'Krishna', 'Radha', 'instrument', 'tree', 'lantern']","['Kalighat', 'Flat Colors', 'Bold Outlines', 'Divine Love', 'Music', 'Woman', 'Krishna', 'Radha', 'Instrument', 'Tree', 'Lantern']",Unknown
3008,NGA-8aeb8bcf-ab4e-41d9-85f9-ab09fa7ec8e8,Ignis Fatuus - Zurumati,1854.0,1869.0,Oil on canvas,Painting,overall: 46.2 x 61.2 cm (18 3/16 x 24 1/8 in.),https://api.nga.gov/iiif/8aeb8bcf-ab4e-41d9-85f9-ab09fa7ec8e8/full/max/0/default.jpg,George Catlin,Catlin,1796.0,1872.0,American,United States,NGA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-8aeb8bcf-ab4e-41d9-85f9-ab09fa7ec8e8.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-8aeb8bcf-ab4e-41d9-85f9-ab09fa7ec8e8.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-8aeb8bcf-ab4e-41d9-85f9-ab09fa7ec8e8.jpg,A mysterious and moody natural landscape.,"The painting depicts a dense, shadowy forest with lush foliage surrounding a clearing. The scene is illuminated dimly, hinting at a mysterious light source. A group of people is gathered within the dark undergrowth, possibly on a canoe or nearby, creating a sense of intrigue and seclusion.","The artwork features a carefully controlled use of dark hues to emphasize the forest's mystery and shadowiness, while subtle, warm highlights define the details of plants and figures. The brushwork is delicate and intricate, capturing the natural textures realistically. The composition is balanced between light and dark, focusing the viewer's attention on the illuminated path and the presence of people, evoking a sense of discovery within nature.","['realism', 'dark', 'detailed', 'natural']","The underlying theme explores the interplay between nature and humanity, focusing on the mystique and alluring aspects of the wilderness. It captures a quiet moment of exploration or gathering, highlighting the symbiotic relationship between humans and their natural surroundings.","['nature', 'mystery', 'exploration', 'humanity']","{'forest': 'Lush, dense foliage dominates the scene, creating a mysterious and almost impenetrable wilderness.', 'people': 'A group of individuals is subtly depicted, appearing to engage in a quiet, contemplative action.'}","['canoe', 'river', 'light']","['romanticism', 'realism']",Catlin,George,"['forest', 'people', 'canoe', 'river', 'light']","['Realism', 'Dark', 'Detailed', 'Natural', 'Nature', 'Mystery', 'Exploration', 'Humanity', 'Forest', 'People', 'Canoe', 'River', 'Romanticism']",Catlin George
1242,ARTIC-b766a4bf-6ef4-f5cb-3cbf-6518a44f890f,"Spinning Cloth, Preparing Tea Leaves, Preparing Silk",1801.0,1833.0,Colors on paper,Painting,,https://www.artic.edu/iiif/2/b766a4bf-6ef4-f5cb-3cbf-6518a44f890f/full/max/0/default.jpg,China,,,,Chinese,China,ARTIC,[],['Paper'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-b766a4bf-6ef4-f5cb-3cbf-6518a44f890f.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-b766a4bf-6ef4-f5cb-3cbf-6518a44f890f.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-b766a4bf-6ef4-f5cb-3cbf-6518a44f890f.jpg,A serene depiction of traditional Chinese craftsmanship.,"This artwork illustrates individuals engaged in traditional tasks like spinning cloth, preparing tea leaves, and preparing silk. The setting is a serene riverside scene, with figures in historical attire.","The painting features meticulous brushwork and a calm color palette. The composition balances between the natural and constructed environment, highlighting both people and their tasks. The precision in detailing garments and expressions emphasizes the cultural significance of the depicted tasks.","['detailed', 'realistic', 'traditional', 'Chinese']","The theme centers on daily life and craftsmanship, showcasing traditional Chinese cultural practices. It celebrates the harmony between humans and nature through routine manual tasks.","['daily life', 'craftsmanship', 'culture', 'tradition']","{'spinning person': 'A seated figure spinning cloth, focused intently on the delicate task, embodying patience and skill.', 'tea leaves person': 'A standing figure preparing tea leaves, carrying a container, representing the meticulous nature of the craft.', 'silk preparers': 'Two figures seated on a platform, engaged in silk preparation, illustrating cooperation and technique.'}","['house', 'baskets', 'river', 'trees', 'mountains', 'fence']","['traditional Chinese painting', 'realism']",,,"['spinning person', 'tea leaves person', 'silk preparers', 'house', 'baskets', 'river', 'trees', 'mountains', 'fence']","['Detailed', 'Realistic', 'Traditional', 'Chinese', 'Daily Life', 'Craftsmanship', 'Culture', 'Tradition', 'House', 'Baskets', 'River', 'Trees', 'Mountains', 'Fence', 'Traditional Chinese', 'Realism']",Unknown
11731,TCMA-55b1b41d-9cf6-489a-bfbf-82476da7bc6d,The Bathers,1847.0,1857.0,oil on wood,Painting,"{'unframed': {'height': 0.218, 'width': 0.326}}",https://openaccess-cdn.clevelandart.org/1916.1051/1916.1051_print.jpg,"Narcisse Diaz de la Peña (French, 1807–1876)",Peña,1807.0,1876.0,French,France,TCMA,['Oil'],['Wood'],https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-55b1b41d-9cf6-489a-bfbf-82476da7bc6d.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-55b1b41d-9cf6-489a-bfbf-82476da7bc6d.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-55b1b41d-9cf6-489a-bfbf-82476da7bc6d.jpg,Tranquil scene of bathers in a lush landscape.,"The painting depicts a serene group of women sitting near a tranquil body of water surrounded by lush greenery. Gentle clouds and trees form a peaceful backdrop, enhancing the idyll of the bathers engaged in quiet contemplation or conversation.","The artwork embodies the Barbizon school style, characterized by loose brushwork and soft, natural lighting. The earthy color palette with muted greens, browns, and blues complements the tranquil rural setting. The composition focuses on natural beauty, seamlessly blending figures into the landscape and enhancing the serene atmosphere.","['Barbizon', 'naturalism', 'landscape']","The theme revolves around the harmony between humans and nature, conveying tranquility and a deeper connection to the natural world. The peaceful setting invites the viewer to ponder the beauty of solitude and reflection.","['nature', 'tranquility', 'harmony']","{'bathers': 'Three women seated on the grass, their figures softly illuminated, forming the focal point of the composition.', 'landscape': 'Lush trees and gentle hills provide a calming and picturesque backdrop to the scene.'}","['clouds', 'water']",['Barbizon'],Diaz de la Peña,Narcisse,"['bathers', 'landscape', 'clouds', 'water']","['Barbizon', 'Naturalism', 'Landscape', 'Nature', 'Tranquility', 'Harmony', 'Bathers', 'Clouds', 'Water']",Diaz de la Peña Narcisse
7045,MET-61dc76a2-5e96-42a9-abd0-3a7bd340407c,"The ""Kearsarge"" at Boulogne",1864.0,1864.0,Oil on canvas,Painting,32 1/8 x 39 3/8 in. (81.6 x 100 cm),https://images.metmuseum.org/CRDImages/ep/original/DP-25464-001.jpg,Edouard Manet,Manet,1832.0,1883.0,French,France,MET,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/MET-61dc76a2-5e96-42a9-abd0-3a7bd340407c.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-61dc76a2-5e96-42a9-abd0-3a7bd340407c.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-61dc76a2-5e96-42a9-abd0-3a7bd340407c.jpg,A serene maritime scene with ships on gentle waters.,"The painting depicts the USS Kearsarge anchored in the harbor of Boulogne. Several smaller sailing vessels navigate the choppy, turquoise waters in the foreground, with a distant horizon and a partly cloudy sky above.","The artwork is a notable example of Impressionism with loose, expressive brushstrokes capturing the movement of the sea. Manet's use of a muted yet vibrant color palette, particularly the varying shades of blue and green, captures the natural light and essence of the ocean. The composition balances the larger warship with nearby smaller boats, giving depth and perspective to the scene.","['Impressionism', 'realism', 'maritime']",The painting explores themes of naval prowess and the peaceful coexistence of different maritime crafts. It reflects on the interaction between man-made technology and nature.,"['naval', 'maritime', 'nature']","{'USS Kearsarge': 'A large warship anchored in the distance, representing naval power and technological advancement.', 'small boats': 'Several smaller vessels with billowing sails, sailing closer to the viewer, adding contrast and liveliness.'}","['clouds', 'waves', 'flags']",['Impressionism'],Manet,Edouard,"['USS Kearsarge', 'small boats', 'clouds', 'waves', 'flags']","['Impressionism', 'Realism', 'Maritime', 'Nature', 'Small Boats', 'Clouds', 'Waves', 'Flags']",Manet Edouard
3939,NGA-ea13b48c-eb3e-4e22-a46f-eca7f63b46d2,Ships and Sailing Boats Leaving Le Havre,1887.0,1887.0,Oil on canvas,Painting,"overall: 90.4 x 130.5 cm (35 9/16 x 51 3/8 in.)
framed: 155.6 x 115.6 cm (61 1/4 x 45 1/2 in.)",https://api.nga.gov/iiif/ea13b48c-eb3e-4e22-a46f-eca7f63b46d2/full/max/0/default.jpg,Eugène Boudin,Boudin,1824.0,1898.0,French,France,NGA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-ea13b48c-eb3e-4e22-a46f-eca7f63b46d2.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-ea13b48c-eb3e-4e22-a46f-eca7f63b46d2.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-ea13b48c-eb3e-4e22-a46f-eca7f63b46d2.jpg,A serene depiction of sailing boats in vast seascape.,"The painting captures several ships and sailing boats traversing the open waters under a spacious, cloudy sky. The scene emits a sense of calm and movement as the vessels navigate the choppy waves. The expanse of sky and water dominates the composition, creating a harmonious balance with the subtle movement of the ships.","The artwork features soft, impressionistic brushstrokes, emphasizing light and atmosphere. Boudin’s gentle palette of blues and greens captures natural light, providing a sense of immediacy and airiness. The painterly style contributes to a feeling of tranquil motion amid the expansive seascape, aligning with the impressionist emphasis on the play of light and capturing moments in time.","['impressionism', 'soft brushstrokes', 'natural light']","The work explores the theme of maritime navigation and the serene beauty of natural landscapes. It reflects the freedom and tranquility of seafaring life, focusing on harmony between human activities and nature.","['maritime', 'nature', 'freedom', 'tranquility']","{'sailing boats': 'Several smaller, traditional sailing boats are visible, their sails catching the gentle breeze, steering leisurely through the waves.', 'ships': 'Larger ships with mast and sails, likely cargo or transport vessels, glide steadily on the open sea, contributing to the maritime scene.'}","['clouds', 'waves']",['impressionism'],Boudin,Eugène,"['sailing boats', 'ships', 'clouds', 'waves']","['Impressionism', 'Soft Brushstrokes', 'Natural Light', 'Maritime', 'Nature', 'Freedom', 'Tranquility', 'Sailing Vessels', 'Ships', 'Clouds', 'Waves']",Boudin Eugène
11173,TCMA-bfe6228a-be84-4e36-b2a2-0f7bc5184d16,View of a Lake,1830.0,1839.0,oil on canvas,Painting,"{'framed': {'height': 0.533, 'width': 0.696, 'depth': 0.076}, 'unframed': {'height': 0.385, 'width': 0.55}}",https://openaccess-cdn.clevelandart.org/1963.574/1963.574_print.jpg,"Thomas Doughty (American, 1793–1856)",Doughty,1793.0,1856.0,American,United States,TCMA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-bfe6228a-be84-4e36-b2a2-0f7bc5184d16.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-bfe6228a-be84-4e36-b2a2-0f7bc5184d16.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-bfe6228a-be84-4e36-b2a2-0f7bc5184d16.jpg,A serene landscape capturing natural beauty.,"This painting depicts a tranquil lake surrounded by lush, rolling hills. A couple stands on the shore, admiring the picturesque view. Gentle clouds float above the peaceful scene.","The painting exhibits a romantic style with soft brushstrokes and a muted color palette of greens, browns, and blues. The composition guides the viewer’s eye from the couple in the foreground across the reflective water to the distant hills, enhancing the scene's depth and tranquility.","['romanticism', 'landscape', 'realism']","The artwork encapsulates the serene connection between humanity and nature, emphasizing peacefulness and introspection. It invites viewers to appreciate the quiet majesty of the natural world.","['nature', 'serenity', 'introspection']","{'lake': ""A calm body of water reflecting the surrounding landscape, central to the painting's composition."", 'hills': 'Rolling, forested hills framing the lake and enhancing the sense of tranquility and depth.', 'couple': 'A man and woman stand on the shore, adding a human element to the natural scene.'}","['clouds', 'trees']",['romanticism'],Doughty,Thomas,"['lake', 'hills', 'couple', 'clouds', 'trees']","['Romanticism', 'Landscape', 'Realism', 'Nature', 'Serenity', 'Introspection', 'Lake', 'Hills', 'Couple', 'Clouds', 'Trees']",Doughty Thomas
3127,NGA-98e476f3-8940-4bd6-b2ce-1a335f4f04eb,Horace Binney,1800.0,1800.0,Oil on wood,Painting,"overall: 73.5 x 60.5 cm (28 15/16 x 23 13/16 in.)
framed: 104.1 x 91.4 x 11.4 cm (41 x 36 x 4 1/2 in.)",https://api.nga.gov/iiif/98e476f3-8940-4bd6-b2ce-1a335f4f04eb/full/max/0/default.jpg,Gilbert Stuart,Stuart,1755.0,1828.0,American,United States,NGA,['Oil'],['Wood'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-98e476f3-8940-4bd6-b2ce-1a335f4f04eb.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-98e476f3-8940-4bd6-b2ce-1a335f4f04eb.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-98e476f3-8940-4bd6-b2ce-1a335f4f04eb.jpg,A portrait capturing contemplative youth and elegance.,"The painting depicts a young man elegantly dressed in early 19th-century attire. He sits against a muted green background, gazing directly at the viewer with a calm, poised demeanor, hand resting on a book.","The artwork exhibits a refined neoclassical style, characterized by smooth brushwork, a restrained color palette, and realistic portrayal of textures. The composition emphasizes simplicity and clarity, drawing attention to the subject's face and expression. This stylistic approach aligns with the era's focus on idealized beauty and intellectualism, creating a timeless and dignified representation.","['neoclassicism', 'portraiture', 'realism']","This portrait conveys themes of intellect, refinement, and individuality, typical of early American neoclassical art. It reflects the societal values of the period, focusing on personal character and finesse.","['intellect', 'refinement', 'individuality']","{'young_man': 'A young man with a thoughtful expression and refined attire, central to the composition.', 'book': 'A large book whose spine the young man grasps, symbolizing knowledge or status.'}",[],['neoclassicism'],Stuart,Gilbert,"['young_man', 'book']","['Neoclassicism', 'Portraiture', 'Realism', 'Intellect', 'Refinement', 'Individuality', 'Young_Man', 'Book']",Stuart Gilbert
4009,NGA-f395c5e5-6711-487e-8c1b-747c698d1ef9,"Seascape at Port-en-Bessin, Normandy",1888.0,1888.0,Oil on canvas,Painting,"overall: 65.1 x 80.9 cm (25 5/8 x 31 7/8 in.)
framed: 89.9 x 106 x 10.2 cm (35 3/8 x 41 3/4 x 4 in.)",https://api.nga.gov/iiif/f395c5e5-6711-487e-8c1b-747c698d1ef9/full/max/0/default.jpg,Georges Seurat,Seurat,1859.0,1891.0,French,France,NGA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-f395c5e5-6711-487e-8c1b-747c698d1ef9.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-f395c5e5-6711-487e-8c1b-747c698d1ef9.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-f395c5e5-6711-487e-8c1b-747c698d1ef9.jpg,A serene coastal landscape captured with vibrant precision.,"The artwork depicts a coastal scene at Port-en-Bessin with lush green hills descending towards the sea. The horizon features a gently colored sky, dotted with clouds, and a distant sailboat.","The painting employs pointillism, characterized by tiny, distinct dots of color blending at a distance. The technique provides vibrant luminosity and texture. The color palette is dominated by greens and blues, with soft contrast from the sky's pastel tones. This approach creates a serene and harmonious landscape, demonstrating Seurat's mastery in controlled brushwork and color theory.","['pointillism', 'post-impressionism', 'landscape']","The theme revolves around nature's tranquility and beauty. The serene seascape reflects a moment of peaceful contemplation and the harmonious coexistence of land, sea, and sky.","['nature', 'tranquility', 'harmony']","{'hills': 'The hills appear lush and detailed with varying shades of green, showcasing the natural contours and elevation.', 'sea': 'The calm sea reflects soft hues of blue and green, indicating a gentle breeze.', 'sky': 'The sky features an array of soft clouds with pastel shades, enhancing the tranquil atmosphere.'}",['sailboat'],"['post-impressionism', 'neo-impressionism']",Seurat,Georges,"['hills', 'sea', 'sky', 'sailboat']","['Pointillism', 'Post-Impressionism', 'Landscape', 'Nature', 'Tranquility', 'Harmony', 'Hills', 'Sea', 'Sky', 'Sailboat', 'Neo-Impressionism']",Seurat Georges
5601,MET-ada1bd2c-467d-48b4-9371-310cdb55d4a3,Landscape,1368.0,1911.0,Handscroll; ink and color on paper,Painting,20 1/4 in. × 31 ft. 3 1/2 in. (51.4 × 953.8 cm),https://images.metmuseum.org/CRDImages/as/original/DP166135_CRD.jpg,Unidentified artist,artist,,,Unknown,Unknown,MET,"['Ink', 'Color']","['Handscroll', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-ada1bd2c-467d-48b4-9371-310cdb55d4a3.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-ada1bd2c-467d-48b4-9371-310cdb55d4a3.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-ada1bd2c-467d-48b4-9371-310cdb55d4a3.jpg,Serene mountains envelop ancient architecture.,"The artwork depicts a mountainous landscape with delicate trees and traditional architecture nestled within. The earthy tones and subtle details create a tranquil, harmonious scene.","The landscape is painted with fine, precise brushwork characteristic of East Asian ink paintings. The composition balances nature and architecture, using muted, earthy colors to enhance the sense of tranquility and timelessness. The meticulous attention to detail in the foliage and structures exemplifies traditional techniques, blending realism with an idealized perspective.","['East Asian', 'ink painting', 'landscape']","This artwork explores the harmony between nature and human-made structures, emphasizing peace and simplicity. It suggests a profound connection between the natural environment and human existence.","['nature', 'harmony', 'tranquility']","{'mountains': 'The mountains dominate the background, conveying a sense of majesty and permanence.', 'trees': 'Intricately drawn trees populate the landscape, adding life and texture to the scenery.', 'traditional architecture': 'Nestled amidst the mountains, the architecture suggests a historical or spiritual significance.'}",[],['Asian landscape painting'],,,"['mountains', 'trees', 'traditional architecture']","['East Asian', 'Ink', 'Landscape', 'Nature', 'Harmony', 'Tranquility', 'Mountains', 'Trees', 'Traditional Architecture', 'East Asian Landscape']",Unknown
1633,ARTIC-f521c3d4-4ced-a6a0-6836-e12e48cb0a9f,The Death of Orpheus,1865.0,1875.0,Oil on canvas,Painting,46.5 × 55.8 cm (18 3/16 × 21 15/16 in.),https://www.artic.edu/iiif/2/f521c3d4-4ced-a6a0-6836-e12e48cb0a9f/full/max/0/default.jpg,"Henri Leopold Lévy (French, 1840-1904)",,1840.0,1904.0,French,France,ARTIC,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-f521c3d4-4ced-a6a0-6836-e12e48cb0a9f.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-f521c3d4-4ced-a6a0-6836-e12e48cb0a9f.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-f521c3d4-4ced-a6a0-6836-e12e48cb0a9f.jpg,A haunting depiction of Orpheus's tragic demise.,"The artwork captures the lifeless body of Orpheus on a riverbank, with his severed head floating nearby. The water churns with movement, and the surrounding landscape is somber and rocky, enhancing the tragic theme.","The painting exhibits a dramatic and emotive style, typical of 19th-century Romanticism. The use of dark, muted colors, and fluid brushstrokes evoke a sense of melancholy and desolation. The composition draws focus to the forlorn figure and the flowing river, embodying the chaos and sorrow of Orpheus’s death while the cloudy sky enhances the mood. The detailed rendering of natural elements and expressive figures highlights the emotional intensity and narrative depth.","['Romanticism', 'dramatic', 'emotive', 'dark']","The painting explores themes of tragedy, loss, and the ephemeral nature of life. It portrays the mythological story of Orpheus, suggesting deeper reflections on mortality and the power of art and music, mirrored by the presence of his lyre.","['tragedy', 'mortality', 'mythology', 'loss']","{'Orpheus': 'Orpheus lies lifeless by the riverbank, clutching his lyre, symbolizing the end of his musical legacy.', ""Orpheus's head"": 'Floating downstream, his severed head is surrounded by a halo-like glow, emphasizing his tragic end.', 'River': ""The river's turbulent waters reflect the chaos and sorrow of the scene, moving swiftly past Orpheus's body.""}","['birds', 'rocky landscape', 'distant mountains']",['Romanticism'],Lévy,Henri Leopold,"['Orpheus', ""Orpheus's head"", 'River', 'birds', 'rocky landscape', 'distant mountains']","['Romanticism', 'Dramatic', 'Emotive', 'Dark', 'Tragedy', 'Mortality', 'Mythology', 'Loss', 'River', 'Birds', 'Rocky Landscape', 'Distant Mountains']",Lévy Henri Leopold
851,ARTIC-791abe16-d00a-577b-fbae-5a6a1e4f70ac,Korean Buddhist Painting,1701.0,1800.0,Ink and color on hemp cloth,Painting,,https://www.artic.edu/iiif/2/791abe16-d00a-577b-fbae-5a6a1e4f70ac/full/max/0/default.jpg,Korea,,,,Korean,Korea,ARTIC,"['Ink', 'Color']",['Cloth'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-791abe16-d00a-577b-fbae-5a6a1e4f70ac.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-791abe16-d00a-577b-fbae-5a6a1e4f70ac.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-791abe16-d00a-577b-fbae-5a6a1e4f70ac.jpg,A serene assembly of celestial beings.,"The painting depicts a group of Buddhist deities, each with serene expressions and elaborate halos. Their robes are adorned with intricate details, using a palette of earthy greens, reds, and golds. The figures are positioned in a harmonious arrangement, indicating their spiritual significance.","This artwork showcases traditional Korean Buddhist painting techniques, often characterized by meticulous detailing and harmonious color palettes. The use of flowing lines and rich, deep colors highlights the divine nature of the figures. The ornate halos emphasize their spiritual enlightenment, while the gentle expressions invoke a sense of peace and reverence.","['traditional', 'Korean', 'Buddhist']","The painting centers on spirituality and enlightenment, portraying divine figures in a calm and otherworldly manner. It reflects Buddhist teachings and the transcendence of earthly concerns.","['spirituality', 'enlightenment', 'divinity']","{'Buddhist deities': 'A group of serene-faced deities with halos, representing spiritual wisdom and divine presence.'}","['halos', 'robes']",['Buddhist art'],,,"['Buddhist deities', 'halos', 'robes']","['Traditional', 'Korean', 'Buddhist', 'Spirituality', 'Enlightenment', 'Divinity', 'Halos', 'Robes']",Unknown
5396,MET-749a65c8-f654-4a35-975e-0ad852cf9acb,Landscape,1823.0,1886.0,Folding fan mounted as an album leaf; ink and color on gold-flecked paper,Painting,7 1/8 x 20 1/4 in. (18.1 x 51.4 cm),https://images.metmuseum.org/CRDImages/as/original/DP161404.jpg,Hu Yuan,Yuan,1823.0,1886.0,Chinese,China,MET,"['Ink', 'Color', 'Gold']","['Fan', 'Album', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-749a65c8-f654-4a35-975e-0ad852cf9acb.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-749a65c8-f654-4a35-975e-0ad852cf9acb.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-749a65c8-f654-4a35-975e-0ad852cf9acb.jpg,A serene and intricate landscape painting.,"The painting depicts a tranquil mountainous landscape. Bare trees dot the mountainside, with a solitary hut nestled among them. A lone boatman rows on a distant river.","Hu Yuan employs expressive brushwork with soft ink washes, capturing the subtlety of nature. The composition, spread across a fan-shaped canvas, offers a panoramic view of the serene environment, evoking a sense of calm and introspection.","['traditional', 'Chinese', 'landscape', 'ink wash']","The artwork reflects the harmony and tranquility of nature, emphasizing simplicity and the beauty found in solitude and contemplation.","['nature', 'solitude', 'harmony', 'tranquility']","{'mountains': 'Broad, rhythmic forms defining the landscape, evoking strength and stability.', 'trees': ""Leafless, scattered across the scene, emphasizing the season's barrenness and elegance."", 'hut': 'Small and isolated, representing simplicity and solitude in the vast landscape.', 'boat': 'Tiny with a lone rower, embodies movement and exploration amid stillness.'}",[],['Chinese landscape painting'],Hu,Yuan,"['mountains', 'trees', 'hut', 'boat']","['Traditional', 'Chinese', 'Landscape', 'Ink Wash', 'Nature', 'Solitude', 'Harmony', 'Tranquility', 'Mountains', 'Trees', 'Hut', 'Boat', 'Chinese Landscape']",Hu Yuan
2875,NGA-7c8d0489-241c-4645-8f95-6dd764d43626,The End of the Hunt,1800.0,1800.0,Oil on canvas,Painting,"overall: 87.6 x 136.8 cm (34 1/2 x 53 7/8 in.)
framed: 114 x 162.2 x 3.9 cm (44 7/8 x 63 7/8 x 1 9/16 in.)",https://api.nga.gov/iiif/7c8d0489-241c-4645-8f95-6dd764d43626/full/max/0/default.jpg,American 19th Century,American 19th Century,1800.0,1899.0,American,United States,NGA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-7c8d0489-241c-4645-8f95-6dd764d43626.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-7c8d0489-241c-4645-8f95-6dd764d43626.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-7c8d0489-241c-4645-8f95-6dd764d43626.jpg,Dynamic rural hunting scene in the countryside.,"The artwork captures a lively hunting scene with multiple figures on horseback and a pack of hounds. The riders wear traditional hunting attire, and a varied landscape with trees and a farmhouse is visible in the background. The scene is bustling with movement as dogs leap over a wooden fence in the foreground.","The painting employs a folk art style, typical of American 19th-century works. It uses bright, earthy tones and a simple composition to depict everyday life. The brushstrokes are straightforward and functional, emphasizing action and narrative over realism. The naive, untutored style contributes to its charm and provides an authentic glimpse into the period's cultural practices.","['folk art', 'naive', 'rural', 'narrative']","The theme explores tradition and the thrill of the hunt, emphasizing human interaction with nature. It highlights camaraderie and the excitement of rural life pursuits.","['tradition', 'nature', 'rural', 'hunting']","{'horses': 'Several horses are depicted in motion, ridden by hunters, showcasing the energy and pace of the hunt.', 'hounds': 'A pack of hounds energetically pursue their quarry, jumping over fences, adding dynamism to the scene.', 'hunters': 'Hunters in typical period attire ride their horses, guiding the pack and showcasing hunting skills.'}","['farmhouse', 'trees', 'fence', 'field']",['American folk art'],,,"['horses', 'hounds', 'hunters', 'farmhouse', 'trees', 'fence', 'field']","['Folk', 'Naive', 'Rural', 'Narrative', 'Tradition', 'Nature', 'Hunting', 'Horses', 'Hunters', 'Farmhouse', 'Trees', 'Fence', 'Field', 'American Folk']",Unknown
