,artwork_id,title,creation_year_start,creation_year_end,medium,genre,dimension,full_image_url,display_name,last_name,birth_year,death_year,nationality,location,source,mediums,surfaces,original_url,compressed_url,thumbnail_url,intro,overview,style,style_tags,theme,theme_tags,main_objects,other_objects,movements,artist_family_name,artist_given_name,object_tags,tags,artist_display
2336,NGA-41fd8949-2d3a-4abf-8c34-fda63de2f903,Ship in Full Sail,1827.0,1827.0,Oil on canvas,Painting,overall: 68 x 92.3 cm (26 3/4 x 36 5/16 in.),https://api.nga.gov/iiif/41fd8949-2d3a-4abf-8c34-fda63de2f903/full/max/0/default.jpg,T. Davies,Davies,1747.0,1887.0,American,United States,NGA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-41fd8949-2d3a-4abf-8c34-fda63de2f903.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-41fd8949-2d3a-4abf-8c34-fda63de2f903.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-41fd8949-2d3a-4abf-8c34-fda63de2f903.jpg,Majestic ship gliding through aqua waves with billowing sails.,"A grand ship sails through the vibrant, churning sea under a deep blue sky. Its sails are full, capturing the wind with authority, as a bright red pennant flies proudly above.","The artwork exhibits a folk art style, characterized by its vivid colors and stylized representation of the sea and sky. The painting features a flat perspective and sharply defined outlines that emphasize the ship's form and detail. The use of rich blues and whites creates a striking contrast, enhancing the strength and dynamism of the piece.","['folk art', 'vivid colors', 'stylized']","The artwork celebrates maritime prowess and the adventurous spirit of seafaring. It captures a moment of triumph as the ship sails confidently, embodying freedom and exploration.","['maritime', 'adventure', 'exploration']","{'ship': 'A three-masted ship with full sails unfurled, highlighting its grandeur and navigational prowess.'}","['waves', 'sky', 'pennant', 'flag']","['maritime art', 'folk art']",Davies,T.,"['ship', 'waves', 'sky', 'pennant', 'flag']","['Folk', 'Vivid Colors', 'Stylized', 'Maritime', 'Adventure', 'Exploration', 'Ship', 'Waves', 'Sky', 'Flag']",Davies T.
281,ARTIC-28a7765b-fc38-1a56-87dd-cbcdb647fcdb,Coming Squall (Nahant Beach with a Summer Shower),1835.0,1835.0,Oil on canvas mounted on cradled panel,Painting,52.1 × 71.4 cm (20 1/2 × 28 1/8 in.),https://www.artic.edu/iiif/2/28a7765b-fc38-1a56-87dd-cbcdb647fcdb/full/max/0/default.jpg,"Thomas Doughty (American, 1793-1856)",,1793.0,1856.0,American,United States,ARTIC,['Oil'],"['Canvas', 'Panel']",https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-28a7765b-fc38-1a56-87dd-cbcdb647fcdb.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-28a7765b-fc38-1a56-87dd-cbcdb647fcdb.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-28a7765b-fc38-1a56-87dd-cbcdb647fcdb.jpg,A dramatic seascape with impending storm clouds.,"The artwork depicts Nahant Beach under a brooding sky. A lone sailboat navigates choppy waters, while dark clouds gather, suggesting an approaching squall. The sandy shore is dotted with rocks.","This painting exhibits a luminous style, typical of 19th-century American landscape art. Doughty uses soft, blended brushstrokes to capture the intricate details of the sky and sea. The subdued color palette, with its grays, blues, and browns, creates a moody, atmospheric scene. The composition balances the expansive sky with a subtly detailed foreground, drawing the viewer's eye toward the sailboat. This harmonious integration of serene and dynamic elements exemplifies Doughty's skill in portraying nature's beauty and drama.","['luminous', 'detailed', 'moody', '19th-century', 'landscape']","The artwork explores nature's unpredictable power, capturing the serene yet foreboding beauty of a coastal landscape as a storm approaches. It reflects on the human connection to nature's forces.","['nature', 'storm', 'beauty', 'power', 'coastal']","{'sailboat': ""A small sailboat navigating the turbulent waters, symbolizing human resilience amid nature's power."", 'storm clouds': 'Dense, dark clouds gathering in the sky, hinting at a summer squall.', 'shore': 'A rocky, sandy beach in the foreground, grounding the scene and adding texture.'}","['rocks', 'birds', 'barrel']","['Hudson River School', 'Romanticism']",Doughty,Thomas,"['sailboat', 'storm clouds', 'shore', 'rocks', 'birds', 'barrel']","['Luminous', 'Detailed', 'Moody', 'Landscape', 'Nature', 'Storm', 'Power', 'Sailboat', 'Rocks', 'Birds', 'Barrel', 'Hudson River School', 'Romanticism']",Doughty Thomas
222,ARTIC-2140dc2a-d145-2c14-35c9-233f3530dc75,Going up the River at the Qingming Festival,1495.0,1551.0,Handscroll; ink and color on silk.,Painting,,https://www.artic.edu/iiif/2/2140dc2a-d145-2c14-35c9-233f3530dc75/full/max/0/default.jpg,"Attributed to Qiu Ying (Chinese, c.1495-1551)",,1495.0,1551.0,Chinese,China,ARTIC,"['Ink', 'Color']","['Handscroll', 'Silk']",https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-2140dc2a-d145-2c14-35c9-233f3530dc75.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-2140dc2a-d145-2c14-35c9-233f3530dc75.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-2140dc2a-d145-2c14-35c9-233f3530dc75.jpg,A bustling river scene teeming with life.,"The artwork captures a vibrant gathering during the Qingming Festival along a river. The scene is lively with numerous people engaging in various activities such as boating, trading, and socializing. Traditional architecture and a lush landscape frame the lively events.","The piece is executed in the meticulous style typical of Ming dynasty Chinese art, featuring detailed line work and subdued color palettes. The composition is panoramic, showcasing a continuous narrative along the riverbank. The intricate detailing of figures and architecture adds to the dynamism of the scene, immersing the viewer in the bustling festival atmosphere.","['Ming dynasty', 'detailed', 'narrative', 'panoramic']","The theme centers on community, tradition, and celebration, reflecting the cultural vibrancy of the Qingming Festival. It depicts everyday life and social interactions during this festive period.","['community', 'tradition', 'celebration', 'culture']","{'river': 'Central to the composition, the river acts as a conduit for festival activities and interactions.', 'people': 'Numerous figures engaged in diverse activities, such as rowing, trading, and socializing, illustrating a lively festival scene.', 'boats': 'These vessels traverse the river, filled with festival-goers, goods, and ongoing trade, symbolizing connectivity and commerce.'}","['trees', 'buildings', 'hills']",['Ming dynasty painting'],Qiu,Ying,"['river', 'people', 'boats', 'trees', 'buildings', 'hills']","['Ming Dynasty', 'Detailed', 'Narrative', 'Panoramic', 'Community', 'Tradition', 'Celebration', 'Culture', 'River', 'People', 'Boats', 'Trees', 'Buildings', 'Hills']",Qiu Ying
1688,ARTIC-fc76cfb3-dcc1-2ee7-17a9-6d706a0efd82,Bishop Saint Enthroned,1360.0,1370.0,Tempera on panel,Painting,118.8 × 65.7 cm (46 3/4 × 25 7/8 in.),https://www.artic.edu/iiif/2/fc76cfb3-dcc1-2ee7-17a9-6d706a0efd82/full/max/0/default.jpg,"Allegretto Nuzi (Italian, 1346-1373)",,1346.0,1373.0,Italian,Italy,ARTIC,['Tempera'],['Panel'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-fc76cfb3-dcc1-2ee7-17a9-6d706a0efd82.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-fc76cfb3-dcc1-2ee7-17a9-6d706a0efd82.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-fc76cfb3-dcc1-2ee7-17a9-6d706a0efd82.jpg,Majestic representation of a bishop saint.,"The artwork depicts a bishop saint seated on a throne, adorned in elaborate ecclesiastical vestments. He is performing a blessing gesture with one hand while holding a book in the other. A small, praying figure is located near the bottom left, emphasizing the saint's grandeur.","The painting showcases elements characteristic of Italian Gothic art, with a focus on detailed patterns and symbolism. The use of gold leaf and intricate fabric designs highlights the richness associated with religious iconography of the period. The frontal perspective and solemn expression contribute to the depiction's sense of reverence and authority.","['Italian Gothic', 'religious', 'gold leaf', 'detailed']","The theme revolves around religious authority and sanctity, emphasizing the divine presence and the veneration of saints within the Church. The small suppliant figure contrasts with the imposing figure of the bishop, highlighting a hierarchy of sacredness.","['religion', 'sainthood', 'authority', 'veneration']","{'bishop_saint': ""The central figure, dressed in ornate bishop's attire, signifying his ecclesiastical status and authority."", 'throne': 'Elaborate and stately, symbolizes the authority and position of the saint.', 'book': 'Held by the bishop, representing sacred texts and his role as a guardian of divine wisdom.', 'supplicant': 'A small praying figure, emphasizing humility and reverence toward the saint.'}",[],['Gothic'],Nuzi,Allegretto,"['bishop_saint', 'throne', 'book', 'supplicant']","['Italian Gothic', 'Religious', 'Gold Leaf', 'Detailed', 'Religion', 'Sainthood', 'Authority', 'Veneration', 'Throne', 'Book', 'Gothic']",Nuzi Allegretto
2348,NGA-4303fbae-e62c-428b-8868-3b788b79d0fc,Boy of the Beekman Family,1720.0,1720.0,Oil on canvas,Painting,"overall: 130.8 x 103.6 cm (51 1/2 x 40 13/16 in.)
framed: 143.2 x 116.5 x 5.1 cm (56 3/8 x 45 7/8 x 2 in.)",https://api.nga.gov/iiif/4303fbae-e62c-428b-8868-3b788b79d0fc/full/max/0/default.jpg,American 18th Century,American 18th Century,1700.0,1799.0,American,United States,NGA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-4303fbae-e62c-428b-8868-3b788b79d0fc.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-4303fbae-e62c-428b-8868-3b788b79d0fc.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-4303fbae-e62c-428b-8868-3b788b79d0fc.jpg,A poised young boy stands elegantly with his dog.,"The painting depicts a young boy posed confidently with a small bird perched on his hand and a large dog seated at his side. The boy is dressed in 18th-century attire, featuring a flowing blue drapery. The backdrop is a muted, rustic setting.","The artwork exhibits characteristics of the 18th-century American Colonial style. It features a formal and restrained composition with careful attention to the texture of fabrics and realistic details. The use of light and shadow enhances the boy's stature and presence, while the overall palette is subdued yet rich, emphasizing earth tones and highlights.","['Colonial', 'Portraiture', 'Realism']","The artwork conveys themes of status and identity, highlighting the privileged upbringing and companionship symbolized by the bird and dog.","['Identity', 'Status', 'Companionship']","{'boy': 'The boy stands with an assertive posture, elegantly dressed, symbolizing status and upbringing.', 'bird': 'A small bird perches on the boy’s hand, symbolizing gentleness and control.', 'dog': 'A loyal dog stands beside the boy, representing companionship and loyalty.'}","['balcony', 'sky', 'trees']",['American Colonial'],,,"['boy', 'bird', 'dog', 'balcony', 'sky', 'trees']","['Colonial', 'Portraiture', 'Realism', 'Status', 'Companionship', 'Boy', 'Bird', 'Dog', 'Balcony', 'Sky', 'Trees', 'American Colonial']",Unknown
167,ARTIC-18f7ef62-e0be-ce73-4e17-ed6ae3388cfd,"Painted Banner (Thangka) from a Set of Seven Honoring Gayadhara, a Sakya Pandit from India",1800.0,1900.0,Pigment on cloth,Painting,Image: 43 × 29.6 cm (16 15/16 × 11 11/16 in.); Overall: 109.5 × 64 cm (43 1/8 × 25 1/4 in.),https://www.artic.edu/iiif/2/18f7ef62-e0be-ce73-4e17-ed6ae3388cfd/full/max/0/default.jpg,Tibet,,,,Tibetan,Tibet,ARTIC,[],['Cloth'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-18f7ef62-e0be-ce73-4e17-ed6ae3388cfd.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-18f7ef62-e0be-ce73-4e17-ed6ae3388cfd.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-18f7ef62-e0be-ce73-4e17-ed6ae3388cfd.jpg,A vibrant thangka celebrating spiritual teachings.,"The artwork depicts a scene with multiple figures in a lush landscape. Central figures appear in meditative poses, surrounded by intricate patterns and natural elements. Vibrant colors and detailed patterns enhance the composition.",The thangka exhibits traditional Tibetan artistry with intricately detailed patterns and vibrant colors. The use of symmetry and rich iconography reflects the deep spiritual significance of the artwork. The composition is balanced with central figures leading the viewer's gaze.,"['Tibetan art', 'thangka', 'detailed', 'vibrant', 'traditional']","The artwork likely explores themes of spiritual enlightenment and teaching, honoring the legacy of a revered figure. It reflects the transmission of knowledge and wisdom.","['spirituality', 'enlightenment', 'teaching', 'wisdom', 'legacy']","{'central figures': 'Figures sit in meditative poses, clad in vibrant robes, symbolizing peace and wisdom.', 'natural elements': 'Lush greenery and flowing water depict a serene and harmonious natural environment.'}","['patterns', 'cloud motifs', 'mountains', 'animals']",['Tibetan art'],,,"['central figures', 'natural elements', 'patterns', 'cloud motifs', 'mountains', 'animals']","['Tibetan', 'Thangka', 'Detailed', 'Vibrant', 'Traditional', 'Spirituality', 'Enlightenment', 'Teaching', 'Wisdom', 'Legacy', 'Central Figure', 'Natural Elements', 'Patterns', 'Cloud Motifs', 'Mountains', 'Animals']",Unknown
2923,NGA-82c66b94-b12c-4951-9e11-d8d6956291b0,Family Group,1800.0,1800.0,Oil on canvas,Painting,"overall: 88.5 x 136 cm (34 13/16 x 53 9/16 in.)
framed: 101 x 148 x 5.6 cm (39 3/4 x 58 1/4 x 2 3/16 in.)",https://api.nga.gov/iiif/82c66b94-b12c-4951-9e11-d8d6956291b0/full/max/0/default.jpg,Joshua Johnson,Johnson,1763.0,1843.0,American,United States,NGA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-82c66b94-b12c-4951-9e11-d8d6956291b0.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-82c66b94-b12c-4951-9e11-d8d6956291b0.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-82c66b94-b12c-4951-9e11-d8d6956291b0.jpg,Charming depiction of a family's unity.,"The artwork portrays a family of five, elegantly dressed, seated in a formal setting. A woman and two young girls in white dresses sit to the left, while a man and a boy in formal suits are on the right. Their calm expressions and close positioning suggest familial warmth and togetherness.","This artwork exhibits a traditional portrait style with clear, precise brushstrokes. The color palette comprises muted earthy tones and soft whites, enhancing the subjects' dignified attire. The composition is symmetrical, focusing on the family's unity and status. The detailed rendering of the figures' garments and facial features contributes to the work's refined aesthetic, typical of early American portraiture.","['portrait', 'realism', 'traditional']","The painting reflects the theme of family unity and social status. Through the subjects’ formal attire and posed arrangement, the artwork communicates the family's societal role and close-knit nature.","['family', 'unity', 'status']","{'woman': 'An elegantly dressed woman sits on the left, exuding grace and maternal presence.', 'girls': 'Two young girls in white dresses stand beside the woman, holding flowers, symbolizing innocence.', 'man': 'A formally dressed man sits on the right, holding a book, portraying authority and intellect.', 'boy': 'A young boy stands next to the man, dressed in a green suit, reflecting youthful formality.'}",[],['American portraiture'],Johnson,Joshua,"['woman', 'girls', 'man', 'boy']","['Portrait', 'Realism', 'Traditional', 'Family', 'Unity', 'Status', 'Woman', 'Man', 'Boy', 'American Portraiture']",Johnson Joshua
8639,MET-97e036c9-74e4-460a-b377-231d02dba1cd,Book Cover,1343.0,1343.0,Tempera on wood,Painting,16 1/8 x 9 3/4 in. (41 x 24.8 cm),https://images.metmuseum.org/CRDImages/ep/original/DT273241.jpg,Italian (Sienese) Painter,Painter,,,Italian,Italy,MET,['Tempera'],['Wood'],https://aicurator.blob.core.windows.net/artwork-images/original/MET-97e036c9-74e4-460a-b377-231d02dba1cd.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-97e036c9-74e4-460a-b377-231d02dba1cd.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-97e036c9-74e4-460a-b377-231d02dba1cd.jpg,A vivid medieval scene on a decorative book cover.,"The artwork depicts a medieval scene featuring three figures. On the left, a figure in a white robe counts coins, while the center figure writes in a book. The right figure, dressed in darker colors, reads a book. Below them is an intricate script in black ink.","The artwork exemplifies medieval Sienese styles with its flat, linear forms and rich colors. The composition is divided into an upper narrative scene and a lower text panel. The use of tempera creates a smooth and durable finish, typical of book illuminations of the time. The detailed rendering of figures and objects reflects a focus on storytelling, emphasizing the educational and transactional themes of the period.","['medieval', 'Sienese', 'tempera']","The theme centers on education and commerce, illustrated by the acts of writing, reading, and counting money. It reflects the importance of literacy and economics in medieval society.","['education', 'commerce', 'literacy']","{'figure_in_white': 'Clad in a white robe, this figure is focused on counting coins, embodying themes of commerce.', 'figure_writing': 'The central figure attentively writes in a book, symbolizing literacy and record-keeping.', 'figure_reading': 'This figure engages in reading a book, representing the theme of education.'}","['coins', 'book', 'table', 'ink pot', 'quill']","['Gothic', 'Sienese School']",,,"['figure_in_white', 'figure_writing', 'figure_reading', 'coins', 'book', 'table', 'ink pot', 'quill']","['Medieval', 'Sienese', 'Tempera', 'Education', 'Commerce', 'Literacy', 'Coins', 'Book', 'Table', 'Quill', 'Gothic', 'Sienese School']",Unknown
4764,MET-e5884859-0e2e-46bf-add5-1b4c555a5351,Man Holding Flower between Clasped Hands,900.0,999.0,Album leaf; ink and color on paper,Painting,11 x 7 in. (27.9 x 17.8 cm),https://images.metmuseum.org/CRDImages/as/original/DP-32357-001.jpg,Unidentified artist,artist,,,Unknown,Unknown,MET,"['Ink', 'Color']","['Album', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-e5884859-0e2e-46bf-add5-1b4c555a5351.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-e5884859-0e2e-46bf-add5-1b4c555a5351.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-e5884859-0e2e-46bf-add5-1b4c555a5351.jpg,A delicate portrayal of serene contemplation.,"The artwork depicts a man in a traditional robe, clutching a single flower between hands held in a prayer-like manner. His expression appears calm and introspective.","The artwork features a minimalist and linear style, characterized by the use of muted colors and simple outlines. The flatness and lack of shading suggest a traditional Asian aesthetic, where the focus is on symbolic rather than realistic representation. This approach emphasizes spiritual and contemplative qualities, allowing the viewer to focus on the subtle expressions and gestures of the figure.","['minimalist', 'traditional', 'linear', 'flat']","The theme revolves around introspection and spirituality, as suggested by the man's solemn pose and the symbolic gesture of holding a flower. This indicates reverence and peace.","['introspection', 'spirituality', 'reverence', 'peace']","{'man': 'A man with a calm expression, wearing a traditional robe and holding a flower in clasped hands.', 'flower': ""A single small flower held delicately between the man's hands, symbolizing peace and contemplation.""}",[],['Asian art'],,,"['man', 'flower']","['Minimalist', 'Traditional', 'Linear', 'Flat', 'Introspection', 'Spirituality', 'Reverence', 'Peace', 'Man', 'Flower', 'Asian']",Unknown
11126,TCMA-3add4a40-94cd-49de-a2ef-cd0feb698fdb,Portrait of Roberto Castiglione,1600.0,1625.0,oil on canvas,Painting,"{'framed': {'height': 1.473, 'width': 1.206, 'depth': 0.102}, 'unframed': {'height': 1.212, 'width': 0.987}}",https://openaccess-cdn.clevelandart.org/1916.804/1916.804_print.jpg,,,,,,,TCMA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-3add4a40-94cd-49de-a2ef-cd0feb698fdb.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-3add4a40-94cd-49de-a2ef-cd0feb698fdb.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-3add4a40-94cd-49de-a2ef-cd0feb698fdb.jpg,A dignified portrait of an elderly man in rich attire.,"The painting depicts an elderly man with a long grey beard, wearing a voluminous dark robe and a soft cap. His expression is solemn and contemplative. Above his left shoulder, a heraldic shield is visible.","The portrait exhibits a classic Renaissance style with a realistic portrayal of the subject. The use of shadow and light enhance the man's dignified appearance, hinting at his status and personality. The restrained color palette focuses on earthy tones, contributing to the somber yet authoritative atmosphere.","['Renaissance', 'Realism', 'Classical']","The artwork explores themes of authority, wisdom, and nobility. The heraldic shield signifies lineage and status, while the man's expression suggests introspection or contemplation.","['authority', 'wisdom', 'nobility']","{'man': 'An elderly man with a grey beard and serious expression, dressed in a luxurious robe and cap.', 'heraldic shield': 'A shield displaying a lion emblem, indicating noble lineage or authority.'}",[],['Renaissance'],,,"['man', 'heraldic shield']","['Renaissance', 'Realism', 'Classical', 'Authority', 'Wisdom', 'Nobility', 'Man']",Unknown
5826,MET-e569410e-4fff-4c74-8520-d9e21e262a9e,Nine Guardian Kings,1368.0,1644.0,Hanging scroll; ink and color on paper,Painting,77 1/2 x 39 5/8 in. (196.9 x 100.6 cm),https://images.metmuseum.org/CRDImages/as/original/DP-33163-002.jpg,Unidentified artist,artist,,,Unknown,Unknown,MET,"['Ink', 'Color']","['Hanging scroll', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-e569410e-4fff-4c74-8520-d9e21e262a9e.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-e569410e-4fff-4c74-8520-d9e21e262a9e.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-e569410e-4fff-4c74-8520-d9e21e262a9e.jpg,Vibrant guardians illustrated in divine regalia.,"The artwork depicts nine powerful figures, known as guardian kings, each adorned in elaborate and colorful armor standing amidst swirling clouds. Their expressions convey a sense of vigilance and authority.","The artwork showcases traditional East Asian artistic techniques, featuring detailed line work and vibrant colors. Fine brushstrokes highlight intricate patterns on the garments. The composition emphasizes verticality and sacred presence, often seen in religious and ceremonial art, where figures are arranged in an organized and hierarchical fashion. The use of clouds adds a sense of ethereal dynamism.","['East Asian', 'traditional', 'religious', 'ceremonial']","The theme centers around protection and divine guardianship. The guardian kings symbolize the defense against evil and chaos, embodying strength and spiritual vigilance.","['protection', 'spirituality', 'divinity', 'vigilance']","{'guardian_kings': 'Nine figures depicted with detailed armor and weapons, each expressing authority and vigilance among swirling clouds.'}","['clouds', 'armor', 'weapons']","['Buddhist art', 'East Asian art']",,,"['guardian_kings', 'clouds', 'armor', 'weapons']","['East Asian', 'Traditional', 'Religious', 'Protection', 'Spirituality', 'Divinity', 'Vigilance', 'Clouds', 'Armor', 'Weapons', 'Buddhist']",Unknown
5817,MET-5a4341a8-83a8-43bb-ac20-a29775e2174b,Twenty-five bust portraits of famous scholars,1500.0,1599.0,Handscroll; ink and color on paper,Painting,11 1/4 x 123 3/4 in. (28.6 x 314.3 cm),https://images.metmuseum.org/CRDImages/as/original/DP204105_CRD.jpg,Unidentified artist,artist,,,Unknown,Unknown,MET,"['Ink', 'Color']","['Handscroll', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-5a4341a8-83a8-43bb-ac20-a29775e2174b.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-5a4341a8-83a8-43bb-ac20-a29775e2174b.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-5a4341a8-83a8-43bb-ac20-a29775e2174b.jpg,Delicately depicted portraits of ancient scholars.,"This artwork showcases bust portraits of three ancient scholars, each adorned in traditional robes and headwear. They are positioned against a plain background, highlighting their dignified expressions.","The artwork employs a muted color palette of earthy tones, enhancing the historic and revered aura of the subjects. The artist uses fine, precise lines to define facial features and clothing folds, emphasizing a realistic representation. The simplicity of the background ensures that the focus remains on the scholars, conveying respect and reverence.","['realism', 'traditional', 'line art', 'muted colors']","The theme celebrates wisdom and intellectual legacy, depicting scholars in their dignified stature. It reflects a reverence for knowledge and education.","['wisdom', 'intellectual', 'legacy', 'education']","{'scholar_1': 'An elderly scholar with a long beard, wearing a simple, dark hat and traditional robe.', 'scholar_2': 'Middle-aged scholar with a beard, donning a similar dark headpiece and attire.', 'scholar_3': 'Scholarly figure in elegant robes and distinct headwear, presenting authority and intellect.'}",[],['classical Chinese art'],,,"['scholar_1', 'scholar_2', 'scholar_3']","['Realism', 'Traditional', 'Line', 'Muted Colors', 'Wisdom', 'Intellectual', 'Legacy', 'Education', 'Classical Chinese']",Unknown
8543,MET-79890faf-c254-41a0-82d7-d0857220f0b2,Venice: The Rialto,1732.0,1793.0,Oil on wood,Painting,7 1/8 x 12 5/8 in. (18.1 x 32.1 cm),https://images.metmuseum.org/CRDImages/ep/original/DT8848.jpg,Francesco Guardi,Guardi,1712.0,1793.0,Italian,Italy,MET,['Oil'],['Wood'],https://aicurator.blob.core.windows.net/artwork-images/original/MET-79890faf-c254-41a0-82d7-d0857220f0b2.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-79890faf-c254-41a0-82d7-d0857220f0b2.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-79890faf-c254-41a0-82d7-d0857220f0b2.jpg,A vibrant depiction of Venice's iconic Rialto Bridge.,"The painting illustrates a bustling scene on the Grand Canal in Venice, featuring the Rialto Bridge surrounded by historic buildings. Gondolas and boats navigate the canal, while people are visible on the bridge and along the waterfront.","This artwork embodies the Venetian veduta style, characterized by its luminous use of color and precise detail. Guardi employs a soft, almost dreamy brushwork that captures the enchanting light and atmosphere of Venice. The composition is balanced, with the bridge as the central focal point, surrounded by lively elements that convey movement and vibrancy. The painterly technique suggests an impressionistic influence, yet retains the architectural accuracy typical of 18th-century Venetian landscapes.","['venetian', 'veduta', 'luminism', 'impressionistic']","The artwork captures the essence of life in Venice as a hub of commerce and culture, emphasizing its rich architectural heritage and bustling community.","['venice', 'architecture', 'community', 'commerce']","{'Rialto Bridge': ""Central iconic bridge connecting the city's districts, filled with small figures suggesting daily activity."", 'Gondolas': ""Numerous gondolas traverse the canal, emphasizing Venice's unique mode of transportation and vibrant activity.""}","['boats', 'buildings', 'people', 'canal']","['veduta', '18th-century', 'venetian']",Guardi,Francesco,"['Rialto Bridge', 'Gondolas', 'boats', 'buildings', 'people', 'canal']","['Venetian', 'Veduta', 'Luminism', 'Impressionism', 'Venice', 'Architecture', 'Community', 'Commerce', 'Gondolas', 'Boats', 'Buildings', 'People', 'Canal']",Guardi Francesco
10453,TCMA-a1aaeef3-b6e0-448f-9d48-30984e654b8f,"Nikfal, the fortune of the prince in the form of a woman, offers to accompany him, from a Tuti-nama (Tales of a Parrot): Eighteenth Night",1555.0,1565.0,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}, 'painting only': {'height': 0.112, 'width': 0.103}}",https://openaccess-cdn.clevelandart.org/1962.279.132.a/1962.279.132.a_print.jpg,,,,,,,TCMA,"['Tempera', 'Ink', 'Gold']",['Paper'],https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-a1aaeef3-b6e0-448f-9d48-30984e654b8f.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-a1aaeef3-b6e0-448f-9d48-30984e654b8f.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-a1aaeef3-b6e0-448f-9d48-30984e654b8f.jpg,A vivid Mughal miniature painting.,"In a lush green setting, a prince and a woman interact, surrounded by deer. The prince, in red, gestures towards the elegantly dressed woman, hinting at an intriguing narrative scene.","This artwork exemplifies traditional Mughal miniature painting, characterized by intricate details, vibrant colors, and delicate linework. The meticulous depiction of fabric patterns and facial expressions reflects the high level of artistry. The composition is balanced with natural elements, creating a serene yet dynamic interaction between the figures, typical of the detailed storytelling found in Mughal art.","['Mughal', 'miniature', 'detailed', 'vibrant']","The artwork explores themes of fantasy and storytelling, conveying a narrative enriched by symbolism and cultural motifs. The interaction suggests themes of fate and companionship.","['fantasy', 'narrative', 'companionship']","{'prince': 'A central figure in red, expressing curiosity and attentiveness, engaging with the woman.', 'woman': 'Draped in ornate attire, gesturing gracefully, symbolizing fortune or destiny.', 'deer': 'Graceful creatures enhancing the scenic and tranquil setting, symbolic of nature.'}","['grass', 'trees', 'text']",['Mughal painting'],,,"['prince', 'woman', 'deer', 'grass', 'trees', 'text']","['Mughal', 'Miniature', 'Detailed', 'Vibrant', 'Fantasy', 'Narrative', 'Companionship', 'Prince', 'Woman', 'Deer', 'Grass', 'Trees', 'Text']",Unknown
