,artwork_id,title,creation_year_start,creation_year_end,medium,genre,dimension,full_image_url,display_name,last_name,birth_year,death_year,nationality,location,source,mediums,surfaces,original_url,compressed_url,thumbnail_url,intro,overview,style,style_tags,theme,theme_tags,main_objects,other_objects,movements,artist_family_name,artist_given_name,object_tags,tags,artist_display
292,ARTIC-2a1e5636-e9c6-6b72-70ab-437f767f73db,Landscape Painting,1868.0,1900.0,Oil on panel,Painting,15.1 × 20.3 cm (6 × 8 in.),https://www.artic.edu/iiif/2/2a1e5636-e9c6-6b72-70ab-437f767f73db/full/max/0/default.jpg,"William Keith (American, born Scotland, 1839-1911)",,1839.0,1911.0,American,United States,ARTIC,['Oil'],['Panel'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-2a1e5636-e9c6-6b72-70ab-437f767f73db.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-2a1e5636-e9c6-6b72-70ab-437f767f73db.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-2a1e5636-e9c6-6b72-70ab-437f767f73db.jpg,A serene portrayal of nature's vastness.,This painting captures a pastoral landscape featuring a lone figure walking on a winding path. The scene is framed by expansive grassy fields and distant hills beneath a moody sky.,"The painting employs a soft, impressionistic style characterized by subtle brushstrokes and a muted color palette. The focus on atmospheric effects, particularly the interplay of light and shadow, enhances the feeling of tranquility and space. The loose application of paint creates a sense of movement, harmonizing with the natural subject matter.","['impressionism', 'softbrushstrokes', 'mutedcolors']","The artwork explores themes of solitude and connection with nature. The lone figure suggests introspection, while the vastness of the landscape conveys nature’s majesty and tranquility.","['solitude', 'nature', 'introspection']","{'figure': 'A solitary figure walking along the path, possibly symbolizing introspection in the vast setting.', 'path': 'A winding path leading the eye into the distance, emphasizing the sense of journey.', 'hills': 'Distant hills forming the backdrop, creating depth and adding to the expansive feel.'}","['sky', 'grass']","['American Impressionism', 'Romanticism']",Keith,William,"['figure', 'path', 'hills', 'sky', 'grass']","['Impressionism', 'Soft Brushstrokes', 'Muted Colors', 'Solitude', 'Nature', 'Introspection', 'Figure', 'Path', 'Hills', 'Sky', 'Grass', 'American Impressionism', 'Romanticism']",Keith William
7515,MET-6adabed2-7d22-4180-8c42-439faeb899fc,Salome,1870.0,1870.0,Oil on canvas,Painting,63 x 40 1/2 in. (160 x 102.9 cm),https://images.metmuseum.org/CRDImages/ep/original/ep16.95.R.jpg,Henri Regnault,Regnault,1843.0,1871.0,French,France,MET,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/MET-6adabed2-7d22-4180-8c42-439faeb899fc.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-6adabed2-7d22-4180-8c42-439faeb899fc.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-6adabed2-7d22-4180-8c42-439faeb899fc.jpg,A striking depiction of Salome seated against rich drapery.,"The artwork showcases Salome seated on an ornate rug, holding a large platter with a sword. Her expression is enigmatic, set against a vibrant golden curtain that complements her flowing attire.","The painting features a naturalistic style typical of the 19th century, characterized by precise brushwork and attention to detail. The use of a warm and rich color palette, including yellows and golds, accentuates the luxurious setting. The texture of the fabrics and the intricate patterns of the carpet are rendered with remarkable realism, adding depth and a tactile quality to the piece. The composition draws the viewer's eye to Salome's subtle expression, creating a sense of mystery.","['naturalism', 'realism', 'detailed', 'textured', 'warm palette']","The artwork explores themes of opulence and intrigue, reflecting Salome's complex role in historical and biblical narratives. It alludes to themes of power and seduction.","['opulence', 'intrigue', 'power', 'seduction']","{'Salome': 'Salome is depicted seated, with dark hair, wearing a luxurious golden garment. Her expression is calm yet enigmatic.', 'Platter with Sword': ""Salome holds a large, round platter featuring an ornate sword, symbolizing the biblical story's darker themes.""}","['rug', 'golden curtain']","['Orientalism', '19th-century realism']",Regnault,Henri,"['Salome', 'Platter with Sword', 'rug', 'golden curtain']","['Naturalism', 'Realism', 'Detailed', 'Warm Palette', 'Opulence', 'Intrigue', 'Power', 'Salome', 'Rug', 'Orientalism']",Regnault Henri
3174,NGA-9deffa81-f570-49cd-8b2a-c9c1e46ecdfa,Lovice Corbett Whittemore (Mrs. Thomas Whittemore),1845.0,1845.0,Oil on canvas,Painting,overall: 76.2 x 63.5 cm (30 x 25 in.),https://api.nga.gov/iiif/9deffa81-f570-49cd-8b2a-c9c1e46ecdfa/full/max/0/default.jpg,Alvan Clark,Clark,1804.0,1887.0,American,United States,NGA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-9deffa81-f570-49cd-8b2a-c9c1e46ecdfa.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-9deffa81-f570-49cd-8b2a-c9c1e46ecdfa.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-9deffa81-f570-49cd-8b2a-c9c1e46ecdfa.jpg,A poised woman in 19th-century attire.,"The portrait depicts a woman seated in a side pose, dressed in elegant 19th-century clothing. She wears a lace bonnet and dark dress, exuding a sense of quiet dignity and grace.","The painting employs a realism style with meticulous attention to detail shown in the clothing and textures. The use of earth tones and the refined handling of light emphasize the subject's serene expression and the intricate lace of her bonnet. The composition focuses on the sitter, framed elegantly against a plain background, creating a timeless and dignified appearance.","['realism', 'portraiture', '19th-century']","The artwork captures themes of elegance, poise, and the societal role of women in the 19th century, reflecting cultural values of dignity and composure.","['elegance', 'poise', '19th-century society']","{'woman': 'Seated in a side pose, she wears elegant attire, conveying grace and dignity. Her lace bonnet adds to her refined appearance.'}","['chair', 'lace bonnet', 'brooch']",['realism'],Clark,Alvan,"['woman', 'chair', 'lace bonnet', 'brooch']","['Realism', 'Portraiture', 'Elegance', 'Poise', 'Woman', 'Chair']",Clark Alvan
9398,MET-29640e1c-6634-4c96-a97a-6d50b6b87cd5,"Fudō Myōō (Achala Vidyaraja), The Immovable Wisdom King",1234.0,1266.0,"Hanging scroll; ink, color, and gold on silk",Painting,"Image: 29 15/16 × 13 7/8 in. (76 × 35.2 cm)
Overall with mounting: 60 3/4 × 20 1/16 in. (154.3 × 51 cm)
Overall with knobs: 60 3/4 × 21 15/16 in. (154.3 × 55.7 cm)",https://images.metmuseum.org/CRDImages/as/original/DP-24139-002.jpg,Unidentified,Unidentified,,,Unknown,Unknown,MET,"['Ink', 'Color', 'Gold']","['Hanging scroll', 'Silk']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-29640e1c-6634-4c96-a97a-6d50b6b87cd5.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-29640e1c-6634-4c96-a97a-6d50b6b87cd5.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-29640e1c-6634-4c96-a97a-6d50b6b87cd5.jpg,A captivating depiction of the Immovable Wisdom King.,"The artwork portrays Fudō Myōō, an imposing, dark figure surrounded by flames. He holds a rope and a sword, symbols of his role in subduing evil. Two attendants flank him, adding to the divine aura.","The painting exhibits a traditional Japanese style, blending intricate detailing with a bold, mystical color palette. The figures are outlined with delicate precision, enhancing their divine characteristics. The fiery background offers a dramatic contrast to the darker figure of Fudō Myōō, emphasizing his spiritual power and immovability. The gold accents and rich colors reflect the luxuriousness typical in religious iconography of the period, adding a sense of reverence and otherworldliness.","['Japanese art', 'religious', 'iconography']",The theme revolves around divine strength and protection. Fudō Myōō's presence symbolizes the destruction of delusion and ignorance. The attendants signify guidance and support in spiritual endeavors.,"['divine', 'protection', 'strength', 'spirituality']","{'Fudō Myōō': 'Central, dark figure embodying immovable wisdom, adorned with jewelry and wielding a sword and rope.', 'Flames': 'Surround and backdrop Fudō, representing spiritual power and purification.', 'Attendants': ""Two smaller figures at his side, offering support and emphasizing Fudō's divine authority.""}",['jewelry'],['Esoteric Buddhism'],,,"['Fudō Myōō', 'Flames', 'Attendants', 'jewelry']","['Japanese', 'Religious', 'Iconography', 'Divine', 'Protection', 'Strength', 'Spirituality', 'Flames', 'Attendants', 'Jewelry']",Unknown
3375,NGA-b0ca8e84-8b08-4d5a-aff5-d1089e143271,Saint Lucretia,1520.0,1520.0,Oil on panel,Painting,"overall (original panel): 51.8 x 40.7 x 1.2 cm (20 3/8 x 16 x 1/2 in.)
overall (including cradle): 53.3 x 41.9 x 3.7 cm (21 x 16 1/2 x 1 7/16 in.)",https://api.nga.gov/iiif/b0ca8e84-8b08-4d5a-aff5-d1089e143271/full/max/0/default.jpg,Dosso Dossi,Dossi,1492.0,1542.0,Italian,Italy,NGA,['Oil'],['Panel'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-b0ca8e84-8b08-4d5a-aff5-d1089e143271.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-b0ca8e84-8b08-4d5a-aff5-d1089e143271.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-b0ca8e84-8b08-4d5a-aff5-d1089e143271.jpg,A saintly figure graces a serene landscape.,"The artwork depicts Saint Lucretia seated with a contemplative expression, holding a palm branch, symbolizing martyrdom. She wears a vibrant red and green robe. A shadowy figure is seen in the background, while lush trees and an expansive view of the countryside extend under a serene sky.","The painting reflects the High Renaissance style, evident in its use of vibrant colors and naturalistic detail. The composition is balanced, with the figure of Lucretia prominently only slightly off-center, drawing attention to her. The clothing materials are rendered with precision, showcasing luxurious textures, and the landscape offers depth through its fine detailing. Dossi's use of light creates a gentle contrast between the illuminated saint and the shadowy surroundings, highlighting Lucretia's significance.","['High Renaissance', 'naturalism', 'vibrant', 'detailed']",The artwork explores themes of martyrdom and virtue. Saint Lucretia’s calm demeanor despite her symbolic association with suffering through the palm branch signifies resilience and spiritual fortitude.,"['martyrdom', 'virtue', 'resilience', 'spirituality']","{'Saint Lucretia': 'Depicted seated in vivid robes, holding a palm branch, suggesting her martyr status. Her expression is serene, symbolizing dignity and spiritual strength.', 'Palm branch': 'Held by Lucretia, it traditionally symbolizes martyrdom, emphasizing her virtuous sacrifice.', 'Landscape': 'Expansive view of lush trees and distant buildings, offering a serene backdrop that contrasts with the theme of martyrdom.'}","['shadowy figure', 'book']",['High Renaissance'],Dossi,Dosso,"['Saint Lucretia', 'Palm branch', 'Landscape', 'shadowy figure', 'book']","['High Renaissance', 'Naturalism', 'Vibrant', 'Detailed', 'Martyrdom', 'Virtue', 'Resilience', 'Spirituality', 'Palm Branch', 'Landscape', 'Book']",Dossi Dosso
763,ARTIC-6b0b8999-48d6-10a7-5954-3c20b9acb1ec,The Tale of Genji,1599.0,1699.0,"Pair of six-panel screens; ink, colors, and gold on paper",Painting,Each: 166 × 371 cm (65 3/8 × 146 1/8 in.),https://www.artic.edu/iiif/2/6b0b8999-48d6-10a7-5954-3c20b9acb1ec/full/max/0/default.jpg,Artist Unknown (Japanese),,,,Japanese,Japan,ARTIC,"['Ink', 'Gold']","['Panel', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-6b0b8999-48d6-10a7-5954-3c20b9acb1ec.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-6b0b8999-48d6-10a7-5954-3c20b9acb1ec.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-6b0b8999-48d6-10a7-5954-3c20b9acb1ec.jpg,A classic Japanese scene unfolds in opulent detail.,"This artwork depicts a series of rooms and outdoor settings from a Japanese court scene. Figures in traditional Heian-period attire engage in various activities. Lush foliage and architectural elements are rendered against a gold-leaf background, creating a luxurious atmosphere.","The piece exemplifies the Yamato-e style, characterized by its use of delicate brushwork, flat perspective, and elegant patterns. The rich use of gold leaf creates a luminous effect, commonly seen in Japanese folding screens. The figures are depicted with refined linear forms, and the use of vibrant colors imbues the work with a sense of life and movement. The composition flows across the panels, guiding the viewer through the depicted narrative seamlessly.","['Yamato-e', 'Japanese art', 'gold leaf']","The artwork captures courtly life during the Heian period, illustrating themes of elegance and cultural refinement. It reflects the opulence and artistic sophistication of Japanese aristocracy.","['Heian period', 'court life', 'elegance']","{'figures': 'Attired in elaborate robes, they populate the scene, signifying Heian-era court life.', 'trees': 'These provide a natural frame to the architectural setting, enhancing the overall serenity.', 'architecture': 'Traditional structures create compartmentalized spaces, adding depth and context.'}","['flowers', 'screens', 'furnishings']","['Yamato-e', 'Japanese classical art']",,,"['figures', 'trees', 'architecture', 'flowers', 'screens', 'furnishings']","['Yamato-E', 'Japanese', 'Gold Leaf', 'Heian Period', 'Court Life', 'Elegance', 'Figures', 'Trees', 'Architecture', 'Flowers', 'Furnishings', 'Japanese Classical']",Unknown
5740,MET-2a4e0dfb-320b-46ab-993f-734771d01859,Misty Landscape with Scholars and Attendants,960.0,1279.0,Fan mounted as an album leaf; ink and color on silk,Painting,9 5/16 x 10 3/8 in. (23.7 x 26.4 cm),https://images.metmuseum.org/CRDImages/as/original/DP153552.jpg,Unidentified artist,artist,,,Unknown,Unknown,MET,"['Ink', 'Color']","['Fan', 'Album', 'Silk']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-2a4e0dfb-320b-46ab-993f-734771d01859.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-2a4e0dfb-320b-46ab-993f-734771d01859.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-2a4e0dfb-320b-46ab-993f-734771d01859.jpg,Serene landscape enveloped in atmospheric mist.,"The artwork features a tranquil scene of scholars and attendants amidst a misty, wooded landscape. Soft, fading mountains are visible, suggesting distance, and trees embellish the scene with delicate touches.","This piece exhibits traditional Asian landscape art, characterized by delicate brushwork and a soothing earth-tone palette. The minimalistic composition emphasizes open space and the ethereal quality of mist, drawing attention to the tranquility and contemplation pervasive in the scene.","['Asian art', 'traditional', 'landscape']","The painting explores themes of nature, contemplation, and harmony. It evokes a sense of serenity, highlighting the connection between humans and the natural world in peaceful coexistence.","['serenity', 'nature', 'contemplation']","{'scholars': 'Distant figures clad in traditional robes, conversing and immersed in the surrounding landscape.', 'mist': 'A soft, enveloping mist that blankets parts of the scene, adding depth and mystery.', 'trees': 'Slender, elegantly painted trees along a pathway, suggesting a serene natural sanctuary.'}","['mountains', 'attendants']",['Asian art'],,,"['scholars', 'mist', 'trees', 'mountains', 'attendants']","['Asian', 'Traditional', 'Landscape', 'Serenity', 'Nature', 'Contemplation', 'Scholars', 'Mist', 'Trees', 'Mountains', 'Attendants']",Unknown
3870,NGA-e2dd819e-1abc-4613-9c65-0753a34ad85e,Portrait of a Man,1475.0,1500.0,Tempera on poplar panel,Painting,"overall: 37 x 27 cm (14 9/16 x 10 5/8 in.)
framed: 63.5 x 52.7 x 7.5 cm (25 x 20 3/4 x 2 15/16 in.)",https://api.nga.gov/iiif/e2dd819e-1abc-4613-9c65-0753a34ad85e/full/max/0/default.jpg,North Italian 15th Century,North Italian 15th Century,1400.0,1499.0,Italian,Italy,NGA,['Tempera'],['Panel'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-e2dd819e-1abc-4613-9c65-0753a34ad85e.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-e2dd819e-1abc-4613-9c65-0753a34ad85e.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-e2dd819e-1abc-4613-9c65-0753a34ad85e.jpg,A solemn portrait of a contemplative figure.,"The painting depicts a man's bust, dressed in black attire, staring pensively to the side. His expression is calm yet introspective, set against a rich green background, emphasizing his features.","This portrait exemplifies the North Italian Renaissance style, characterized by meticulous attention to detail and realistic representation. The use of chiaroscuro enhances the three-dimensional effect and adds depth to the subject's expression. The restrained color palette, dominated by black and green tones, underscores the solemnity and introspection of the subject. The finely rendered drapery and detailed facial features illustrate the period's fascination with humanism and the individual.","['Renaissance', 'chiaroscuro', 'realism']","The artwork explores themes of introspection and individuality, reflecting a deep sense of personal contemplation. It emphasizes the subject's inner life and the human condition.","['introspection', 'individuality', 'human condition']","{'man': 'The man is central, gazing to the left. His expression is thoughtful, dressed in black with a subtle light illuminating his features.'}",[],['Renaissance'],,,['man'],"['Renaissance', 'Chiaroscuro', 'Realism', 'Introspection', 'Individuality', 'Human Condition', 'Man']",Unknown
6413,MET-a1cd6052-57f3-4fea-885d-98be040ba426,One Hundred Chinese Boys,1700.0,1799.0,"Six-panel folding screen; ink, color, and gold on gilded paper",Painting,Image: 49 in. × 9 ft. 3 1/2 in. (124.5 × 283.2 cm),https://images.metmuseum.org/CRDImages/as/original/DP-27198-001.jpg,,,,,,,MET,"['Ink', 'Color', 'Gold']","['Panel', 'Folding screen', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-a1cd6052-57f3-4fea-885d-98be040ba426.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-a1cd6052-57f3-4fea-885d-98be040ba426.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-a1cd6052-57f3-4fea-885d-98be040ba426.jpg,A lively scene of playful young boys in an idyllic landscape.,"This artwork depicts one hundred Chinese boys engaged in various activities across a panoramic landscape. They are seen playing games, boating, and interacting with each other amidst trees, clouds, and traditional architecture.","The painting employs a traditional Chinese style, characterized by detailed linework and vibrant colors. The use of gold leaf adds a rich, opulent texture. The composition is balanced, with figures distributed across the entire piece, emphasizing playfulness and harmony. Elements like cloud motifs and traditional structures enhance the cultural aesthetic, reflecting classic Chinese artistic conventions. The intricate depiction of each boy's expression and action adds depth and narrative to the scene.","['Traditional Chinese', 'Gold leaf', 'Vibrant colors', 'Detailed linework']","The central theme revolves around childhood innocence and communal joy. The boys' diverse activities symbolize happiness, unity, and the carefree nature often associated with youth. The setting imbues the scene with a sense of tranquility and timelessness.","['Childhood', 'Innocence', 'Joy', 'Community']","{'Boys': 'The one hundred boys are engaged in various playful activities, creating a lively and cheerful atmosphere.', 'Landscape': ""The landscape includes rolling hills, waterways, and clouds, providing a serene backdrop for the boys' activities."", 'Architecture': 'Traditional Chinese buildings and pavilions add cultural depth and context to the artwork.'}","['Trees', 'Boats', 'Bridges']",['Traditional Chinese Painting'],,,"['Boys', 'Landscape', 'Architecture', 'Trees', 'Boats', 'Bridges']","['Traditional Chinese', 'Gold Leaf', 'Vibrant Colors', 'Detailed Linework', 'Childhood', 'Innocence', 'Joy', 'Community', 'Boys', 'Landscape', 'Architecture', 'Trees', 'Boats', 'Bridges']",Unknown
12244,TCMA-4749d639-1df3-4c73-b023-0908182b0269,Painting from Flowers and Grasses,1841.0,1841.0,album; ink and color on silk,Painting,{},https://openaccess-cdn.clevelandart.org/1976.56.f/1976.56.f_print.jpg,"Tsubaki Chinzan (Japanese, 1801–1854)",Chinzan,1801.0,1854.0,Japanese,Japan,TCMA,"['Ink', 'Color']","['Album', 'Silk']",https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-4749d639-1df3-4c73-b023-0908182b0269.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-4749d639-1df3-4c73-b023-0908182b0269.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-4749d639-1df3-4c73-b023-0908182b0269.jpg,Delicate portrayal of blooming flowers.,"The artwork depicts a graceful arrangement of white flowers with elongated leaves, elegantly portrayed on a calm background. The composition highlights the natural beauty and simplicity of the floral elements.","The painting exemplifies the Nihonga style, characterized by precise brushwork and a subtle color palette, emphasizing harmony with nature. The artist's minimalist approach highlights the elegance and flow of the leaves and flowers, offering a serene aesthetic.","['Nihonga', 'Japanese art', 'minimalism']","The artwork explores themes of nature's beauty and transience, inviting contemplation of natural elegance and simplicity.","['nature', 'beauty', 'simplicity']","{'flowers': 'A cluster of white blooms with central yellow accents, showcasing elegance and natural grace.', 'leaves': 'Long, sweeping green leaves surround the flowers, emphasizing fluidity and harmony with the composition.'}",[],['Nihonga'],Tsubaki,Chinzan,"['flowers', 'leaves']","['Nihonga', 'Japanese', 'Minimalism', 'Nature', 'Simplicity', 'Flowers', 'Leaves']",Tsubaki Chinzan
519,ARTIC-4836e5c6-9b17-29b0-d3ab-a008f8bd0536,Portrait of a Lady with a Dog,1885.0,1885.0,Oil on canvas,Painting,117.3 × 89.5 cm (46 3/16 × 35 1/4 in.),https://www.artic.edu/iiif/2/4836e5c6-9b17-29b0-d3ab-a008f8bd0536/full/max/0/default.jpg,"Eugène Carrière (French, 1849–1906)",,1849.0,1906.0,French,France,ARTIC,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-4836e5c6-9b17-29b0-d3ab-a008f8bd0536.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-4836e5c6-9b17-29b0-d3ab-a008f8bd0536.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-4836e5c6-9b17-29b0-d3ab-a008f8bd0536.jpg,A contemplative portrayal of elegance and companionship.,"A woman is seated, gazing softly towards the viewer. Her hair is upswept, and she wears a dark, elegant dress. A small dog rests comfortably in her lap, adding warmth to the scene.","The artwork exhibits a soft focus and muted palette, characteristic of Symbolism. Carrière uses delicate, blurred brushstrokes to create an ethereal atmosphere, emphasizing the emotional resonance rather than strict realism. The gentle transitions between light and shadow enhance the intimate and reflective nature of the portrait.","['Symbolism', 'Impressionism', 'Monochromatic']","The painting explores themes of serenity, introspection, and the intimate bond between humans and animals. It evokes a sense of calm and gentle companionship.","['introspection', 'serenity', 'companionship']","{'woman': ""The woman is elegantly posed with an expression of calm dignity, central to the painting's contemplative aura."", 'dog': ""A small, fluffy dog sits in the woman's lap, symbolizing comfort and companionship within intimate settings.""}",[],"['Symbolism', 'Impressionism']",Carrière,Eugène,"['woman', 'dog']","['Symbolism', 'Impressionism', 'Monochromatic', 'Introspection', 'Serenity', 'Companionship', 'Woman', 'Dog']",Carrière Eugène
11080,TCMA-49846f1c-68fd-40f2-86e1-6c65f2f66959,Self-Portrait with Hat and Coat,1915.0,1915.0,oil on canvas,Painting,"{'framed': {'height': 1.181, 'width': 0.975, 'depth': 0.083}, 'unframed': {'height': 0.997, 'width': 0.788}}",https://openaccess-cdn.clevelandart.org/1979.14/1979.14_print.jpg,"Lovis Corinth (German, 1858–1925)",Corinth,1858.0,1925.0,German,Germany,TCMA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-49846f1c-68fd-40f2-86e1-6c65f2f66959.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-49846f1c-68fd-40f2-86e1-6c65f2f66959.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-49846f1c-68fd-40f2-86e1-6c65f2f66959.jpg,A contemplative self-portrait with deep shadows and a somber palette.,"The artwork depicts a self-portrait of the artist wearing a black hat and coat. The figure is positioned in a three-quarter view, with expressive brushstrokes capturing the introspective gaze and rugged texture of the clothing.","Lovis Corinth’s style in this self-portrait exhibits a bold use of brushwork and a muted color palette, enhancing the somber and introspective mood. The painterly texture and application convey a robust sense of realism intertwined with expressionist influence, allowing the artist’s internal emotions to permeate through the visual elements. Corinth’s attention to shadowing and highlights within the coat and hat efficiently guide the viewer’s gaze to his eyes, which are central to the emotional depth of the piece.","['expressionism', 'realism', 'impressionism']","The artwork explores themes of self-reflection and identity. Through the intense gaze and moody atmosphere, it suggests a deep introspection, perhaps conveying the artist’s own thoughts on his existence and identity.","['self-reflection', 'identity', 'introspection']","{'hat': 'A wide-brimmed black hat that casts shadow on the artist’s face, adding mystery.', 'coat': 'A dark, textured coat with folds highlighted by bold brushstrokes, conveying depth and volume.'}",[],"['Expressionism', 'Impressionism']",Corinth,Lovis,"['hat', 'coat']","['Expressionism', 'Realism', 'Impressionism', 'Self-Reflection', 'Introspection', 'Hat', 'Coat']",Corinth Lovis
2083,NGA-2af9c50c-0aab-41ef-999a-1ab213713b39,Portrait of an Elderly Lady,1887.0,1887.0,Oil on canvas,Painting,"overall: 72.9 x 60.3 cm (28 11/16 x 23 3/4 in.)
framed: 100.3 x 84.1 cm (39 1/2 x 33 1/8 in.)",https://api.nga.gov/iiif/2af9c50c-0aab-41ef-999a-1ab213713b39/full/max/0/default.jpg,Mary Cassatt,Cassatt,1844.0,1926.0,American,United States,NGA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-2af9c50c-0aab-41ef-999a-1ab213713b39.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-2af9c50c-0aab-41ef-999a-1ab213713b39.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-2af9c50c-0aab-41ef-999a-1ab213713b39.jpg,A serene depiction of an elderly woman.,"The painting depicts an elderly woman seated, wearing a dark dress and hat adorned with a pink flower. She gazes softly outwards, her expression calm and reflective, with a gloved hand resting on a patterned cushion.","The artwork features soft brushstrokes and a harmonious color palette dominated by dark tones, with subtle splashes of color in the floral embellishment. The impressionistic style enhances the emotive quality and offers a glimpse into the sitter's personality. The composition centers on the figure, creating an intimate portrayal.","['impressionism', 'portrait', 'soft brushstrokes']","The painting explores themes of dignity and tranquility in old age, capturing a moment of grace and introspection in the sitter's life.","['dignity', 'tranquility', 'introspection']","{'elderly_woman': 'An elderly woman with gray hair wearing a dark dress and hat, exuding grace and dignity.', 'hat_with_flower': 'A small, dark hat adorned with a pink flower, adding a touch of color and elegance.', 'gloved_hand': 'A gloved hand resting on the chair, indicating composure and a refined presence.'}",['cushion'],['impressionism'],Cassatt,Mary,"['elderly_woman', 'hat_with_flower', 'gloved_hand', 'cushion']","['Impressionism', 'Portrait', 'Soft Brushstrokes', 'Dignity', 'Tranquility', 'Introspection', 'Elderly_Woman', 'Cushion']",Cassatt Mary
11777,TCMA-fc3e0f7e-34a5-4b73-aa54-b66baf24fcfe,Autumn in the Mountains,1600.0,1699.0,six-fold screen; ink and color with applied silver and gold leaf on paper,Painting,"{'image': {'height': 1.355, 'width': 3.538}}",https://openaccess-cdn.clevelandart.org/1978.174/1978.174_print.jpg,,,,,,,TCMA,"['Ink', 'Color', 'Gold']",['Paper'],https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-fc3e0f7e-34a5-4b73-aa54-b66baf24fcfe.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-fc3e0f7e-34a5-4b73-aa54-b66baf24fcfe.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-fc3e0f7e-34a5-4b73-aa54-b66baf24fcfe.jpg,A serene landscape capturing a tranquil autumn day.,"The artwork depicts a mountainous landscape in the autumn season with gently rolling hills and a variety of figures scattered throughout the scene. Several traditional buildings are situated amidst red and gold foliage, evoking a sense of community and calmness. Small groups of people engage in activities such as walking and gathering, enhancing the vibrancy of the scene.","The style is characteristic of traditional East Asian painting, showcasing delicate brushwork and soft earth-toned palettes. The use of fine lines and careful composition brings attention to the details of nature and human activity. The balanced yet dynamic arrangement provides a harmonious blend of natural and human elements, indicative of historical landscape painting techniques.","['East Asian', 'traditional', 'landscape']","The artwork explores the harmony between humans and nature, emphasizing peaceful coexistence. The subtle interplay between figures and the autumnal setting reflects the theme of cultural life under natural cycles.","['nature', 'harmony', 'community', 'seasonal']","{'buildings': 'Traditional structures nestled among autumn foliage, illustrating architectural harmony with nature.', 'people': 'Individuals engaged in various activities, conveying a vibrant community life amidst nature.'}","['trees', 'hills', 'pathways']","['Nihonga', 'landscape']",,,"['buildings', 'people', 'trees', 'hills', 'pathways']","['East Asian', 'Traditional', 'Landscape', 'Nature', 'Harmony', 'Community', 'Seasonal', 'Buildings', 'People', 'Trees', 'Hills', 'Pathways', 'Nihonga']",Unknown
