,artwork_id,title,creation_year_start,creation_year_end,medium,genre,dimension,full_image_url,display_name,last_name,birth_year,death_year,nationality,location,source,mediums,surfaces,original_url,compressed_url,thumbnail_url,intro,overview,style,style_tags,theme,theme_tags,main_objects,other_objects,movements,artist_family_name,artist_given_name,object_tags,tags,artist_display
719,ARTIC-637a65fa-a6f2-8a9f-a6f4-98fcffe2ec92,Group Pilgrimage to the Jizo Nun,1750.0,1770.0,Hanging scroll; ink on paper,Painting,54.9 × 123.2 cm (21 5/8 × 48 1/2 in.),https://www.artic.edu/iiif/2/637a65fa-a6f2-8a9f-a6f4-98fcffe2ec92/full/max/0/default.jpg,"Ike Taiga (Japanese, 1723-1776)",,1723.0,1776.0,Japanese,Japan,ARTIC,['Ink'],"['Hanging scroll', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-637a65fa-a6f2-8a9f-a6f4-98fcffe2ec92.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-637a65fa-a6f2-8a9f-a6f4-98fcffe2ec92.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-637a65fa-a6f2-8a9f-a6f4-98fcffe2ec92.jpg,A serene pilgrimage scene unfolds in delicate brushwork.,"The artwork depicts a group of pilgrims visiting a Jizo Nun. They are gathered respectfully, some seated and some standing, amidst a peaceful landscape. The scene is imbued with gentle dynamism and reverence.","The painting showcases a traditional Japanese style with delicate brushwork and muted colors. The composition balances figures and landscape elements harmoniously, typical of Edo period painting. The use of subtle ink washes and calligraphy enhances its ethereal quality. Defined lines sketch out figures and scenery, while soft ink shading contributes to the artwork's tranquil ambiance. This combination of elements conveys a sense of historical Japanese aesthetics.","['Japanese', 'Edo period', 'ink wash', 'calligraphy']","The theme revolves around spirituality and devotion, capturing the essence of pilgrimage and the reverence bestowed upon spiritual figures. It reflects the cultural importance of such journeys and their communal aspects.","['spirituality', 'devotion', 'pilgrimage', 'community']","{'pilgrims': 'A group of figures clad in traditional attire, positioned with expressions of reverence and attentiveness.', 'Jizo Nun': 'The central figure seated serenely, radiating composure and tranquility, receiving respect from the pilgrims.', 'trees': 'Intricately depicted with gentle brushstrokes, adding natural beauty and context to the pilgrimage scene.'}","['buildings', 'path']","['Nanga', 'Edo period art']",Ike,Taiga,"['pilgrims', 'Jizo Nun', 'trees', 'buildings', 'path']","['Japanese', 'Edo Period', 'Ink Wash', 'Calligraphy', 'Spirituality', 'Devotion', 'Community', 'Trees', 'Buildings', 'Path', 'Nanga']",Ike Taiga
11480,TCMA-fc31eaaf-c15e-4881-88df-1da211ae5511,Pietà,1575.0,1599.0,oil on canvas,Painting,"{'unframed': {'height': 1.17, 'width': 0.89}}",https://openaccess-cdn.clevelandart.org/1915.407/1915.407_print.jpg,,,,,,,TCMA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/TCMA-fc31eaaf-c15e-4881-88df-1da211ae5511.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/TCMA-fc31eaaf-c15e-4881-88df-1da211ae5511.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/TCMA-fc31eaaf-c15e-4881-88df-1da211ae5511.jpg,A poignant depiction of sorrow and mourning.,"The artwork portrays a scene with four figures grieving over a reclining, lifeless body. The central figure supports the deceased, while others express various forms of mourning.","The painting features a somber palette dominated by dark, muted colors, highlighting the emotional gravity of the scene. The figures are rendered with soft, blended brushstrokes and careful attention to detail, characteristic of Renaissance art. This style emphasizes the emotional resonance and sacred nature of the subject through dramatic chiaroscuro and realistic human expression.","['Renaissance', 'chiaroscuro', 'realism']","The theme revolves around grief, compassion, and the sacred nature of death. This poignant scene captures a moment of deep sorrow and reverence, inviting reflection on mortality and divine suffering.","['grief', 'sacred', 'compassion']","{'central figure': 'A seated, sorrowful figure supporting the deceased, embodying compassion and loss.', 'lifeless body': 'The central, reclining figure with visible wounds, representing sacrifice and mortality.', 'mourning figures': 'Three figures surround the central scene, each expressing sorrow in a unique manner.'}","['crown of thorns', 'vessel', 'shroud']",['Renaissance'],,,"['central figure', 'lifeless body', 'mourning figures', 'crown of thorns', 'vessel', 'shroud']","['Renaissance', 'Chiaroscuro', 'Realism', 'Grief', 'Sacred', 'Compassion', 'Central Figure', 'Crown Of Thorns', 'Vessel']",Unknown
8743,MET-16875ee7-3108-46e9-a8a7-fa03b77d453b,Christ Carrying the Cross,1520.0,1525.0,Oil on oak,Painting,9 7/8 × 7 1/2 in. (25.1 × 19 cm),https://images.metmuseum.org/CRDImages/ep/original/DP368972.jpg,Jan Gossart (called Mabuse),Mabuse),1478.0,1532.0,Netherlandish,Netherlands,MET,['Oil'],[],https://aicurator.blob.core.windows.net/artwork-images/original/MET-16875ee7-3108-46e9-a8a7-fa03b77d453b.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-16875ee7-3108-46e9-a8a7-fa03b77d453b.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-16875ee7-3108-46e9-a8a7-fa03b77d453b.jpg,A poignant scene of Christ bearing the cross.,"This artwork depicts Christ bearing the weighty cross, his face solemn and expressive. The background features an intricate landscape with medieval architecture, enhancing the narrative and emotional depth.","The painting is highly detailed and employs a realistic approach typical of the Northern Renaissance. The artist uses smooth brushstrokes and a rich color palette to emphasize emotional expressions and intricate details in the landscape and Christ’s attire. The use of light and shadow creates a dramatic yet somber atmosphere, reinforcing the painting's spiritual focus.","['Northern Renaissance', 'realism', 'detailed', 'emotional']","The artwork explores themes of suffering, redemption, and divine mission. The image of Christ carrying the cross symbolizes the burden of sin and the promise of salvation.","['suffering', 'redemption', 'sacrifice', 'spirituality']","{'Christ': 'Central figure carrying a large wooden cross, wearing a crown of thorns and a blue robe.', 'Cross': 'A significant wooden cross, symbolic of suffering and sacrifice, carried by Christ.'}","['crown of thorns', 'medieval buildings', 'landscape']",['Northern Renaissance'],Gossart,Jan,"['Christ', 'Cross', 'crown of thorns', 'medieval buildings', 'landscape']","['Northern Renaissance', 'Realism', 'Detailed', 'Emotional', 'Suffering', 'Redemption', 'Sacrifice', 'Spirituality', 'Christ', 'Cross', 'Crown Of Thorns', 'Landscape']",Gossart Jan
3103,NGA-968ea81d-95f1-4c38-9e68-962575252b3b,William Rogers,1804.0,1808.0,Oil on canvas,Painting,"overall: 77.5 x 63.5 cm (30 1/2 x 25 in.)
framed: 101.6 x 88.9 x 6.4 cm (40 x 35 x 2 1/2 in.)",https://api.nga.gov/iiif/968ea81d-95f1-4c38-9e68-962575252b3b/full/max/0/default.jpg,John Trumbull,Trumbull,1756.0,1843.0,American,United States,NGA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-968ea81d-95f1-4c38-9e68-962575252b3b.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-968ea81d-95f1-4c38-9e68-962575252b3b.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-968ea81d-95f1-4c38-9e68-962575252b3b.jpg,A distinguished portrait of a refined gentleman.,"The portrait depicts a man dressed in a dark overcoat with a high white cravat, facing the viewer directly. His expression is calm and composed, set against a warm, neutral background.","Executed in a realistic style, Trumbull's portrait uses a warm color palette, with skillful use of light and shadow to create depth. The smooth brushstrokes highlight the sitter's dignified expression, while the background provides a subtle contrast, enhancing the subject's prominence.","['realism', 'portrait', 'classical']","The artwork emphasizes elegance and status, portraying the subject with a sense of dignity and professionalism. It reflects the values of refinement and composure prevalent in the era.","['elegance', 'dignity', 'status']","{'gentleman': 'The central focus of the portrait; dressed elegantly, radiating composure and status, symbolizing refinement.'}",[],['neoclassicism'],Trumbull,John,['gentleman'],"['Realism', 'Portrait', 'Classical', 'Elegance', 'Dignity', 'Status', 'Gentleman', 'Neoclassicism']",Trumbull John
4051,NGA-f7cb6da8-d871-48ca-8f86-f177ddc7a38b,October,1863.0,1863.0,Oil on canvas,Painting,"overall: 71.4 x 61 cm (28 1/8 x 24 in.)
framed: 96.5 x 85.4 x 13 cm (38 x 33 5/8 x 5 1/8 in.)",https://api.nga.gov/iiif/f7cb6da8-d871-48ca-8f86-f177ddc7a38b/full/max/0/default.jpg,William Trost Richards,Richards,1833.0,1905.0,American,United States,NGA,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-f7cb6da8-d871-48ca-8f86-f177ddc7a38b.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-f7cb6da8-d871-48ca-8f86-f177ddc7a38b.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-f7cb6da8-d871-48ca-8f86-f177ddc7a38b.jpg,A vibrant autumn forest radiating tranquility.,"The painting portrays a serene forest in the midst of autumn, with trees adorned in reds, oranges, and yellows. A rocky path meanders through, inviting the viewer deeper into the scene.","The artwork exemplifies realism with meticulous attention to detail. The artist's brushwork captures the textural richness of the foliage and rocks, using a warm and earthy color palette. The composition is balanced, drawing the eye along the path into the depths of the forest. Light plays softly through the trees, enhancing the natural beauty.","['realism', 'detailed', 'warm palette']","The painting conveys a peaceful immersion in nature, highlighting the beauty of autumn's transformation. It suggests a journey into the heart of nature, inviting contemplation and calm.","['nature', 'autumn', 'serenity']","{'trees': 'Tall trees with thick trunks and vibrant autumn leaves dominate the scene, symbolizing strength and change.', 'rocky path': 'A narrow, rocky path leads into the forest, inviting exploration and symbolizing introspection.'}","['foliage', 'creek', 'boulders']",['realism'],Richards,William Trost,"['trees', 'rocky path', 'foliage', 'creek', 'boulders']","['Realism', 'Detailed', 'Warm Palette', 'Nature', 'Autumn', 'Serenity', 'Trees', 'Foliage']",Richards William Trost
207,ARTIC-1dcfafd2-69db-a56f-7fb3-0becc632ffa7,Received Back into the Moon Palace-Taketori (Bamboo Cutter) from the series Twelve Aspects of the Moon,1885.0,1892.0,Hanging scroll; ink and colors on silk,Painting,105.5 × 40.7 cm (41 9/16 × 16 in.),https://www.artic.edu/iiif/2/1dcfafd2-69db-a56f-7fb3-0becc632ffa7/full/max/0/default.jpg,Tsukioka Yoshitoshi (Japanese (1839-1892)),,1839.0,1892.0,Japanese (1839-1892,Japan,ARTIC,['Ink'],"['Hanging scroll', 'Silk']",https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-1dcfafd2-69db-a56f-7fb3-0becc632ffa7.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-1dcfafd2-69db-a56f-7fb3-0becc632ffa7.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-1dcfafd2-69db-a56f-7fb3-0becc632ffa7.jpg,A poetic ascent to the moon.,"The artwork depicts a divine figure ascending to the moon, supported by celestial attendants. An elderly man, seemingly overcome with emotion, watches from below. The scene unfolds under a large, luminous moon.","The artwork employs traditional Japanese woodblock print techniques with delicate linework and subtle color gradations. The composition emphasizes vertical movement, creating a sense of ascension. The intricate clothing patterns and serene expressions capture a moment of mythical narration. Soft, muted colors evoke a dreamlike, ethereal quality, enhancing the elegance of the scene.","['Japanese', 'woodblock', 'traditional', 'ethereal']","The theme explores the intersection of the earthly and the divine, capturing the emotional farewell between the mortal and celestial realms. It evokes feelings of longing and mystical transcendence.","['mythology', 'transcendence', 'farewell', 'divine']","{'divine_figure': 'The central figure is clad in layered, ornate robes, embodying celestial beauty and grace.', 'elderly_man': 'An emotional elderly man kneels, reaching upwards, symbolizing earthly attachment and grief.', 'moon': 'The glowing moon signifies the divine realm, casting a serene light on the scene.'}","['attendants', 'clouds', 'bamboo']",['Ukiyo-e'],Yoshitoshi,Tsukioka,"['divine_figure', 'elderly_man', 'moon', 'attendants', 'clouds', 'bamboo']","['Japanese', 'Woodblock', 'Traditional', 'Ethereal', 'Mythology', 'Transcendence', 'Farewell', 'Divine', 'Divine_Figures', 'Elderly_Man', 'Moon', 'Attendants', 'Clouds', 'Bamboo', 'Ukiyo-E']",Yoshitoshi Tsukioka
555,ARTIC-4d6a1e9e-c011-b916-4f02-ca37fa2f3063,Arab Horseman Attacked by a Lion,1849.0,1850.0,Oil on panel,Painting,43.9 × 38.1 cm (17 1/4 × 15 in.); Framed: 63.9 × 55.3 × 8.3 cm (25 1/8 × 21 3/4 × 3 1/4 in.),https://www.artic.edu/iiif/2/4d6a1e9e-c011-b916-4f02-ca37fa2f3063/full/max/0/default.jpg,"Eugène Delacroix (French, 1798–1863)",,1798.0,1863.0,French,France,ARTIC,['Oil'],['Panel'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-4d6a1e9e-c011-b916-4f02-ca37fa2f3063.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-4d6a1e9e-c011-b916-4f02-ca37fa2f3063.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-4d6a1e9e-c011-b916-4f02-ca37fa2f3063.jpg,A dramatic encounter between man and beast.,"The artwork depicts a fierce struggle between an Arab horseman and a powerful lion. The horse rears back in terror, while the man brandishes a sword, attempting to fend off the attacking lion, capturing a moment of intense action and danger.","The painting exhibits the Romantic style with dynamic composition and dramatic color contrasts. Delacroix's brushwork is energetic, using rich, dark tones highlighted by bright colors, such as the vibrant red cloak. The swirling lines and chaotic energy exemplify the Romantic fascination with wild nature and emotion, emphasizing movement and tension within the scene.","['Romanticism', 'dynamic', 'dramatic', 'vivid colors']","The theme revolves around the struggle between man and nature, highlighting danger, bravery, and survival. It underscores the ferocity and unpredictability of nature, contrasted with human courage and resilience.","['struggle', 'nature', 'courage', 'danger']","{'horseman': 'An Arab horseman in traditional garb, holding a sword, embodies courage as he confronts the lion.', 'lion': 'A fierce lion with a wide snarl attacks, symbolizing the wild, untamed forces of nature.', 'horse': 'The rearing horse, caught in the conflict, adds to the chaos and motion of the scene.'}","['sword', 'cloak']",['Romanticism'],Delacroix,Eugène,"['horseman', 'lion', 'horse', 'sword', 'cloak']","['Romanticism', 'Dynamic', 'Dramatic', 'Vivid Colors', 'Struggle', 'Nature', 'Courage', 'Danger', 'Lion', 'Horse', 'Sword', 'Cloak']",Delacroix Eugène
5445,MET-0e220eb5-9751-4dc7-80de-0944a6a0a45e,A Tang Palace,1495.0,1552.0,Hanging scroll; ink and color on silk,Painting,"Image: 33 × 30 3/4 in. (83.8 × 78.1 cm)
Overall with mounting: 73 3/4 × 35 5/8 in. (187.3 × 90.5 cm)
Overall with knobs: 73 3/4 × 39 in. (187.3 × 99.1 cm)",https://images.metmuseum.org/CRDImages/as/original/13890.jpg,Qiu Ying,Ying,1485.0,1562.0,Chinese,China,MET,"['Ink', 'Color']","['Hanging scroll', 'Silk']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-0e220eb5-9751-4dc7-80de-0944a6a0a45e.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-0e220eb5-9751-4dc7-80de-0944a6a0a45e.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-0e220eb5-9751-4dc7-80de-0944a6a0a45e.jpg,Elegant depiction of a Tang dynasty palace scene.,"The artwork illustrates a grand palace complex nestled among hills and water, with lush trees and numerous figures engaged in daily activities. A sailing boat is visible on the water, and there are calligraphy inscriptions above.","The painting exhibits traditional Chinese ink techniques characterized by delicate brushwork and subtle shading. The use of negative space highlights the tranquil landscape, while the intricate detailing of the architecture and figures reflects precision. Qiu Ying's work exemplifies the Ming dynasty style, blending realistic representation with poetic interpretation.","['Chinese ink', 'Ming dynasty', 'landscape', 'delicate brushwork', 'detailed']","The theme centers on the harmony between humans and nature, highlighting the beauty and tranquility of historical Chinese architecture and landscape. It reflects the cultural richness of the Tang dynasty.","['harmony', 'nature', 'cultural heritage', 'serenity']","{'palace': 'An elaborately constructed building complex, showcasing traditional architectural styles and serving as a focal point of the scene.', 'figures': 'Numerous small figures are dispersed throughout the scene, engaged in various activities, bringing life and scale to the composition.', 'sailing boat': 'A small boat with a single sail, appearing on the water, adds a sense of movement and exploration.'}","['trees', 'hills', 'inscriptions']",['Ming dynasty'],Qiu,Ying,"['palace', 'figures', 'sailing boat', 'trees', 'hills', 'inscriptions']","['Chinese Ink', 'Ming Dynasty', 'Landscape', 'Delicate Brushwork', 'Detailed', 'Harmony', 'Nature', 'Cultural Heritage', 'Serenity', 'Palace', 'Figures', 'Sailing Vessels', 'Trees', 'Hills', 'Inscriptions']",Qiu Ying
5624,MET-92e865c1-8ec4-4fce-810c-17f4cee680a3,Mincho Gama Sennin,1271.0,1644.0,Hanging scroll; color on paper,Painting,46 3/4 x 24 1/8 in. (118.7 x 61.3 cm),https://images.metmuseum.org/CRDImages/as/original/DP-32421-002.jpg,Unidentified artist,artist,,,Unknown,Unknown,MET,['Color'],"['Hanging scroll', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-92e865c1-8ec4-4fce-810c-17f4cee680a3.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-92e865c1-8ec4-4fce-810c-17f4cee680a3.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-92e865c1-8ec4-4fce-810c-17f4cee680a3.jpg,A sage depicted with a magical aura and serene presence.,"The artwork depicts an elderly sage, possibly a hermit, pointing with his right hand. His garments flow around him, and a toad rests on his left forearm, suggesting mystical elements.","The painting employs delicate brushwork and a muted color palette, typical of traditional East Asian art. The subtle interplay of line and wash gives the figure a sense of movement, while the soft fabrics create a calm yet dynamic aura. The background remains simple, emphasizing the central figure with minimal distraction. Such techniques highlight the ethereal quality often associated with sages and mystical beings in Asian mythology, providing a peaceful yet mystical overall aesthetic.","['traditional', 'Asian', 'muted', 'linework']","The theme revolves around mysticism and wisdom. The combination of the sage and the toad evokes legends of hermits with magical abilities, symbolizing a bridge between nature and spirituality.","['mysticism', 'wisdom', 'spirituality', 'nature']","{'sage': 'An elderly man with a serene expression, gesturing with his hand, symbolizing wisdom and mysticism.', 'toad': ""A toad resting on the sage's forearm, adding a magical and mythical element to the scene.""}",['garments'],"['Japanese art', 'Asian traditional']",,,"['sage', 'toad', 'garments']","['Traditional', 'Asian', 'Muted', 'Linework', 'Mysticism', 'Wisdom', 'Spirituality', 'Nature', 'Sage', 'Garments', 'Japanese', 'Asian Traditional']",Unknown
39,ARTIC-0605c503-35c8-e2be-71f8-17189dc4a4b3,Landscape in the Style of Ancient Masters: after Fang Congyi (active c. 1340-80),1637.0,1647.0,Album leaf; ink and color on paper,Painting,31 × 40.7 cm (12 × 16 in.),https://www.artic.edu/iiif/2/0605c503-35c8-e2be-71f8-17189dc4a4b3/full/max/0/default.jpg,"Lan Ying (Chinese, 1585-c. 1664)",,1585.0,1664.0,Chinese,China,ARTIC,"['Ink', 'Color']","['Album', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-0605c503-35c8-e2be-71f8-17189dc4a4b3.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-0605c503-35c8-e2be-71f8-17189dc4a4b3.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-0605c503-35c8-e2be-71f8-17189dc4a4b3.jpg,A serene landscape captures nature's tranquility.,"This painting depicts a tranquil mountainous landscape with rolling hills and misty clouds. In the foreground, tall trees frame the view, while a small structure nestles in nature, emphasizing harmony.","The artwork showcases traditional Chinese landscape techniques with soft brushstrokes and delicate ink washes. The use of muted colors emphasizes the calm and ethereal quality of the scene, drawing inspiration from ancient masters and highlighting subtle complexities in nature.","['Chinese painting', 'ink wash', 'landscape']","The painting conveys a sense of harmony between humans and nature, reflecting traditional Chinese philosophical views of unity and balance. It invites contemplation and appreciation of natural beauty.","['nature', 'harmony', 'tranquility']","{'mountains': 'Rugged and layered, the mountains dominate the horizon, shrouded in soft mist, symbolizing steadfastness.', 'trees': ""Delicate yet resilient, these trees showcase intricate branches and foliage, forming a natural frame and guiding the viewer's eye."", 'structure': 'A small, elegant building nestled amid nature, providing shelter and enhancing the peaceful scene.'}",['clouds'],['Chinese landscape painting'],Lan,Ying,"['mountains', 'trees', 'structure', 'clouds']","['Chinese', 'Ink Wash', 'Landscape', 'Nature', 'Harmony', 'Tranquility', 'Mountains', 'Trees', 'Structure', 'Clouds', 'Chinese Landscape']",Lan Ying
517,ARTIC-4822cd01-44ac-041a-36b8-c0542377b750,Madame Cezanne in a Yellow Chair,1893.0,1893.0,Oil on canvas,Painting,80.9 × 64.9 cm (31 13/16 × 25 9/16 in.); Framed: 106.7 × 90.2 × 11.2 cm (42 × 35 1/2 × 4 3/8 in.),https://www.artic.edu/iiif/2/4822cd01-44ac-041a-36b8-c0542377b750/full/max/0/default.jpg,"Paul Cezanne (French, 1839–1906)",,1839.0,1906.0,French,France,ARTIC,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-4822cd01-44ac-041a-36b8-c0542377b750.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-4822cd01-44ac-041a-36b8-c0542377b750.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-4822cd01-44ac-041a-36b8-c0542377b750.jpg,A serene portrait of a woman in a contemplative pose.,"The painting depicts a woman seated in a yellow chair. She wears a dark red dress, her hands calmly resting in her lap. The background is softly muted, highlighting the figure's introspective demeanor.","Cezanne employs a muted color palette with distinct, methodical brushstrokes. The composition is balanced yet angular, focusing on geometric forms that hint at modernist abstraction. This style, typical of Cezanne, bridges impressionism with a burgeoning modernism, emphasizing structure and depth through color modulation.","['Post-Impressionism', 'modernism', 'muted colors', 'geometric forms']","The painting explores themes of introspection and domestic tranquility. It reflects a personal affinity, with serene expressions and a calming composition underscoring contemplation and presence.","['introspection', 'domesticity', 'tranquility']","{'woman': 'She is the central figure, dressed in a dark red gown, with a focused, serene expression.', 'yellow chair': 'The chair is vibrant yet muted, its yellow hue offering a complementary contrast to the woman’s attire.'}",['background wall'],['Post-Impressionism'],Cezanne,Paul,"['woman', 'yellow chair', 'background wall']","['Post-Impressionism', 'Modernism', 'Muted Colors', 'Introspection', 'Domesticity', 'Tranquility', 'Woman']",Cezanne Paul
2320,NGA-40f5243e-1845-49f6-bdee-2f8d8304e782,The Crucifixion,1550.0,1575.0,Oil on panel,Painting,"overall (painted surface, including added strip at bottom): 107.5 x 41 cm (42 5/16 x 16 1/8 in.)
support: 109.4 x 41.9 cm (43 1/16 x 16 1/2 in.)
framed: 125.1 x 57.5 x 7 cm (49 1/4 x 22 5/8 x 2 3/4 in.)",https://api.nga.gov/iiif/40f5243e-1845-49f6-bdee-2f8d8304e782/full/max/0/default.jpg,German 16th Century,German 16th Century,1500.0,1599.0,German,Germany,NGA,['Oil'],['Panel'],https://aicurator.blob.core.windows.net/artwork-images/original/NGA-40f5243e-1845-49f6-bdee-2f8d8304e782.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-40f5243e-1845-49f6-bdee-2f8d8304e782.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-40f5243e-1845-49f6-bdee-2f8d8304e782.jpg,A dramatic depiction of a pivotal biblical event.,"The artwork depicts the crucifixion of Christ, with Jesus on the cross, surrounded by mourners and Roman soldiers. The scene is set against a darkened sky, emphasizing the somber mood.","The style is representative of Northern Renaissance art, characterized by detailed realism and vivid colors. The attention to anatomical precision and emotional expression reflects the period's focus on humanism. The dramatic lighting and use of deep shadows create a stark contrast, highlighting the central figure of Christ and drawing the viewer's eye. The intricate details in the clothing and background showcase the artist’s mastery of technique and texture, contributing to the painting’s intensity and depth.","['Northern Renaissance', 'detailed realism', 'vivid colors']","The theme centers on sacrifice, redemption, and divine suffering, capturing the anguish and solemnity of the crucifixion. It emphasizes the human aspect of Christ's suffering contrasted with the divine magnitude of the sacrifice.","['sacrifice', 'redemption', 'suffering']","{'Christ on the cross': 'Central figure, embodying suffering and divinity, with a serene expression despite pain.', 'Roman soldier': 'Dressed in elaborate armor, he holds a spear, representing authority and duty.', 'Mourners': 'Figures in vivid garments, expressing grief and devotion, positioned near the base of the cross.'}","['cross', 'armor', 'sky', 'crowd']",['Northern Renaissance'],,,"['Christ on the cross', 'Roman soldier', 'Mourners', 'cross', 'armor', 'sky', 'crowd']","['Northern Renaissance', 'Vivid Colors', 'Sacrifice', 'Redemption', 'Suffering', 'Christ On The Cross', 'Roman Soldiers', 'Mourners', 'Cross', 'Armor', 'Sky', 'Crowd']",Unknown
798,ARTIC-707eaea7-b325-b93d-37c1-b79b1876384b,"Portrait of the Artist's Father, Ismael Mengs",1746.0,1749.0,Oil on canvas,Painting,53.3 × 40.3 cm (21 × 15 7/8 in.),https://www.artic.edu/iiif/2/707eaea7-b325-b93d-37c1-b79b1876384b/full/max/0/default.jpg,"Anton Raffael Mengs (German, 1728-1779)",,1728.0,1779.0,German,Germany,ARTIC,['Oil'],['Canvas'],https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-707eaea7-b325-b93d-37c1-b79b1876384b.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-707eaea7-b325-b93d-37c1-b79b1876384b.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-707eaea7-b325-b93d-37c1-b79b1876384b.jpg,A dignified portrait with a serene expression.,"The artwork depicts a solemn and poised man gazing directly at the viewer. His attire is simple, yet dignified, consisting of a dark robe over a white shirt. The background is a soft, muted shade, allowing the focus to remain on his expressive features and thoughtful demeanor.","This painting employs a realistic and refined technique, characterized by smooth, subtle brushstrokes that highlight the sitter's delicate features. The color palette is restrained, featuring earthy tones and soft highlights, creating a serene and intimate atmosphere. The artist's skill in capturing expressions with precision is evident, lending the portrait a lifelike quality.","['realism', 'portraiture', 'classic']","The painting underscores themes of dignity, introspection, and familial connection, capturing an intimate moment in time. The calm expression suggests wisdom and tranquility.","['dignity', 'introspection', 'family']","{'man': 'The primary subject, depicted mid-length with a serene expression, exudes dignity and calm through detailed facial rendering.'}",[],['Neoclassicism'],Mengs,Anton Raffael,['man'],"['Realism', 'Portraiture', 'Classic', 'Dignity', 'Introspection', 'Family', 'Man', 'Neoclassicism']",Mengs Anton Raffael
6162,MET-2f461649-85e6-4a55-a3ff-687fd17c36ae,Bear and Crabs,1807.0,1868.0,Album leaf; lacquer on paper,Painting,4 1/2 x 3 1/2 in. (11.4 x 8.9 cm),https://images.metmuseum.org/CRDImages/as/original/DP205547.jpg,Shibata Zeshin,Zeshin,1807.0,1891.0,Japanese,Japan,MET,['Lacquer'],"['Album', 'Paper']",https://aicurator.blob.core.windows.net/artwork-images/original/MET-2f461649-85e6-4a55-a3ff-687fd17c36ae.jpg,https://aicurator.blob.core.windows.net/artwork-images/compressed/MET-2f461649-85e6-4a55-a3ff-687fd17c36ae.jpg,https://aicurator.blob.core.windows.net/artwork-images/thumbnails/MET-2f461649-85e6-4a55-a3ff-687fd17c36ae.jpg,A delicate interaction of bear and crabs.,"This artwork depicts a bear engaging with three small crabs. The bear's fur is detailed with soft strokes, while the crabs are tiny and intricately drawn, showing a playful scene.","The artwork displays traditional Japanese techniques with delicate brushwork and a muted color palette, primarily using browns and beiges. The simplicity of the composition highlights the subject, creating a harmonious balance between the elements. The fine lines and controlled strokes emphasize precision and elegance, typical of Japanese ink painting, contributing to a serene and focused aesthetic.","['Japanese', 'ink', 'traditional']","The artwork explores the theme of nature and interaction, capturing a whimsical moment between a large bear and small crabs, emphasizing playfulness and curiosity.","['nature', 'interaction', 'playfulness']","{'bear': 'A well-detailed bear with soft, textured fur, engaged in observing the small crabs.', 'crabs': 'Three small crabs, meticulously depicted, scuttling near the bear, adding a playful element.'}",[],"['Nihonga', 'Japanese ink painting']",Shibata,Zeshin,"['bear', 'crabs']","['Japanese', 'Ink', 'Traditional', 'Nature', 'Interaction', 'Playfulness', 'Crab', 'Nihonga', 'Japanese Ink']",Shibata Zeshin
