,title,artist_display,date_display,date_start,date_end,medium,image_id,url,intro,overview,style,style_tags,theme,theme_tags,main_objects,other_objects,movement,object_tags,tags
2176,Brooklyn Bridge,"Henry Ward Ranger (American, 1858-1916)",1899,1899.0,1899.0,Oil on canvas,ARTIC-a4717de1-d95c-fd87-a9c7-688da84abcf9,"https://www.artic.edu/iiif/2/a4717de1-d95c-fd87-a9c7-688da84abcf9/full/1686,/0/default.jpg",An impressionistic view of the Brooklyn Bridge over a sprawling urban landscape.,"The painting presents a panoramic view of the Brooklyn Bridge towering above a dense array of buildings. The waterfront is visible, dotted with ships and with the horizon in the distance. The sky is a canvas of blue and gold hues, suggesting a time of day where the light is changing.","The artwork is executed in an impressionistic style, characterized by loose brushwork and an emphasis on the effects of light. Ranger uses a muted, earthy color palette combined with lively dabs of brighter colors to capture the atmospheric impression of the scene. The painting has a dreamy, ethereal quality to it, with a focus on the general impression of the landscape rather than fine details.","['Impressionistic', 'Loose Brushwork', 'Light Effects', 'Muted Palette', 'Atmospheric', 'Ethereal']","The theme of the artwork is the integration of natural and manmade structures in an urban environment. It tells a story of the iconic Brooklyn Bridge and its importance to New York City's landscape, alongside the bustling life and activity it oversees.","['Urban', 'Manmade vs. Natural', 'Brooklyn Bridge', 'New York City', 'Infrastructure', 'Daily Life']","{'Brooklyn Bridge': 'The Brooklyn Bridge serves as the focal point, connecting the two sides of the canvas like it connects boroughs, symbolizing unity and progress.', 'Skyline': 'Multiple buildings form a dense urban skyline, representing the crowded residential and industrial structures of the period.'}","['Ships', 'Waterfront', 'Sky']",['Impressionism'],"['Brooklyn Bridge', 'Skyline', 'Ships', 'Waterfront', 'Sky']","['Impressionism', 'Loose Brushwork', 'Light Effects', 'Muted Palette', 'Atmospheric', 'Ethereal', 'Urban', 'Daily Life', 'Ships', 'Sky']"
1747,The Rest on the Flight into Egypt,"Gerard David (Netherlandish, c. 1460-1523)",c. 1510,1510.0,1510.0,Oil on panel,NGA-a4fca2ec-d54a-4508-9347-856d4bce46c3,"https://api.nga.gov/iiif/a4fca2ec-d54a-4508-9347-856d4bce46c3/full/1686,/0/default.jpg",A serene depiction of a biblical rest during a consequential journey.,"The painting illustrates a tranquil scene where the Virgin Mary sits holding the Christ Child, with a landscape backdrop. Joseph can be seen in the distance, while a donkey rests nearby.","Gerard David's work is characteristic of the Northern Renaissance, with fine attention to detail, naturalistic proportions, and vivid, rich colors. The drapery's intricate folds, the serene composition, and the calm expressions reflect the artist's meticulous technique and his ability to infuse spiritual narratives with a sense of peace and dignity.","['Northern Renaissance', 'Detail', 'Naturalism', 'Vivid colors', 'Intricate folds', 'Calm', 'Spiritual']","The artwork centers on the Holy Family's escape to Egypt, capturing a moment of rest and contemplation with spiritual undertones and symbolisms, reflecting the divine nature of the figures depicted.","['Holy Family', 'Biblical narrative', 'Flight into Egypt', 'Spirituality', 'Contemplation', 'Divinity']","{'Virgin Mary': 'Dressed in a blue robe, the Virgin Mary is depicted sitting, symbolically nurturing and protecting the Christ Child.', 'Christ Child': 'Jesus is portrayed as a young child, engaging with flowers, a common symbol of purity and divinity.', 'Joseph': 'In the background, Joseph stands watchful and alert, gazing into the distance, ensuring the safety of his family.', 'Donkey': 'The faithful donkey, part of many nativity and flight narratives, is seen resting, symbolizing humility and service.'}","['Basket', 'Trees', 'Village', 'River', 'Rocks', 'Grass']",['Northern Renaissance'],"['Virgin Mary', 'Christ Child', 'Joseph', 'Donkey', 'Basket', 'Trees', 'Village', 'River', 'Rocks', 'Grass']","['Northern Renaissance', 'Detail', 'Naturalism', 'Vivid Colors', 'Calm', 'Spiritual', 'Holy Family', 'Spirituality', 'Contemplation', 'Divinity', 'Virgin Mary', 'Christ Child', 'Joseph', 'Basket', 'Trees', 'Village', 'River', 'Rocks', 'Grass']"
2105,Alexander Grant,"Cosmo Alexander (American, born Scotland, 1724-1772)",1770,1770.0,1770.0,Oil on canvas,ARTIC-2d717e79-f94a-83fd-0e18-3e1a82f85310,"https://www.artic.edu/iiif/2/2d717e79-f94a-83fd-0e18-3e1a82f85310/full/1686,/0/default.jpg",A stately portrait of a gentleman in a richly embroidered red coat.,"This artwork features a full-length portrait of a man standing by a stone balustrade, with a rural landscape in the background. He wears an ornate red coat with gold embroidery, breeches, and a waistcoat of similar style. The man holds a small, closed book in one hand and the other hand rests upon the hilt of a sword partially concealed by his coat. His expression is serene, and he gazes directly at the viewer.","The painting is executed in a realistic style characteristic of the 18th-century portraiture. Fine brushstrokes and attention to detail are evident in the careful rendering of the subject's facial features, attire, and the landscape beyond. The lighting is soft, with a gentle play of light and shadow that models the figure and clothing. The portrait's clean composition and the subject's dignified pose reflect the conventions of classical portraiture.","['Realism', '18th Century', 'Classical Portraiture', 'Attention to Detail', 'Soft Lighting', 'Fine Brushwork']","The theme of the artwork is a personal portrait capturing the sophistication and status of the gentleman, Alexander Grant. It showcases the fashion and cultural values of the elite class in the 18th century, emphasizing wealth and refined taste.","['Personal Portrait', 'Sophistication', '18th Century Elite', 'Cultural Values', 'Wealth', 'Refined Taste']","{'Alexander Grant': 'Depicted as a confident, well-to-do individual, Alexander Grant stands poised in luxurious attire, symbolizing wealth and high social status.'}","['Stone balustrade', 'Rural landscape', 'Sword', 'Book']",['Rococo'],"['Alexander Grant', 'Stone balustrade', 'Rural landscape', 'Sword', 'Book']","['Realism', 'Attention To Detail', 'Soft Lighting', 'Fine Brushwork', 'Sophistication', 'Wealth', 'Rural Landscape', 'Sword', 'Book', 'Rococo']"
692,The Old Oak,"Jules Dupr�� (French, 1811-1889)",c. 1870,1870.0,1870.0,Oil on canvas,NGA-e9543336-c733-422c-9c41-913f976218b9,"https://api.nga.gov/iiif/e9543336-c733-422c-9c41-913f976218b9/full/1686,/0/default.jpg",A serene landscape portraying the timeless beauty of nature's grandeur.,"The painting depicts a majestic old oak tree with wide-spreading branches dominating a rural landscape. The scenery is serene with subtle hints of human presence. A path meanders around the tree, leading to a hazy, distant horizon under a dynamic sky. The atmosphere conveys a quiet, almost reverential solitude around the powerful central oak.","Jules Dupr������'s 'The Old Oak' is rendered in a naturalistic style with a romantic sensibility, characteristic of the Barbizon School. It showcases robust brushwork, rich textures, and a refined interplay between light and shadow. The earthy color palette emphasizes the organic essence of the landscape, while the dynamic sky adds the drama of shifting weather, mirroring the emotional undertone of the sc","['naturalistic', 'Barbizon School', 'romantic', 'robust brushwork', 'earthy palette', 'light and shadow interplay']","The artwork captures the theme of nature's enduring strength and beauty; the oak tree stands as a symbol of longevity and resilience. It hints at a symbiotic relationship between man and nature, shown by the path and distant habitation, depicting the serenity and harmony of rural life.","['nature', 'endurance', 'beauty', 'longevity', 'resilience', 'man and nature', 'serenity', 'rural life']","{'Oak Tree': 'The grand oak tree stands as the focal point of the painting with its vast spread of branches and leaves, exuding strength and age.'}","['path', 'sky', 'grass', 'distant trees', 'hazy horizon', 'rocks', 'distant habitation']",['Barbizon School'],"['Oak Tree', 'path', 'sky', 'grass', 'distant trees', 'hazy horizon', 'rocks', 'distant habitation']","['Naturalistic', 'Barbizon School', 'Romantic', 'Earthy Palette', 'Nature', 'Endurance', 'Resilience', 'Man And Nature', 'Serenity', 'Rural Life', 'Path', 'Sky', 'Grass', 'Distant Trees', 'Rocks']"
1379,Elizabeth Virginia Laning Bradner Smith (Mrs. George Cotton Smith),"Robert Henri (American, 1865-1929)",1908,1908.0,1908.0,Oil on canvas,NGA-c9b39027-5b86-43d4-ac30-980475329d7e,"https://api.nga.gov/iiif/c9b39027-5b86-43d4-ac30-980475329d7e/full/1686,/0/default.jpg",Captivating portrait of an elderly lady exuding both elegance and introspection.,"This is a portrait painting of Elizabeth Virginia Laning Bradner Smith, depicted as an elderly woman with a gentle expression. She is wearing a dark dress with a lace collar and a decorative clasp. The backdrop is plain and dark, focusing the viewer's attention on her and her attire.","Robert Henri's painting is executed in a realist style with broad, dynamic brushstrokes that contributing to a sense of immediacy and life. The work features a limited, dark color palette that brings a depth and richness, while the face and hands are rendered with lighter tones to draw the viewer's gaze. The overall effect is a sense of character and personality captured in the moment.","['Realism', 'Dynamic Brushwork', 'Rich Color Palette', 'Character Study', 'Immediate', 'Human Expression']","The theme of the painting is a personal and intimate portrayal of Elizabeth Virginia Laning Bradner Smith. It delves into the subject of identity, dignity, and the capturing of human essence through portraiture. The artwork reflects the character and inner life of the subject.","['Portraiture', 'Identity', 'Dignity', 'Intimacy', 'Human Essence', 'Character']","{'Elizabeth Virginia Laning Bradner Smith': 'An elderly woman captured with an air of serene dignity, her expression is soft yet commanding, signaling a lifetime of experiences.'}","['Dress', 'Lace collar', 'Decorative clasp']","['Realism', 'American Realism', 'Early 20th Century Portraiture']","['Elizabeth Virginia Laning Bradner Smith', 'Dress', 'Lace collar', 'Decorative clasp']","['Realism', 'Dynamic Brushwork', 'Rich Color Palette', 'Character Study', 'Human Expression', 'Portraiture', 'Dignity', 'Intimacy', 'Character', 'Dress', 'Lace Collar', 'American Realism']"
1403,Schooner,American 19th Century,19th century,1800.0,1899.0,Oil on canvas,NGA-25fd02c7-2296-4e89-853e-20f22740b8ce,"https://api.nga.gov/iiif/25fd02c7-2296-4e89-853e-20f22740b8ce/full/1686,/0/default.jpg",A serene maritime scene featuring a schooner as the focal point of the painting.,"The artwork captures a bucolic coastal landscape where a large two-masted schooner sails near the shore. On the left, two figures, an adult and a child, stand on a promontory, looking out to the sea. In the background, another sailing ship is visible near a lighthouse, with a backdrop of distant mountains and a tranquil sky.","This painting exhibits characteristics of 19th-century American maritime art with a focus on detailed ship portrayal and a romanticized natural setting. The style is characterized by a naive quality, with meticulous attention to the rigging and sails of the schooner, and a less technical, more intuitive approach to perspective and proportions. The rendering of the sea, sky, and figures also reflects a self-taught artist's interpretation of the scene.","['American Maritime Art', '19th Century', 'Naive', 'Self-Taught', 'Romanticized']","The theme of 'Schooner' revolves around the maritime culture of the 19th century, highlighting the beauty and significance of sea travel and trade. It also touches on human interaction with the vastness of nature, showcasing the relationship between the sea, ships, and the people who observe and traverse them.","['Maritime', 'Sailing', 'Nature', 'Coastal', 'Sea Travel', 'Observation']","{'Schooner': 'A two-masted schooner with billowing sails is prominently displayed, embodying the grace and power of 19th-century maritime vessels.', 'Figures on the shore': 'An adult and a child, possibly looking out for the schooner, provide a human element to the maritime setting.'}","['distant sailing ship', 'lighthouse', 'coastal landscape', 'mountains', 'sky', 'vegetation']","['Maritime Art', 'Folk Art']","['Schooner', 'Figures on the shore', 'distant sailing ship', 'lighthouse', 'coastal landscape', 'mountains', 'sky', 'vegetation']","['Naive', 'Self-Taught', 'Romanticized', 'Maritime', 'Sailing', 'Nature', 'Observation', 'Distant Ships', 'Mountains', 'Sky', 'Vegetation', 'Folk']"
667,Portrait of a Lady,"Maria Verelst (Dutch, 1680-1744)","c. 1715/1730, perhaps close to 1725",1715.0,1730.0,Oil on canvas,NGA-37619c15-3bf8-40ab-b11c-d218445bda62,"https://api.nga.gov/iiif/37619c15-3bf8-40ab-b11c-d218445bda62/full/1686,/0/default.jpg",An eloquent capture of elegance and poise in a time-honored portrait.,"The painting depicts a seated, fair-skinned woman dressed in a flowing blue dress with lace embellishments. Her gaze meets the viewer with soft eyes, and she exudes a sense of quiet confidence and gentle grace. The woman's hair is styled modestly, swept back without much adornment, embodying the fashion of the era. The background is subdued, allowing the focus to remain firmly on the subject.","Maria Verelst's artwork showcases the precision and elegance typical of 18th-century portraiture. The artist's skill is evident in the lifelike depiction of the subject's skin, the delicate treatment of the lace, and the folds of the fabric. The painting balances realism with a painterly quality, featuring smooth brushwork and careful attention to details. The use of lighting highlights the woman's visage and costume, further accentuating the portrait's sense of depth.","['Baroque', 'Realism', 'Portraiture', 'Dutch Golden Age', '18th century']","A classic depiction of a woman of status or significance during the early 18th century, reflecting the societal norms and styles of the time. The portrait also serves as an intimate glance into the personal identity and character of the sitter, captured for posterity.","['Woman', 'Elegance', 'Status', 'Fashion', 'Identity']","{'woman': 'A dignified woman is portrayed seated, her attire and bearing suggesting refinement and a genteel status in society.'}","['chair', 'dress', 'lace']","['Baroque', 'Dutch Golden Age']","['woman', 'chair', 'dress', 'lace']","['Baroque', 'Realism', 'Portraiture', 'Dutch Golden Age', 'Woman', 'Elegance', 'Status', 'Fashion', 'Chair', 'Dress', 'Lace']"
2021,The Willows,"Claude Monet (French, 1840-1926)",1880,1880.0,1880.0,Oil on canvas,NGA-98e60cb0-0cd5-42ec-8e2f-373104b12e3f,"https://api.nga.gov/iiif/98e60cb0-0cd5-42ec-8e2f-373104b12e3f/full/1686,/0/default.jpg",Monet captures nature's serene elegance with delicate brushstrokes and light.,"The artwork features a pastoral landscape with willow trees in the foreground overlooking a river. Beyond the water, a gentle cluster of houses and structures is visible, suggesting a tranquil village scene. The interplay of light and color creates an atmosphere of calmness and beauty.","This piece is a quintessential example of Impressionism, characterized by Monet's loose brushwork, rich texture, and a palette dominated by soft, natural hues. There is a focus on the effects of light and the perception of the moment, rather than on precise detail, inviting viewers to experience the scene as it might have been glimpsed in passing.","['Impressionism', 'Loose Brushwork', 'Natural Hues', 'Light', 'Texture', 'Atmospheric']","The theme of the artwork is the tranquility and subtle beauty of the natural world. It captures the essence of a calm day, with the willows and rural life in harmony with nature, emphasizing the peaceful coexistence between the environment and human habitations.","['Nature', 'Serenity', 'Rural Life', 'Harmony', 'Pastoral Scene', 'Landscape', 'Beauty']","{'Willow Trees': 'Dominant willow trees stand at the center, their branches and leaves fluttering gently in the light, creating a soft canopy over the scene.', 'River': 'A smooth river flows through the middle ground, reflecting the subtle colors of the sky and flanking landscape.', 'Village': 'In the distance, a small village rests quietly by the riverbank, depicted with blended, soft brushstrokes.'}","['Sky', 'Clouds', 'Grass', 'Flowers']",['Impressionism'],"['Willow Trees', 'River', 'Village', 'Sky', 'Clouds', 'Grass', 'Flowers']","['Impressionism', 'Loose Brushwork', 'Atmospheric', 'Nature', 'Serenity', 'Rural Life', 'Harmony', 'Landscape', 'River', 'Village', 'Sky', 'Clouds', 'Grass', 'Flowers']"
1143,Beach at Trouville,"Eug��ne Boudin (French, 1824-1898)",1864/1865,1864.0,1865.0,Oil on wood,NGA-c50251b6-5e1f-4fdc-a37c-153a42b2fe2b,"https://api.nga.gov/iiif/c50251b6-5e1f-4fdc-a37c-153a42b2fe2b/full/1686,/0/default.jpg",A tranquil seaside scene captures the leisurely charm of 19th-century beachgoers.,"The artwork features a leisurely beach scene at Trouville with visitors dressed in period attire lounging and wandering on the sandy shore. Horses and sailing boats dot the near distance, while an expansive sky looms above, hinting at the vastness of the sea and air.","This painting is rendered in a loose, impressionistic style, characterized by brisk brushwork and a vivid portrayal of natural light. The colors are harmoniously blended, conveying the luminosity and transient qualities of the coastline. Boudin captures a moment of everyday life with an emphasis on the atmosphere and experience, rather than meticulous detail.","['Impressionistic', 'Loose brushwork', 'Natural light', 'Atmospheric', 'Vivid', '19th Century']","The theme of 'Beach at Trouville' revolves around leisure and the bourgeoisie's engagement with nature at the seaside. It showcases the social practices and attire of the period, set against the backdrop of the natural beauty of the coast.","['Leisure', 'Nature', 'Seaside', 'Social practices', 'Bourgeoisie', '19th Century']","{'Beachgoers': 'Elegantly dressed individuals are shown partaking in leisure, some seated on chairs, others strolling, contributing to the relaxed atmosphere.', 'Horses': 'Figures on horseback add movement to the scene, referencing common seaside activities of the time.', 'Sailing Boats': 'A sequence of boats with billowing sails pepper the horizon, lending a maritime charm to the composition.'}","['Beach umbrellas', 'Cloudy sky', 'Sandy shore', 'Distant figures', 'Sea waves']",['Impressionism'],"['Beachgoers', 'Horses', 'Sailing Boats', 'Beach umbrellas', 'Cloudy sky', 'Sandy shore', 'Distant figures', 'Sea waves']","['Impressionism', 'Loose Brushwork', 'Natural Light', 'Atmospheric', 'Vivid', 'Leisure', 'Nature', 'Seaside', 'Bourgeoisie', 'Horses', 'Sailing Boats', 'Cloudy Sky', 'Distant Figures']"
622,"Entrance to the Grand Canal from the Molo, Venice","Canaletto (Venetian, 1697-1768)",1742/1744,1742.0,1744.0,Oil on canvas,NGA-619045a2-672b-4e41-bf0d-f87633686d3b,"https://api.nga.gov/iiif/619045a2-672b-4e41-bf0d-f87633686d3b/full/1686,/0/default.jpg",A serene Venetian view captures the bustling life and beauty of the Grand Canal.,"The artwork depicts the vibrant and busy Grand Canal of Venice, viewed from the Molo, with local Venetians and visitors going about their daily activities. Gondolas and larger ships populate the waterway, while the grand architecture of Venice, including the Santa Maria della Salute, forms a majestic backdrop.","Canaletto is renowned for his precise and detailed renditions of Venice, employing vedute, a highly detailed, usually large-scale painting of a cityscape or some other vista. This painting features a calm color palette and a balanced composition, showcasing his mastery in capturing both the grandeur of architecture and the lively atmosphere of Venetian life.","['Vedute', 'Cityscape', 'Realism', 'Venetian School', 'Precision', 'Balance', 'Atmospheric Perspective']","The theme revolves around the everyday life and urban beauty of 18th-century Venice. It invites the viewer to witness the harmony between civilization and its surroundings, emphasizing both societal interactions and architectural elegance.","['Venice', 'Daily Life', 'Architecture', 'Maritime', 'Culture', 'History', '18th Century']","{'Grand Canal': ""The bustling central waterway in Venice, lined with ships and gondolas, acts as the city's main thoroughfare."", 'Santa Maria della Salute': 'The majestic domed church stands prominently in the background, an emblem of Venetian architectural splendor.', 'Local Venetians': 'Figures are seen engaging in various activities, offering a glimpse into the social and commercial life of Venice.'}","['Ships', 'Gondolas', 'Buildings', 'Sky', 'Molo', 'People', 'Dog']",['Venetian School'],"['Grand Canal', 'Santa Maria della Salute', 'Local Venetians', 'Ships', 'Gondolas', 'Buildings', 'Sky', 'Molo', 'People', 'Dog']","['Vedute', 'Cityscape', 'Realism', 'Venetian School', 'Precision', 'Balance', 'Atmospheric Perspective', 'Venice', 'Daily Life', 'Architecture', 'Maritime', 'Culture', 'History', 'Ships', 'Buildings', 'Sky', 'People', 'Dog']"
2205,Village in Brittany,"Charles Fran��ois Daubigny (French, 1817-1878)",1844,1844.0,1844.0,"Oil on paper, mounted on canvas",ARTIC-43642ffb-2bd7-3f70-d6e6-3c0bee12d83c,"https://www.artic.edu/iiif/2/43642ffb-2bd7-3f70-d6e6-3c0bee12d83c/full/1686,/0/default.jpg",A peaceful monochrome portrayal of a quaint countryside village.,"The artwork captures a serene village scene, with rustic houses surrounded by lush trees. A clear sky above hints at fine weather, as details like a cross and foliage complete the bucolic setting. Shades of gray add depth and tranquility to the scene.","This painting by Charles François Daubigny showcases a realist and naturalist approach, common to mid-19th-century French art. It focuses on accurate depictions of the landscape and rural life without idealization. The monochrome palette suggests that this work is a study or an etching, emphasizing form, light, and shadow over color.","['Realism', 'Naturalism', 'Monochrome', 'Study', 'French Art', 'Mid-19th Century']","The theme revolves around rural life and the unembellished natural beauty of the French countryside. It celebrates the simplicity and tranquility of village life, a subject Daubigny explored frequently in his work.","['Rural Life', 'Countryside', 'Tranquility', 'Simplicity', 'Nature', 'Village']","{'Rustic houses': 'Clustered modest homes characterize the village, with traditional thatched roofs and simple architecture reflecting the rural French setting.', 'Trees': ""A large tree dominates the foreground, offering a sense of shelter and longevity, while others dot the landscape, contributing to the scene's naturalism."", 'Cross': 'A tall cross stands near the center, possibly part of a village memorial or churchyard, evoking a spiritual or communal center for the villagers.'}","['Clear sky', 'Foliage', 'Shadows', 'Pathway']",['Realism'],"['Rustic houses', 'Trees', 'Cross', 'Clear sky', 'Foliage', 'Shadows', 'Pathway']","['Realism', 'Naturalism', 'Monochrome', 'French', 'Rural Life', 'Countryside', 'Tranquility', 'Simplicity', 'Nature', 'Village', 'Trees', 'Cross', 'Clear Sky', 'Foliage', 'Shadows', 'Pathway']"
1601,The New York Window,"Childe Hassam (American, 1859-1935)",1912,1912.0,1912.0,Oil on canvas,NGA-4848271f-e2ab-47e6-9055-cfab45b24b66,"https://api.nga.gov/iiif/4848271f-e2ab-47e6-9055-cfab45b24b66/full/1686,/0/default.jpg","Childe Hassam captures a tranquil domestic scene in soft, ambient lighting.","This painting shows a woman seated by a large window, gazing outward. The window reveals the towering facades of New York buildings bathed in sunlight. The interior is warm and intimate, in contrast with the urban backdrop. A richly colored fruit bowl is placed on a ledge near the window, adding a vibrant touch to the composition.","Childe Hassam's painting is rendered in a style reminiscent of Impressionism, focusing on light effects and color. Loose brushstrokes suggest movement and a fleeting moment captured in time. The artist's application of paint varies in thickness, contributing to the textural quality of the piece. The portrayal of contemporary life and urban landscapes is typical of Hassam's work, with a personal and atmospheric touch that invites contemplation.","['Impressionism', 'loose brushstrokes', 'light effects', 'colorful', 'urban', 'textural']","The contrast between the tranquil, pensive mood of the interior space and the bustling city life outside is the main theme. The juxtaposition of the serene figure and the energetic urban environment showcases the isolation and reflection found within the confines of modern life.","['tranquility', 'introspection', 'urban life', 'modernity', 'isolation', 'reflection']","{'woman': 'A serene woman dressed in a flowing robe is seated in contemplation by the window, embodying the quiet stillness of the space.', 'window': 'An expansive window frames the New York cityscape, acting as a portal that juxtaposes the calm interior with the vibrant life outside.', 'fruit bowl': ""A bowl brimming with colorful fruits adds a lively element to the scene, symbolizing nature's abundance amidst the urban setting.""}","['buildings', 'ledges', 'interior elements', 'sunlight', 'urban facade']",['American Impressionism'],"['woman', 'window', 'fruit bowl', 'buildings', 'ledges', 'interior elements', 'sunlight', 'urban facade']","['Impressionism', 'Loose Brushstrokes', 'Light Effects', 'Colorful', 'Urban', 'Textural', 'Tranquility', 'Introspection', 'Urban Life', 'Isolation', 'Reflection', 'Woman', 'Window', 'Buildings', 'Sunlight', 'American Impressionism']"
650,The Death of the Earl of Chatham,"John Singleton Copley (American, 1738-1815)",1779,1779.0,1779.0,Oil on canvas,NGA-dd247de1-d0d9-45df-83b1-30c1d336c1c4,"https://api.nga.gov/iiif/dd247de1-d0d9-45df-83b1-30c1d336c1c4/full/1686,/0/default.jpg",An expressive historical scene capturing a moment of solemn gravity and political significance.,"This artwork depicts a dramatic moment in a grand chamber, where a gathering of distinguished figures react to the collapse of the Earl of Chatham. A central figure has fallen and is being attended to, while others look on in distress or discuss the event. The setting suggests a place of governance and debate, likely a parliamentary or council setting, illuminated by the strong light entering from above.","The painting exhibits characteristics of Copley's style, with a strong emphasis on realism and dramatic use of light and shadow to focus on the central event. The fine details of the figures' expressions and garments reflect the artist's commitment to depicting historical scenes with accuracy and human emotion. One can notice the texture of the clothing, the varied postures, and the expressive faces, all contributing to a powerful narrative composition through visual storytelling.","['Realism', 'Historical', 'Narrative', 'Dramatic', 'Chiaroscuro']","The theme focuses on a pivotal historical event, capturing the emotionally charged atmosphere surrounding the untimely death of a political leader during a significant moment. It portrays human reactions to crisis and loss amongst leaders, evoking themes of mortality, power, and the impact of an individual���������s demise on a social and political ","['History', 'Politics', 'Mortality', 'Crisis', 'Reaction', 'Leadership']","{'Earl of Chatham': 'The central figure is the Earl of Chatham, who has collapsed and is being attended by several people, highlighting the gravity of the moment.', 'Assembled figures': 'The surrounding men, in various states of motion and emotion, enhance the narrative by creating a sense of urgency and concern.'}","['Chamber interior', 'Beam of light', 'Architectural elements']",['American Colonial Art'],"['Earl of Chatham', 'Assembled figures', 'Chamber interior', 'Beam of light', 'Architectural elements']","['Realism', 'Historical', 'Narrative', 'Dramatic', 'Chiaroscuro', 'History', 'Political', 'Mortality', 'Leadership', 'Architectural Elements', 'American Colonial']"
1351,Italian Landscape,"Joseph Wright (British, 1734-1797)",1790,1790.0,1790.0,Oil on canvas,NGA-45f1753d-dd24-4bfa-b3c2-8ae851335877,"https://api.nga.gov/iiif/45f1753d-dd24-4bfa-b3c2-8ae851335877/full/1686,/0/default.jpg","A serene depiction of a lush, expansive Italian landscape under a tranquil sky.","This painting portrays an expansive view of the Italian countryside, showcasing rolling hills, scattered trees, and a serene sky with clouds. A winding path leads through the terrain, hinting at travel or exploration. The landscape features varying shades of greenery and patches of reddish earth, giving a sense of the natural diversity. Buildings perch atop the hills, integrating human presence into the natural setting, with distant mountains contributing to the depth of the scene.","Joseph Wright's artistry in 'Italian Landscape' is characterized by its naturalistic representation, attention to the interaction between light and shadow, and a soft, muted color palette. The landscape is presented with a level of detail that suggests close observation, yet retains a painterly quality that avoids excessive precision. The expansive composition invites the viewer's gaze to wander through the scenery, reflecting the calm and contemplative mood that the artwork captures.","['Naturalism', 'Light and Shadow', 'Muted Colors', 'Painterly', 'Detailed', 'Expansive Composition', 'Contemplative']","The theme of the painting appears to be the timeless and enduring beauty of the Italian landscape. It may also evoke themes of the pastoral and the harmony between man and nature, as seen by the inclusion of human settlements within the natural environment. The work can inspire reflections on the peace and solitude found in nature.","['Timeless Beauty', 'Italian Countryside', 'Pastoral', 'Man and Nature', 'Harmony', 'Peace', 'Solitude']","{'Hills': 'Verdant hills dominate the scene, some adorned with pinkish hues, with buildings nestled among the lush vegetation.', 'Path': 'A dirt path carved into the landscape suggests human movement and travel through the peaceful countryside.', 'Trees': 'Scattered trees in various shades of green add depth and contrast to the composition, enhancing its naturalistic quality.', 'Sky': 'The sky, with its softly painted clouds, casts a gentle light, creating a serene and tranquil atmosphere.'}","['Buildings', 'Mountains', 'Clouds', 'Foliage']",['Romanticism'],"['Hills', 'Path', 'Trees', 'Sky', 'Buildings', 'Mountains', 'Clouds', 'Foliage']","['Naturalism', 'Light And Shadow', 'Muted Colors', 'Painterly', 'Detailed', 'Contemplative', 'Pastoral', 'Man And Nature', 'Harmony', 'Peace', 'Solitude', 'Hills', 'Path', 'Trees', 'Sky', 'Buildings', 'Mountains', 'Clouds', 'Foliage', 'Romanticism']"
