,title,artist_display,date_display,date_start,date_end,medium,image_id,url,intro,overview,style,style_tags,theme,theme_tags,main_objects,other_objects,movement,object_tags,tags
2370,Alessandro de' Medici,"Jacopo da Pontormo (Jacopo Carrucci) (Italian, 1494-1557)",1534/35,1534.0,1535.0,Oil on panel,ARTIC-2b751a0e-a492-7fa9-749c-6667cdd1c928,"https://www.artic.edu/iiif/2/2b751a0e-a492-7fa9-749c-6667cdd1c928/full/1686,/0/default.jpg","A captivating portrait of a Renaissance noble, marked by introspective gaze and subtle details.","This painting depicts a close-up portrait of a young nobleman, identified as Alessandro de' Medici. His expression is thoughtful and somewhat enigmatic. He wears a dark garment adorned with a complex pattern and a chain with a pendant, possibly indicating his status. The portrait is detailed, highlighting the sitter's facial features with realistic shading and texture.","The portrait is typical of the Mannerist style, which is known for its artificial elegance and sophistication. Pontormo has painted the subject with elongated features and an increased attention to emotional complexity rather than idealized beauty. The colors are deep and rich, suggesting a preference for introspection over grandeur. The brushwork is delicate yet precise, contributing to the lifelike appearance of the subject's skin and clothing.","['Mannerism', 'Portraiture', 'High Renaissance', 'Realism', 'Emotion', 'Texture', 'Detail']","The artwork captures the essence of portraiture in the Renaissance era, focusing on the individuality and status of the subject. It embodies themes of power, identity, and possibly introspection, as the sitter's gaze suggests a depth of character and contemplation that goes beyond the physical representation.","['Renaissance', 'Nobility', 'Portrait', 'Individuality', 'Status', 'Introspection', 'Psychological']","{""Alessandro de' Medici"": 'The main subject of the artwork, depicted with rich, dark attire and a layered chain necklace, symbolizing his noble status and introspective nature.'}","['Garment with intricate pattern', 'Chain with pendant']","['Mannerism', 'High Renaissance']","[""Alessandro de' Medici"", 'Garment with intricate pattern', 'Chain with pendant']","['Mannerism', 'Portraiture', 'High Renaissance', 'Realism', 'Emotion', 'Detail', 'Renaissance', 'Nobility', 'Portrait', 'Individuality', 'Status', 'Introspection', 'Psychological']"
623,Siegfried and the Rhine Maidens,"Albert Pinkham Ryder (American, 1847-1917)",1888/1891,1888.0,1891.0,Oil on canvas,NGA-1d5813d5-1e83-4f97-867c-62dc8629cf7f,"https://api.nga.gov/iiif/1d5813d5-1e83-4f97-867c-62dc8629cf7f/full/1686,/0/default.jpg","A mythological scene unfolds by twilight, capturing a legendary encounter.","The artwork depicts a mystical interaction between the epic hero Siegfried, mounted on his horse, and the Rhine maidens in the water. The scene takes place in a shadowy, romantic landscape, where the light seems to emerge from the moon, casting a supernatural glow over the characters.","Albert Pinkham Ryder's painting showcases his signature dark, rich palette and textured surfaces. There is a dreamlike quality to the brushwork, with forms appearing to emerge from the darkness and blend into their surroundings. The loose, gestural style lends itself to creating an ethereal and mysterious ambiance, characteristic of Ryder's work and the Symbolist movement he is often associated with.","['dark', 'rich palette', 'ethereal', 'loose brushwork', 'gestural', 'mysterious', 'Symbolist', 'textured', 'romantic']","The theme of the painting is drawn from Norse mythology and Richard Wagner's operatic cycle 'Der Ring des Nibelungen'. It captures the moment of interaction between Siegfried and the Rhine maidens, highlighting themes of destiny, mystique, and the supernatural.","['mythology', 'opera', 'Wagner', 'destiny', 'mystique', 'supernatural', 'Norse']","{'Siegfried': 'The central figure on horseback, Siegfried is portrayed as an epic hero amidst an enigmatic landscape, bathed in the mystical moonlight.', 'Rhine Maidens': 'The Rhine maidens appear to be beckoning or interacting with Siegfried from the shimmering water, adding a dynamic element to the scene.'}","['moon', 'horse', 'trees', 'water', 'landscape']","['Symbolism', 'Romanticism']","['Siegfried', 'Rhine Maidens', 'moon', 'horse', 'trees', 'water', 'landscape']","['Rich Color Palette', 'Ethereal', 'Loose Brushwork', 'Gestural', 'Romantic', 'Mythology', 'Supernatural', 'Moon', 'Horse', 'Trees', 'Water', 'Landscape', 'Symbolism', 'Romanticism']"
2088,Washerwomen at the Edge of the Pond,"Eug��ne-Louis Boudin (French, 1824-1898)",1880/85,1875.0,1885.0,Oil on panel,ARTIC-30f72d2d-0771-981a-b5e7-5848513aeb42,"https://www.artic.edu/iiif/2/30f72d2d-0771-981a-b5e7-5848513aeb42/full/1686,/0/default.jpg",A vibrant depiction of rural life beside a tranquil body of water.,"The painting showcases a group of washerwomen working at the edge of a pond. Their figures are huddled over their task, surrounded by lush natural scenery. The serene water reflects the gentle sky above, while rural buildings dot the background landscape.","Eugène-Louis Boudin's work is characterized by loose and expressive brushwork, resonating with the Impressionist movement's emphasis on light, color, and everyday life. The painting captures the fleeting qualities of light and atmosphere, employing outdoor scenes filled with vivid detail and spontaneity.","['Impressionism', 'Loose brushwork', 'Light', 'Atmosphere', 'Outdoor scenes', 'Vivid detail', 'Spontaneity']","The theme of the artwork revolves around everyday life and the working class in a rural setting. It portrays the rhythms of daily labor, the connection between people and nature, and the simplicity of pastoral life.","['Everyday life', 'Working class', 'Rural setting', 'Labor', 'Nature', 'Pastoral life']","{'washerwomen': 'The washerwomen are the focal point, engaged in washing clothes with movements that appear both laborious and communal.'}","['pond', 'rural buildings', 'natural scenery', 'reflections on water', 'clothes', 'sky']",['Impressionism'],"['washerwomen', 'pond', 'rural buildings', 'natural scenery', 'reflections on water', 'clothes', 'sky']","['Impressionism', 'Loose Brushwork', 'Atmosphere', 'Outdoor Scene', 'Spontaneity', 'Everyday Life', 'Working Class', 'Labor', 'Nature', 'Pastoral Life', 'Pond', 'Reflections On Water', 'Clothing', 'Sky']"
343,Jack-in-Pulpit Abstraction - No. 5,"Georgia O'Keeffe (American, 1887-1986)",1930,1930.0,1930.0,Oil on canvas,NGA-c0ac4b13-b4df-4967-80bf-0293896b0d3d,"https://api.nga.gov/iiif/c0ac4b13-b4df-4967-80bf-0293896b0d3d/full/1686,/0/default.jpg","A flowing, organic abstraction channeling natural motifs in a rich color palette.","This painting captures a sensual play of curves and voluptuous forms. It abstracts the essence of a Jack-in-Pulpit, a North American wildflower, placing emphasis on color and shape over realistic depiction. The image evokes the flower's structure in a series of smooth, rolling shapes enveloped in deep hues of green, burgundy, and black with hints of white and crimson.","Georgia O'Keeffe's work is characterized by its fluidity, blending precision with abstraction to sublime effect. In this piece, she uses smooth gradients and transitions to create depth, while maintaining sharp lines that carve the space into distinct sections. This balance of detail and ambiguity channels the organic forms of her botanical subject into a stylized and near-surrealist portrayal that seems at once both intimate and expansive.","['Abstract', 'Organic', 'Curvilinear', 'Modernist', 'Bold Color', 'Fluid']","The theme revolves around nature's inherent beauty, exploring its form in an abstract manner. O'Keeffe captures the elegance of the Jack-in-Pulpit flower's shape, transforming it into a work that transcends botanical illustration to embrace both abstraction and the contemplation of natural forms.","['Nature', 'Abstraction', 'Floral', 'Elegance', 'Transformation', 'Contemplation']","{'Abstracted Flower': 'Inspired by the Jack-in-Pulpit flower, this painting abstracts its forms into graceful, sweeping gestures of color and movement against an ambiguous background.'}",[],"['American Modernism', 'Precisionism', 'Abstract Art']",['Abstracted Flower'],"['Abstract', 'Bold Color', 'Nature', 'Abstraction', 'Floral', 'Elegance', 'Transformation', 'Contemplation']"
1265,George Washington,"Gilbert Stuart (American, 1755-1828)",c. 1821,1821.0,1821.0,Oil on wood,NGA-c7e02ea7-3537-4663-8d2b-27c31f0ba3a1,"https://api.nga.gov/iiif/c7e02ea7-3537-4663-8d2b-27c31f0ba3a1/full/1686,/0/default.jpg",A classic and thoughtful portrait of America's foundational leader.,"This artwork is a portrait of George Washington, the first president of the United States. The painting shows a close-up view of Washington, focusing on his upper body and face, presenting a solemn and contemplative expression. Washington is dressed in a black suit with a white ruffled cravat.","The portrait by Gilbert Stuart is painted in a realist style, with a strong focus on capturing realistic details and textures, such as the skin and fabric of Washington's attire. The brushwork is smooth, and the colors are muted, with a concentration on the use of light and shadow to create depth and dimensionality in the face and clothing.","['Realism', 'Portraiture', 'Classical', 'Smooth Brushwork', 'Muted Colors', 'Light and Shadow']",The theme of this artwork is historical portraiture. It encapsulates the dignity and character of George Washington and is part of a broader cultural practice of documenting and venerating notable figures through visual art.,"['Historical', 'Portraiture', 'Dignity', 'Leadership', 'Character', 'Veneration']","{'George Washington': 'George Washington is depicted in a formal pose, wearing a black suit and white cravat, with a serene and discerning gaze.'}","['Suit', 'Cravat']",['Realism'],"['George Washington', 'Suit', 'Cravat']","['Realism', 'Portraiture', 'Classical', 'Smooth Brushwork', 'Muted Colors', 'Light And Shadow', 'Historical', 'Dignity', 'Leadership', 'Character', 'Veneration', 'George Washington', 'Suit', 'Cravat']"
1912,Midsummer Twilight,"Willard Leroy Metcalf (American, 1858-1925)",c. 1890,1890.0,1890.0,Oil on canvas,NGA-7d6db742-9e1b-46b6-a05d-dcd7039a21e4,"https://api.nga.gov/iiif/7d6db742-9e1b-46b6-a05d-dcd7039a21e4/full/1686,/0/default.jpg",A serene portrayal of a rural landscape bathed in the soft light of dusk.,"The artwork captures a tranquil rural village at twilight. The perspective is from an elevated view, looking down onto an assortment of buildings with terracotta rooftops. Surrounding the village is a sprawling landscape with fields and trees, while the distant horizon under a gentle sky suggests the vastness of the area. The setting sun casts a warm glow, enhancing the idyllic and peaceful atmosphere of the scene.","This painting exhibits the characteristics of American Impressionism, where loose brushwork and a light color palette are employed to convey the fleeting effects of light and atmosphere. The painting avoids meticulous detail, instead focusing on the overall impression of the scene. The soft edges and dappled light capture the essence of the twilight hour. Metcalf's control of tone and light reflects his mastery of the impressionistic style, capturing a moment that feels both transient and timeless.","['Impressionism', 'American Art', 'Landscape', 'Light', 'Atmosphere', 'Loose Brushwork', 'Color Palette']","The theme of 'Midsummer Twilight' centers around the natural beauty and simplicity of rural life. It celebrates the harmony between architecture and the surrounding countryside, capturing the fleeting moment of dusk when the day transitions to evening.","['Rural Life', 'Natural Beauty', 'Tranquility', 'Twilight', 'Harmony', 'Dusk']","{'Village': 'An serene village dominates the foreground with rustic buildings that have a natural, integrated feel with the landscape.', 'Landscape': 'Expansive fields and scattered trees stretch into the horizon, illustrating the peaceful countryside at twilight.'}","['Sky', 'Horizon', 'Terracotta Rooftops', 'Foliage']",['American Impressionism'],"['Village', 'Landscape', 'Sky', 'Horizon', 'Terracotta Rooftops', 'Foliage']","['Impressionism', 'American', 'Landscape', 'Atmosphere', 'Loose Brushwork', 'Rural Life', 'Natural Beauty', 'Tranquility', 'Twilight', 'Harmony', 'Dusk', 'Village', 'Sky', 'Horizon', 'Foliage', 'American Impressionism']"
105,Ships Riding on the Seine at Rouen,"Claude Monet (French, 1840-1926)",1872/1873,1872.0,1873.0,Oil on canvas,NGA-73069488-cbc0-412b-a9fd-8094e24e2915,"https://api.nga.gov/iiif/73069488-cbc0-412b-a9fd-8094e24e2915/full/1686,/0/default.jpg",Monet's impressionistic vision captures maritime life on the Seine.,"The painting illustrates the bustling Seine River with tall ships moored at the busy port of Rouen. The reflection of the vessels and the cityscape shimmer on the water's surface, under a partly cloudy sky. Architectural silhouettes and greenery can be seen in the background.","This artwork is an exemplar of Impressionism, a movement characterized by visible brushstrokes, openness to the depiction of light and its changing qualities, ordinary subject matter, and unusual visual angles. Monet's use of color and light captures the essence of the scene rather than its details, emphasizing the artist's perception of the subject at that moment.","['Impressionism', 'Visible brushstrokes', 'Light', 'Color', 'Perception', 'Landscape', 'Maritime']","The theme revolves around the interaction between natural light and water, urban life and trade in the 19th century, and the peaceful coexistence of industrial progress with nature along the Seine River's edge in Rouen.","['Nature', 'Light', 'Water', 'Urban', 'Trade', 'Industrial Progress', '19th Century', 'Seine River', 'Rouen']","{'Ships': 'Tall ships are portrayed with intricate rigging and sails, dominating the composition as the central figures of maritime activity.', 'Reflections': ""Carefully rendered reflections of the ships and cityscape dance on the rippling water, enhancing the painting's sense of realism.""}","['Cityscape', 'Sky', 'Clouds', 'Trees', 'River']",['Impressionism'],"['Ships', 'Reflections', 'Cityscape', 'Sky', 'Clouds', 'Trees', 'River']","['Impressionism', 'Visible Brushstrokes', 'Perception', 'Landscape', 'Maritime', 'Nature', 'Water', 'Urban', 'Trade', 'Seine River', 'Ships', 'Reflections', 'Cityscape', 'Sky', 'Clouds', 'Trees', 'River']"
207,The Reverend John Albert Ryan,"John Neagle (American, 1796-1865)",1825/1829,1825.0,1829.0,Oil on canvas,NGA-cd4e1f02-c0c8-41a7-8f1c-1198238d5c72,"https://api.nga.gov/iiif/cd4e1f02-c0c8-41a7-8f1c-1198238d5c72/full/1686,/0/default.jpg",A dignified portrayal of The Reverend John Albert Ryan by John Neagle.,"The artwork depicts a half-length portrait of The Reverend John Albert Ryan. He is shown wearing a formal, dark-colored coat with a white cravat. His facial expression is serious and contemplative, with a slight softness suggesting wisdom or benevolence.","This portrait is rendered in the realistic style characteristic of early 19th-century portraiture. Neagle's use of carefully modulated light and shadow brings depth to the reverend's features, while his skillful brushwork captures the texture of the skin and the fabrics. The warm color palette and sensitive portrayal of the subject's countenance reflect the artistic conventions of the period.","['Realism', 'Portrait', '19th Century', 'American', 'Classical']",The theme of the painting is a formal representation of a religious figure. It reflects the social and religious importance of the clergy during the 19th century and provides insight into the attire and appearance of a reverend of that era.,"['Religious', 'Portraiture', 'Clergy', '19th Century', 'Dignity']","{'John Albert Ryan': 'The central figure, John Albert Ryan, is depicted with an aura of solemnity and respect, conveying his religious and social status.'}","['Coat', 'Cravat']",['American Realism'],"['John Albert Ryan', 'Coat', 'Cravat']","['Realism', 'Portrait', 'American', 'Classical', 'Religious', 'Portraiture', 'Dignity', 'Coat', 'Cravat', 'American Realism']"
388,Ground Swell,"Edward Hopper (American, 1882-1967)",1939,1939.0,1939.0,Oil on canvas,NGA-e285075e-752d-44b0-8c72-eb5789da81a0,"https://api.nga.gov/iiif/e285075e-752d-44b0-8c72-eb5789da81a0/full/1686,/0/default.jpg",A serene maritime scene capturing a sailboat and its crew on undulating waves.,"The painting, Ground Swell, depicts a clear summer day where a group of people aboard a small sailboat are navigating moderate waves. The sea's rhythmic motion is evident, and in the foreground, a buoy marks the swell. The sky, a mix of soft whites and blues, reflects the peaceful yet dynamic environment at sea.","Edward Hopper's painting is characterized by its use of light and shadow, clean lines, and a clear compositional structure. The technique is realist, with a nod to American Scene painting, capturing a snapshot of everyday life. Hopper employs a muted color palette to convey the vast openness of the sea and sky, creating a sense of both tranquility and underlying tension.","['Realism', 'American Scene', 'Light and Shadow', 'Muted Palette', 'Clean Lines']","This artwork thematically explores the interaction between humans and the sea, portraying a moment of leisure juxtaposed with nature's unpredictable power. The calm demeanor of the figures contrasts with the potential dangers of the sea, hinting at the human condition and our relationship with the natural world.","['Maritime', 'Humans and Nature', 'Leisure', 'Sea', 'Tranquility', 'Natural Power']","{'sailboat': 'A white sailboat with its sail fully raised glides over the swells, carrying a crew of relaxed individuals.', 'crew': 'The crew includes several figures, some looking out to sea, others attending to the boat, suggesting a moment of leisurely navigation.', 'buoy': 'A dark buoy bobs in the foreground of the painting, rocking with the movement of the sea and marking the undulating swells.'}","['waves', 'sky', 'clouds']","['American Realism', 'American Scene Painting']","['sailboat', 'crew', 'buoy', 'waves', 'sky', 'clouds']","['Realism', 'Light And Shadow', 'Muted Palette', 'Maritime', 'Leisure', 'Sea', 'Tranquility', 'Sailboat', 'Waves', 'Sky', 'Clouds', 'American Realism']"
921,The Banks of the Oise,"Alfred Sisley (French, 1839-1899)",1877/1878,1877.0,1878.0,Oil on canvas,NGA-a167f440-ad1c-481e-ada0-2f6962d54e64,"https://api.nga.gov/iiif/a167f440-ad1c-481e-ada0-2f6962d54e64/full/1686,/0/default.jpg","A serene riverscape under a spacious sky, captured with delicate brushwork.","The artwork portrays a serene view along the banks of the Oise river with people leisurely spending time near the waterfront. Boats are moored along the riverbank, and a sailboat is depicted in the distance against a backdrop of dense foliage. The sky is vast, filled with gentle cloud formations that complement the tranquil setting.","The painting is executed in the Impressionist style, characterized by loose and expressive brushstrokes that capture the fleeting effects of light and atmosphere. Sisley's use of color is muted yet vibrant, with a harmonious palette that emphasizes the luminosity of the sky and the transparency of the water. The composition avoids meticulous detail, instead focusing on the conveyance of mood and the overall sensation of a moment in nature.","['Impressionism', 'Loose Brushwork', 'Natural Light', 'Outdoor Scenery', 'Atmospheric Effects']","The theme of the painting is the peaceful coexistence of humanity with nature, emphasizing leisure and the enjoyment of the natural environment. It showcases the calmness of the river and its surroundings as a refuge from urban life, a common motif in many Impressionist works.","['Nature', 'Leisure', 'Peacefulness', 'Riverscape', 'Human Connection', 'Impressionist Motif']","{'River Oise': 'The shimmering waters of the Oise river dominate the scene, reflecting the sky and flanked by verdant banks.', 'Sky': 'A broad sky with swirling, soft clouds occupies the upper portion of the canvas, suggesting a vast, open atmosphere.', 'Vegetation': 'Thick clusters of trees and brush line the river, creating a rich tapestry of greens and hints of autumnal colors.'}","['People', 'Boats', 'Sailboat', 'Riverbank']",['Impressionism'],"['River Oise', 'Sky', 'Vegetation', 'People', 'Boats', 'Sailboat', 'Riverbank']","['Impressionism', 'Loose Brushwork', 'Natural Light', 'Nature', 'Leisure', 'Peacefulness', 'Human Connection', 'Sky', 'Vegetation', 'People', 'Boats', 'Sailboat', 'Riverbank']"
1822,Christ Cleansing the Temple,"El Greco (Greek, 1541-1614)",probably before 1570,1570.0,1570.0,Oil on panel,NGA-4c437ce8-3ca8-42e9-af5b-6331afcee1d0,"https://api.nga.gov/iiif/4c437ce8-3ca8-42e9-af5b-6331afcee1d0/full/1686,/0/default.jpg",A vibrant depiction of biblical cleansing full of dynamic motion and color.,"This artwork illustrates the biblical episode where Jesus expels the merchants and money changers from the Temple. Amid the chaotic scene, Jesus stands firmly in the center, depicted with an aura of calm authority as he upturns tables and drives out the profaners. The figures surrounding him show a variety of reactions, ranging from shock to shame, with animals and objects scattered across the foreground.","El Greco's painting radiates with the strong Mannerist style, characterized by elongated figures, dramatic lighting, and vivid, sometimes unnaturally bright colors. The spatial composition seems theatrical, with an emphasis on verticality and an almost disorienting perspective that leads the viewer's eye through the scene. The use of chiaroscuro boldly contrasts light and shadow, directing focus towards the central figure of Christ, while the surrounding characters and objects seem to twist and turn in the commotional environment.","['Mannerism', 'Dramatic', 'Chiaroscuro', 'Elongated Figures', 'Vivid Colors', 'Theatrical Composition']","The theme revolves around the biblical narrative of cleansing the Temple, an act by Jesus that symbolizes the purification of a sacred space from commonplace and sinful transactions. It touches on divine authority, righteous indignation, and the clash between the spiritual and the mercantile, suggesting deeper reflections on morality, piety, and sanctity.","['Biblical', 'Purification', 'Divine Authority', 'Morality', 'Piety', 'Righteousness']","{'Jesus': 'Central to the composition, Jesus is depicted with an assertive yet serene demeanor, his action and expression serving as the focal point amidst the turmoil.', 'Merchants and money changers': 'Representing the profanation of the Temple, these figures express various states of alarm and haste as they are expelled by Jesus.'}","['Animals', 'Scattered coins', 'Overturned tables', 'Architectural elements']",['Mannerism'],"['Jesus', 'Merchants and money changers', 'Animals', 'Scattered coins', 'Overturned tables', 'Architectural elements']","['Mannerism', 'Dramatic', 'Chiaroscuro', 'Elongated Figures', 'Vivid Colors', 'Biblical', 'Morality', 'Piety', 'Jesus', 'Animals', 'Architectural Elements']"
53,Ange Laurent de La Live de Jully,"Jean-Baptiste Greuze (French, 1725-1805)",probably 1759,1759.0,1759.0,Oil on canvas,NGA-3429a3ca-76cc-4560-8839-ecfe3ab2b50f,"https://api.nga.gov/iiif/3429a3ca-76cc-4560-8839-ecfe3ab2b50f/full/1686,/0/default.jpg","A refined portrait of an 18th-century gentleman playing a harp, framed by elegance.","This portrait features Ange Laurent de La Live de Jully, a refined gentleman positioned with an ornate harp. Clad in a resplendent silk outfit, the man seems engaged in his music, turning towards the audience with his hands gracefully poised. The background is subdued, drawing attention to the subject's face and the shining textures of his clothing.","Jean-Baptiste Greuze's painting style in this portrait is typical of the Rococo era, with an emphasis on ornate elegance, rich textures, and soft lighting. The skilled rendering of delicate fabric folds and the tactile quality of the harp strings speak of Greuze's attention to detail and mastery over the depiction of different surfaces. The soft diffusion of light and shadow imbue the work with a sense of depth and realism  while maintaining a sense of idealized beauty.","['Rococo', 'Realism', 'Portraiture', '18th Century', 'French Art', 'Soft Lighting', 'Elegance']","The artwork captures the cultural refinement of the French upper class in the 18th century. It depicts the subject enjoying and perhaps performing music, a popular pastime of the era's elite. His attire and instrument highlight wealth and sophistication.","['French Aristocracy', 'Music', 'Culture', '18th Century Lifestyle', 'Elegance', 'Sophistication']","{'Ange Laurent de La Live de Jully': 'Ange Laurent is portrayed with an engaging smile, caught midway through the music, his hands in motion.', 'Harp': ""An exquisitely detailed harp, likely representing the subject's musical skill and taste, complements the subject's social standing.""}","['Silk Outfit', 'Chair', 'Background Engravings']",['Rococo'],"['Ange Laurent de La Live de Jully', 'Harp', 'Silk Outfit', 'Chair', 'Background Engravings']","['Rococo', 'Realism', 'Portraiture', 'French', 'Soft Lighting', 'Elegance', 'Music', 'Culture', 'Sophistication', 'Chair']"
2124,On the Seine,"Homer Dodge Martin (American, 1836-1897)",c. 1895,1895.0,1895.0,Oil on canvas,ARTIC-75d767b8-38ca-42af-ef70-f5960a7e86e7,"https://www.artic.edu/iiif/2/75d767b8-38ca-42af-ef70-f5960a7e86e7/full/1686,/0/default.jpg",A serene riverscape with natural and urban harmony painted with loose brushstrokes.,"The painting depicts a tranquil scene on the Seine River, featuring distant buildings along the riverbank, a sailing boat gently moving on the water, and towering trees gracing the foreground.","This painting exhibits characteristics of Tonalism with its muted palette and emphasis on mood. The brushwork is loose and expressive, allowing the composition to carry a sense of atmosphere and fluidity, characteristic of late 19th-century American landscape painting which often shows the influence of French Impressionism.","['Tonalism', 'Impressionism', 'Landscape', 'Muted Palette', 'Expressive Brushwork', 'Atmosphere']","The theme captures the peaceful coexistence of human civilization with its natural surroundings, showcasing the calm allure of a river environment and the simplicity of waterfront life.","['Riverscape', 'Nature', 'Harmony', 'Tranquility', 'Waterfront Life', 'Human Civilization']","{'Seine River': ""The river envelops the composition's center, reflecting the sky and a boat, and creating a sense of calm."", 'Sailing Boat': 'A small boat with a distinctive orange sail glides on the Seine, adding a sense of life to the scene.', 'Trees': 'A group of slender trees dominate the right side of the painting, their height accentuating the vertical dimension.'}","['Sky', 'Riverbank', 'Distant buildings', 'Vegetation']","['Tonalism', 'Impressionism']","['Seine River', 'Sailing Boat', 'Trees', 'Sky', 'Riverbank', 'Distant buildings', 'Vegetation']","['Tonalism', 'Impressionism', 'Landscape', 'Muted Palette', 'Expressive Brushwork', 'Atmosphere', 'Nature', 'Harmony', 'Tranquility', 'Seine River', 'Sailing Boats', 'Trees', 'Sky', 'Riverbank', 'Distant Buildings', 'Vegetation']"
515,The Binning Children,"Sir Henry Raeburn (Scottish, 1756-1823)",probably c. 1811,1811.0,1811.0,Oil on canvas,NGA-42a6bfaf-d287-4307-8d9b-c1373e6fd0da,"https://api.nga.gov/iiif/42a6bfaf-d287-4307-8d9b-c1373e6fd0da/full/1686,/0/default.jpg",A poignant portrait of two young siblings in a serene natural setting.,"The artwork captures two young children, presumably siblings, dressed in matching burgundy outfits. They are seated outdoors with a backdrop of autumnal foliage. The elder child sits upright with a gentle smile, while the younger gazes upward with an expression of contemplation. Various objects like a basket, a hat, and scattered leaves suggest a leisurely day spent outside.","Sir Henry Raeburn's style in this painting is characterized by soft brushstrokes, a warm color palette, and a detailed rendering of facial expressions and clothing. The use of light and shade gives the painting a realistic feel while highlighting the figures. Raeburn's ability to capture the innocence and character of the children is evident through their expressions and poses.","['Portrait', 'Realism', 'Warm Palette', 'Soft Brushstrokes', 'Scottish School']","The theme revolves around childhood innocence and sibling bonds. It offers a glimpse into the lives of children of the period, showcasing their attire and a moment of leisure. The setting emphasizes a connection with nature and the tranquility of rural life in the early 19th century.","['Childhood', 'Innocence', 'Siblings', 'Nature', 'Tranquility', '19th Century Life']","{'children': 'Two elegantly dressed children share a moment of repose and connection in an autumnal landscape, exuding the warmth of family bonds.'}","['Basket', 'Hat', 'Leaves', 'Outdoor Setting', 'Autumnal Foliage']","['Scottish Enlightenment', 'Portraiture']","['children', 'Basket', 'Hat', 'Leaves', 'Outdoor Setting', 'Autumnal Foliage']","['Portrait', 'Realism', 'Warm Palette', 'Soft Brushstrokes', 'Childhood', 'Innocence', 'Siblings', 'Nature', 'Tranquility', 'Children', 'Basket', 'Hat', 'Leaves', 'Scottish Enlightenment', 'Portraiture']"
1619,Dance under the Trees at the Edge of the Lake,"Jean-Baptiste-Camille Corot (French, 1796-1875)",1865/1870,1865.0,1870.0,Oil on canvas,NGA-d9d65cb2-eb39-4653-ba03-d162884a76fa,"https://api.nga.gov/iiif/d9d65cb2-eb39-4653-ba03-d162884a76fa/full/1686,/0/default.jpg","A tranquil depiction of figures dancing by a lake, shrouded in the embrace of trees.","This painting illustrates a group of people engaged in a dance in a clearing by the waterside, under the shade of a large tree. The background features buildings that suggest the presence of a village or town in the distance, with the gentle slope of a hill descending towards the lake. The scene is bathed in the warm glow of what appears to be early evening or late afternoon light.","Jean-Baptiste-Camille Corot's artwork showcases a blend of Realism and Romanticism, capturing a natural scene with a poetic, dreamlike quality. The brushwork is loose and expressive, allowing for an interplay of light and shadow that gives depth to the composition. The light palette and delicate treatment of the sky contrasts with the rich greens and earth tones, creating a sense of atmospheric perspective.","['Realism', 'Romanticism', 'Naturalism', 'Landscape', 'Atmospheric Perspective', 'Expressive Brushwork']","The theme of the artwork evokes a leisurely atmosphere, depicting a timeless moment of human connection with nature and each other. It suggests an idyllic escape from the bustle of daily life, highlighting the pleasures of simple activities like dancing in a natural setting. There is an element of nostalgia, as the scene seems to speak to the harmony between humans and the landscape.","['Idyll', 'Nature', 'Dance', 'Leisure', 'Human Connection', 'Nostalgia', 'Pastoral']","{'dancing_figures': 'The focal point of this work, these figures seem caught in a moment of spontaneous joy, their movements accentuated by the play of light and shadow.'}","['trees', 'lake', 'hillside', 'distant buildings', 'foliage', 'sky']",['Barbizon School'],"['dancing_figures', 'trees', 'lake', 'hillside', 'distant buildings', 'foliage', 'sky']","['Realism', 'Romanticism', 'Naturalism', 'Landscape', 'Atmospheric Perspective', 'Expressive Brushwork', 'Nature', 'Dance', 'Leisure', 'Human Connection', 'Nostalgia', 'Pastoral', 'Trees', 'Lake', 'Distant Buildings', 'Foliage', 'Sky', 'Barbizon School']"
